fiscal_year,revenue_or_spending,related_govt_unit,organization_group_code,organization_group,department_code,department,program_code,program,character_code,character,object_code,object,sub_object_code,sub_object,fund_type_code,fund_type,fund_code,fund,fund_category_code,fund_category,budget,data_as_of,data_loaded_at
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,015,Health Service,01599,Health Service - Other,1G,General Fund,1GAGF,General Fund,1.0,Operating,10129.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,015,Health Service,01501,Health Service-City Match,1G,General Fund,1GAGF,General Fund,1.0,Operating,1551995.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,015,Health Service,01501,Health Service-City Match,1G,General Fund,1GAGF,General Fund,5.0,Work Orders/Overhead,6750.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,015,Health Service,01501,Health Service-City Match,2S,Special Revenue Funds,2SCHS,Community Health Services Fund,3.0,Continuing Projects,403359.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,015,Health Service,01501,Health Service-City Match,2S,Special Revenue Funds,2SCHS,Community Health Services Fund,4.0,Grants,130069.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,019,Other Fringe Benefits,01911,Flexible Benefit Package,1G,General Fund,1GAGF,General Fund,1.0,Operating,50065.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,019,Other Fringe Benefits,01911,Flexible Benefit Package,2S,Special Revenue Funds,2SCHS,Community Health Services Fund,3.0,Continuing Projects,12606.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,019,Other Fringe Benefits,01901,Fringe Adjustments-Budget,1G,General Fund,1GAGF,General Fund,1.0,Operating,-4206.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,019,Other Fringe Benefits,01901,Fringe Adjustments-Budget,1G,General Fund,1GAGF,General Fund,5.0,Work Orders/Overhead,18580.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,019,Other Fringe Benefits,01901,Fringe Adjustments-Budget,2S,Special Revenue Funds,2SCHS,Community Health Services Fund,3.0,Continuing Projects,218220.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,019,Other Fringe Benefits,01901,Fringe Adjustments-Budget,2S,Special Revenue Funds,2SCHS,Community Health Services Fund,4.0,Grants,42832.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,019,Other Fringe Benefits,01912,Long Term Disability Insurance,1G,General Fund,1GAGF,General Fund,1.0,Operating,101823.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,019,Other Fringe Benefits,01912,Long Term Disability Insurance,1G,General Fund,1GAGF,General Fund,5.0,Work Orders/Overhead,653.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,019,Other Fringe Benefits,01912,Long Term Disability Insurance,2S,Special Revenue Funds,2SCHS,Community Health Services Fund,3.0,Continuing Projects,29594.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,019,Other Fringe Benefits,01912,Long Term Disability Insurance,2S,Special Revenue Funds,2SCHS,Community Health Services Fund,4.0,Grants,7873.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2010,Spending,Spending,4,Community Health,DPH,Public Health,DMM,Mental Health - Community Care,013,Mandatory Fringe Benefits,013,Retirement,01301,Retire City Misc,1G,General Fund,1GAGF,General Fund,1.0,Operating,2398597.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
