fiscal_year,revenue_or_spending,related_govt_unit,organization_group_code,organization_group,department_code,department,program_code,program,character_code,character,object_code,object,sub_object_code,sub_object,fund_type_code,fund_type,fund_code,fund,fund_category_code,fund_category,budget,data_as_of,data_loaded_at
2012,Spending,Spending,1,Public Protection,DAT,District Attorney,AIJ,Family Violence Program,013,Mandatory Fringe Benefits,014,Social Security,01401,Social Security (OASDI & HI),1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,23949.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2012,Spending,Spending,1,Public Protection,DAT,District Attorney,AIJ,Family Violence Program,013,Mandatory Fringe Benefits,014,Social Security,01402,Social Security - Medicare (HI Only),1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,5860.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2012,Spending,Spending,1,Public Protection,DAT,District Attorney,AIJ,Family Violence Program,013,Mandatory Fringe Benefits,017,Unemployment Insurance,01701,Unemployment Insurance,1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,1211.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2012,Spending,Spending,1,Public Protection,DAT,District Attorney,AIJ,Family Violence Program,040,Materials & Supplies,040,Materials & Supplies Budget Only,04000,Materials & Supplies-Budget,1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,3862.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2012,Spending,Spending,1,Public Protection,DAT,District Attorney,AIJ,Family Violence Program,021,Non Personnel Services,053,Judgments & Claims,05321,Litigation Expenses,1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,61876.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2012,Spending,Spending,1,Public Protection,DAT,District Attorney,AIJ,Family Violence Program,021,Non Personnel Services,027,Professional & Specialized Services,02700,Professional & Specialized Svcs-Budget,1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,100842.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2012,Spending,Spending,1,Public Protection,DAT,District Attorney,AIJ,Family Violence Program,021,Non Personnel Services,032,Utilities,03241,Telephone Charges - Non Work Order,1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,29273.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2012,Spending,Spending,1,Public Protection,DAT,District Attorney,AIJ,Family Violence Program,001,Salaries,001,Permanent Salaries-Misc,00101,Misc-Regular,1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,404062.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2012,Spending,Spending,1,Public Protection,DAT,District Attorney,AIA,Felony Prosecution,060,Capital Outlay,060,Equip Purchase,06000,Equipment Purchase-Budget,1G,General Fund,1GAGF,General Fund,1.0,Operating,13631.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
2012,Spending,Spending,1,Public Protection,DAT,District Attorney,AIA,Felony Prosecution,013,Mandatory Fringe Benefits,016,Dental Coverage,01601,Dental Coverage,1G,General Fund,1GAGF,General Fund,3.0,Continuing Projects,1904.0,2025-07-06T22:05:48.000,2025-07-07T01:53:38.000
