"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"16020550209029","160205502","09029","OTHER OFFENSES","FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY","Tuesday","2016-02-16T00:00:00.000","00:01","RICHMOND","NONE","2700 Block of MCALLISTER ST","-122.45746212442158","37.775304914513214","POINT (-122.45746212442158 37.775304914513214)","12","8","4","18","11","6","2","54","16",,,,,,,"1",,,,,"12"
"15084905707025","150849057","07025","VEHICLE THEFT","STOLEN TRUCK","Sunday","2015-09-27T00:00:00.000","23:00","SOUTHERN","NONE","MISSION ST / 1ST ST","-122.397576409113","37.7897619308836","POINT (-122.397576409113 37.7897619308836)","108","1","10","8","12","2","9","28855","6",,,,,,"3","1",,,,,"108"
"18011063006400","180110630","06400","LARCENY/THEFT","THEFT OF ANIMALS (GENERAL)","Saturday","2018-02-10T00:00:00.000","14:18","CENTRAL","ARREST, BOOKED","400 Block of STOCKTON ST","-122.40697756369151","37.789918101685956","POINT (-122.40697756369151 37.789918101685956)","19","6","3","8","5","1","10","28857","6",,,,,,"5","2",,,,,"19"
"15086215606372","150862156","06372","LARCENY/THEFT","PETTY THEFT OF PROPERTY","Friday","2015-10-02T00:00:00.000","01:00","PARK","NONE","100 Block of SCOTT ST","-122.435348657944","37.7710139860116","POINT (-122.43534865794402 37.7710139860116)","26","4","11","3","15","5","11","29492","9",,,,,,,"1",,,,,"26"
"16015152904144","160151529","04144","SEX OFFENSES, FORCIBLE","SEXUAL BATTERY","Sunday","2015-12-20T00:00:00.000","17:00","INGLESIDE","ARREST, BOOKED","100 Block of GARRISON AV","-122.412464539792","37.7092908070235","POINT (-122.412464539792 37.7092908070235)","75","9","9","40","9","7","8","309","39","14",,"16",,"16",,"2",,,,,"75"
"17058086104134","170580861","04134","ASSAULT","BATTERY","Monday","2017-07-17T00:00:00.000","14:18","TENDERLOIN","ARREST, BOOKED","300 Block of ELLIS ST","-122.41196579522851","37.78491418595622","POINT (-122.41196579522851 37.78491418595622)","20","5","10","36","14","10","9","28852","36","17",,"18",,"18","6","2","1","1",,,"20"
"16011951116710","160119511","16710","DRUG/NARCOTIC","POSSESSION OF NARCOTICS PARAPHERNALIA","Tuesday","2016-02-09T00:00:00.000","18:40","SOUTHERN","NONE","100 Block of 6TH ST","-122.40737646393555","37.77998926199857","POINT (-122.40737646393555 37.77998926199857)","32","1","10","34","14","2","9","28853","34","24","1","6","1","6","7","2","1","1","1",,"32"
"16037200415095","160372004","15095","NON-CRIMINAL","TARASOFF REPORT","Friday","2016-05-06T00:00:00.000","13:00","PARK","EXCEPTIONAL CLEARANCE","0 Block of SHRADER ST","-122.45283977238887","37.77451453808543","POINT (-122.45283977238887 37.77451453808543)","12","7","4","18","15","5","2","29492","16",,,,,,,"1",,,,,"12"
"15089348009310","150893480","09310","FRAUD","CREDIT CARD, THEFT OF","Thursday","2015-08-27T00:00:00.000","16:10","BAYVIEW","NONE","100 Block of MENDELL ST","-122.383691503959","37.7431890419965","POINT (-122.383691503959 37.7431890419965)","76","2","9","1","10","3","8","58","1",,,,,,,"1",,,,,"76"
"16012000772000","160120007","72000","NON-CRIMINAL","FOUND PROPERTY","Tuesday","2016-02-09T00:00:00.000","22:00","CENTRAL","NONE","VALLEJO ST / STOCKTON ST","-122.40880996045351","37.798571212667554","POINT (-122.40880996045351 37.798571212667554)","106","6","3","6","3","1","10","308","4",,,,,,,"2",,,,,"106"
