"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0438554-01-001-0438554","0438554-01-001","0438554","Continental Casualty Company","Continental Casualty Company","405 Howard St 6th Fl","San Francisco","CA","94105","1956-07-01T00:00:00.000",,"1956-07-01T00:00:00.000","2017-04-30T00:00:00.000",,"151 N Franklin St 12 Fl","Chicago","60606","IL",,,,"false","false",,,,"6","Financial District/South Beach",,"POINT (-122.3953875 37.788615)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","8","32"
"1166363-11-171-1078591","1166363-11-171","1078591","Londubh Studio Inc","Londubh Studio Inc","357 S Kenmore Ave Apt 6","Los Angeles","CA","90020","2017-11-06T00:00:00.000","2018-01-01T00:00:00.000","2017-11-06T00:00:00.000","2018-01-01T00:00:00.000",,,,,,"7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,,,,"POINT (-118.297049011 34.067420007)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1329701-04-231-1128418","1329701-04-231","1128418","La Venus Studio LLC","La Venus","360 Langton St Ste 100","San Francisco","CA","94103","2021-10-01T00:00:00.000","2024-06-13T00:00:00.000","2023-04-10T00:00:00.000","2024-06-13T00:00:00.000",,,,,,,,,"false","false",,,,"6","South of Market",,"POINT (-122.4044505 37.773054)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","33","1","10","34","33"
"1333205-05-231-0376800","1333205-05-231","0376800","Sf Pretrial Diversion Project","Sf Pretrial Diversion","8 Boardman Pl","San Francisco","CA","94103","2013-12-01T00:00:00.000",,"2021-11-01T00:00:00.000","2024-08-12T00:00:00.000",,"236 8th St Ste E","San Francisco","94103","CA",,,,"false","false",,,,"6","South of Market",,"POINT (-122.403573 37.774926)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1169815-12-171-1080323","1169815-12-171","1080323","Daniel  Ostrow","Daniel R Ostrow, Art Collection","336 Texas St","San Francisco","CA","94107","2017-08-01T00:00:00.000","2019-12-31T00:00:00.000","2017-08-01T00:00:00.000","2019-12-31T00:00:00.000",,,,,,"7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"10","Potrero Hill",,"POINT (-122.395833 37.762083)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","54","2","9","26","54"
"1040453-09-151-1018837","1040453-09-151","1018837","Fensco LLC","Fensco LLC","P.O. Box 971-306","Reno","NV","89504","2015-07-10T00:00:00.000","2020-05-15T00:00:00.000","2015-07-10T00:00:00.000","2020-05-15T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-119.81441 39.52607)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0467112-02-001-0467112","0467112-02-001","0467112","Lc88 Enterprises LLC","Yoppi Frozen Yogurt","2208 Fillmore St","San Francisco","CA","94115","2010-11-20T00:00:00.000","2021-06-30T00:00:00.000","2013-10-16T00:00:00.000","2014-05-26T00:00:00.000",,,,,,,,,"false","false",,,,"2","Pacific Heights",,"POINT (-122.4338175 37.790109)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","4","6","30","102"
"1241297-12-191-0403428","1241297-12-191","0403428","Cmc Rebar West","Cmc Rebar West","3880 Murphy Canyon Rd Ste 100","San Diego","CA","92123","2006-11-01T00:00:00.000","2020-12-31T00:00:00.000","2014-11-01T00:00:00.000","2020-12-31T00:00:00.000",,,,,,"2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-117.117597972 32.814504017)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1064846-04-161-0475340","1064846-04-161","0475340","Hall Laurence C","The Center Studio","663 Castro St Unit A","San Francisco","CA","94114","2012-12-20T00:00:00.000","2020-06-30T00:00:00.000","2016-04-12T00:00:00.000","2020-06-30T00:00:00.000",,,,,,,,,"false","false",,,,"8","Castro/Upper Market",,"POINT (-122.4344205 37.758375)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","115","3","5","5","115"
"1344043-10-231-1108545","1344043-10-231","1108545","Sender, Inc.","Sendoso Inc, Dba Sendoso","655 Montgomery St Ste 1500","San Francisco","CA","94114","2017-01-01T00:00:00.000",,"2022-04-01T00:00:00.000",,,"Po Box 15427","Phoenix","85060","AZ","5210-5239","Financial Services","Financial Services","false","false",,,,"3","Chinatown",,"POINT (-122.403622997 37.795236994)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","104","6","3","6","104"
