"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0161872-01-001-0161872","0161872-01-001","0161872","Tong Mona","Tong Mona & Associates","326 Precita Ave","San Francisco","CA","94110","1987-01-01T00:00:00.000",,"1987-01-01T00:00:00.000",,,"326 Precita Ave","San Francisco","94110","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"9","Bernal Heights",,"POINT (-122.413023 37.746693)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","83","9","2","2","83"
"1080012-06-161-0438602","1080012-06-161","0438602","Redwood Credit Union Inc","Redwood Credit Union","3033 Cleveland Ave","Santa Rosa","CA","95403","2000-04-01T00:00:00.000",,"2000-04-01T00:00:00.000",,,"3033 Cleveland Ave","Santa Rosa","95403","CA",,,,"false","false",,,,,,,"POINT (-122.729393795 38.46680392)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1257464-08-201-1012991","1257464-08-201","1012991","Taboonsf Inc","Hummus Bodega","404 20th Ave","San Francisco","CA","94121","2015-04-27T00:00:00.000","2024-02-18T00:00:00.000","2020-07-01T00:00:00.000","2024-02-18T00:00:00.000",,,,,,"7220-7229","Food Services","Food Services","false","false",,,,"1","Outer Richmond","Geary Boulevard","POINT (-122.4791415 37.78011)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","8","8","4","29","8"
"0458357-01-001-0458357","0458357-01-001","0458357","Briseno Felipe","Acmex","2908 Hawes St","San Francisco","CA","94124","2011-04-21T00:00:00.000","2018-06-30T00:00:00.000","2011-04-21T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.391495 37.717983)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","88","2","9","1","88"
"1331872-05-231-1146302","1331872-05-231","1146302","Leo Larocca","Ld2 Engineering","2995 Woodside Rd Ste 400","Woodside","CA","94062","2023-05-03T00:00:00.000",,"2023-05-03T00:00:00.000",,,"2995 Woodside Rd Apt 400","Woodside","94062","CA","5400-5499 5600-5699","Multiple","Professional, Scientific, and Technical Services; Administrative and Support Services","false","false",,,,,,,"POINT (-122.253042712 37.42924144)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1078020-06-161-1037946","1078020-06-161","1037946","Ram Shrestha","Ram Shrestha","5550 Central Ave Apt 16","El Cerrito","CA","94530","2014-01-01T00:00:00.000","2018-01-01T00:00:00.000","2014-01-01T00:00:00.000","2018-01-01T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,,,,"POINT (-122.308927021 37.900986982)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0402323-02-001-0402323","0402323-02-001","0402323","Malak Suheil","Guerrero Market","701 Guerrero St","San Francisco","CA","94110","2006-09-25T00:00:00.000",,"2009-04-04T00:00:00.000",,,"701 Guerrero St","San Francisco","94110","CA","4400-4599","Retail Trade","Retail Trade","false","false","H28 H31 H73","Multiple","TAKE-OUT ESTABLISHMENT; TOBACCO SALES -ANNUAL LICENSE FEE; DEEMED APPROVED OFF-SALE ALCOHOL USE","9","Mission",,"POINT (-122.4233505 37.759851)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","37","3","5","20","37"
"0450412-01-001-0450412","0450412-01-001","0450412","Cai Nancy/Tang Ci Yan Cai","Crystal Cleaners","1323 Fulton St","San Francisco","CA","94117","2010-07-01T00:00:00.000","2022-06-30T00:00:00.000","2010-07-01T00:00:00.000","2022-06-30T00:00:00.000",,,,,,"8100-8139","Certain Services","Certain Services","false","false",,,,"5","Hayes Valley",,"POINT (-122.438511 37.776537)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","24","7","11","9","24"
"0478669-01-001-0478669","0478669-01-001","0478669","Mesa Outdoor LLC","Mesa Outdoor LLC","582 Market St 1508","San Francisco","CA","94104","2010-07-01T00:00:00.000","2014-06-15T00:00:00.000","2010-07-01T00:00:00.000","2014-06-15T00:00:00.000",,,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.4016245 37.789533)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0382139-02-999-0382139","0382139-02-999","0382139","Passanisi Dan","Cal-West Plumbing","1200 Granada St","Belmont","CA","94002","2004-10-25T00:00:00.000","2018-06-30T00:00:00.000","2006-08-02T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,,,,"POINT (-122.271732996 37.521459017)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0479603-08-001-0479603","0479603-08-001","0479603","Replanet LLC","Replanet","850 La Playa St","San Francisco","CA","94121","2012-01-01T00:00:00.000",,"2014-02-01T00:00:00.000","2014-05-31T00:00:00.000",,"0000 Undeliverable Mail","San Francisco","99999","CA",,,,"false","false",,,,"1","Outer Richmond",,"POINT (-122.509944603 37.772313967)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","8","8","4","29","8"
"0394948-01-001-0394948","0394948-01-001","0394948","Vaillancourt Guy J","Serra Realty","1311 Sutter St 203","San Francisco","CA","94109","2006-01-24T00:00:00.000","2016-05-01T00:00:00.000","2011-02-01T00:00:00.000","2016-05-01T00:00:00.000",,,,,,,,,"false","false",,,,"2","Western Addition",,"POINT (-122.4221355 37.787328)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","100","4","6","39","100"
"0046324-17-999-0046324","0046324-17-999","0046324","Compass Group Usa Inc","Gallo Glass","605 S Santa Cruz Ave","Modesto","CA","95354","1968-10-01T00:00:00.000",,"2011-12-01T00:00:00.000",,,"2400 Yorkmont Rd","Charlotte","28217","NC","7220-7229","Food Services","Food Services","false","false",,,,,,,"POINT (-120.975076966 37.630668007)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
