"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1273704-04-211-1115547","1273704-04-211","1115547","The People Change Group, Inc.","The People Change Group","1760 Beach St Apt 3","San Francisco","CA","94123","2020-07-07T00:00:00.000","2024-06-08T00:00:00.000","2021-01-01T00:00:00.000","2024-06-08T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"2","Marina",,"POINT (-122.438493 37.804419)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","17","4","6","13","17"
"0456434-01-001-0456434","0456434-01-001","0456434","Cookston Cardiovascular Inc","Cookston Cardiovascular Inc","338 Spear St Unit 17b","San Francisco","CA","94105","2011-01-31T00:00:00.000",,"2011-01-31T00:00:00.000",,,"338 Spear St Unit 42b","San Francisco","94105","CA",,,,"false","false",,,,"6","Financial District/South Beach",,"POINT (-122.3909865 37.78938)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","30","1","10","8","30"
"0309089-01-001-0309089","0309089-01-001","0309089","Algazzali Abdo A","Potrero Market","1298 Potrero Ave","San Francisco","CA","94110","1997-08-29T00:00:00.000","2017-05-15T00:00:00.000","1997-08-29T00:00:00.000","2017-05-15T00:00:00.000",,,,,,,,,"false","false",,,,"9","Mission",,"POINT (-122.4064395 37.751553)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1057877-03-161-0316119","1057877-03-161","0316119","Shaw Alice L","Alice L Shaw Phd","204 Clement St Rm 1","San Francisco","CA","94118","1998-01-01T00:00:00.000",,"2012-01-01T00:00:00.000",,,"204 Clement St Ste 1","San Francisco","94118","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"1","Inner Richmond",,"POINT (-122.4614115 37.783341)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","5","8","4","11","5"
"1269382-02-211-1121307","1269382-02-211","1121307","3t Trading Co LLC","3t Trading Co LLC","47 Bright St","San Francisco","CA","94132","2021-02-11T00:00:00.000","2023-12-31T00:00:00.000","2021-02-11T00:00:00.000","2023-12-31T00:00:00.000",,,,,,"4200-4299","Wholesale Trade","Wholesale Trade","false","false",,,,"7","Oceanview/Merced/Ingleside",,"POINT (-122.463519271 37.711261397)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","65","10","8","24","65"
"1323297-02-231-1082851","1323297-02-231","1082851","Jung Family Treasures LLC","Jung Family Treasures LLC","5827 Geary Blvd","San Francisco","CA","94121","2018-01-01T00:00:00.000",,"2018-08-22T00:00:00.000",,,"554 29th Ave","San Francisco","94121","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"1","Outer Richmond","Geary Boulevard","POINT (-122.482044 37.779912)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","8","8","4","29","8"
"1365927-07-241-1138471","1365927-07-241","1138471","Lighthouse Digital Productions LLC","Lighthouse Digital Productions LLC","739 Bryant St","San Francisco","CA","94107","2022-08-31T00:00:00.000",,"2024-07-08T00:00:00.000",,,"739 Bryant St","San Francisco","94107","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"6","South of Market",,"POINT (-122.400945 37.776879)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1125293-10-161-0932464","1125293-10-161","0932464","Vf Outdoor LLC","The North Face #402","701 Sansome St","San Francisco","CA","94111","2005-04-06T00:00:00.000",,"2016-08-19T00:00:00.000","2018-09-23T00:00:00.000",,"Po Box 21647","Greensboro","27420","NC","4400-4599","Retail Trade","Retail Trade","false","false",,,,"3","Chinatown",,"POINT (-122.4020655 37.796751)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","106","6","3","6","106"
"0344449-01-001-0344449","0344449-01-001","0344449","Acp Tech Security Systems Inc","Acp Tech Security Systems Inc","2920 Ulloa St","San Francisco","CA","94116","2001-03-15T00:00:00.000",,"2004-01-01T00:00:00.000",,,"2920 Ulloa St","San Francisco","94116","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.4878265 37.740897)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","40","10","7","35","40"
"0448589-04-001-0448589","0448589-04-001","0448589","Robertson Lindley","The Labor Compliance Managers","1390 Market St Apt 1712","San Francisco","CA","94102","2010-04-21T00:00:00.000","2023-05-19T00:00:00.000","2013-09-23T00:00:00.000","2019-05-01T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"6","Tenderloin","Central Market","POINT (-122.4174465 37.777077)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","21","4","10","36","21"
