"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1212171-02-191-1026920","1212171-02-191","1026920","Custom Fit LLC","Custom Fit","1844 Market St Retail 1","San Francisco","CA","94102","2016-02-22T00:00:00.000",,"2018-06-01T00:00:00.000",,,"0000 Undeliverable Mail","San Francisco","99999","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"8","Hayes Valley",,"POINT (-122.424256093 37.77132986)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","27","1","5","9","27"
"1314244-09-221-1058654","1314244-09-221","1058654","Side Inc","Distinct Concierge Sports + Entertainment","580 4th St","San Francisco","CA","94107","2016-09-01T00:00:00.000",,"2022-09-15T00:00:00.000",,,"580 4th St","San Francisco","94107","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"6","South of Market",,"POINT (-122.396967 37.778499)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1372771-10-241-1163114","1372771-10-241","1163114","Chefkayys Playbook LLC","Chefkayys Playbook LLC","1544 S Alabama N St","San Francisco","CA","94110","2024-10-17T00:00:00.000",,"2024-10-17T00:00:00.000",,,"1544 S Alabama St N","San Francisco","94110","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"9","Bernal Heights",,"POINT (-122.410531493 37.747652697)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","83","9","2","2","83"
"1193657-06-181-1084766","1193657-06-181","1084766","Maria Marquez","95253 C & C Concessions/Portable 142 Lemonade Stand","24 Willie Mays Pl Upper Center Field Sec 142","San Francisco","CA","94107","2018-03-09T00:00:00.000",,"2018-04-11T00:00:00.000",,,"5623 Cleon Ave","North Hollywood","91601","CA","7220-7229","Food Services","Food Services","false","false","H36","STADIUM CONCESSIONS","STADIUM CONCESSIONS","6","Mission Bay",,"POINT (-122.389496 37.778454)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","31","1","10","4","31"
"1361602-05-241-1158622","1361602-05-241","1158622","Mapachitamedia LLC","Mapachita Merch","5432 Geary Blvd","San Francisco","CA","94121","2024-05-20T00:00:00.000",,"2024-05-20T00:00:00.000","2024-06-24T00:00:00.000",,"2195 30th Ave","San Francisco","94116","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"1","Outer Richmond",,"POINT (-122.477633521 37.78051588)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","5","8","4","29","5"
"1254278-06-201-1115184","1254278-06-201","1115184","David Cho & Christopher Longman","Aeon Coffee","1402 Alabama St","San Francisco","CA","94110","2020-06-23T00:00:00.000","2021-05-20T00:00:00.000","2020-06-23T00:00:00.000","2021-05-20T00:00:00.000",,,,,,"7220-7229","Food Services","Food Services","false","false",,,,"9","Mission",,"POINT (-122.4109305 37.749321)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1186184-04-181-0102591","1186184-04-181","0102591","Cbf Inc","Cbf Inc","675 Davis St","San Francisco","CA","94111","2012-04-23T00:00:00.000",,"2018-04-25T00:00:00.000","2023-07-31T00:00:00.000",,"735 Battery St Fl 2","San Francisco","94111","CA","2300-2399","Construction","Construction","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.3987715 37.798506)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","77","6","3","8","77"
"1017025-01-151-0316227","1017025-01-151","0316227","Pickering International Inc","O.R. Sight","841 Jones St","San Francisco","CA","94109","1998-03-01T00:00:00.000","2024-12-31T00:00:00.000","2015-01-26T00:00:00.000","2024-01-17T00:00:00.000",,,,,,"4200-4299","Wholesale Trade","Wholesale Trade","false","false",,,,"3","Nob Hill",,"POINT (-122.4137745 37.789002)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","50","6","3","21","50"
"0485858-02-001-0485858","0485858-02-001","0485858","Beautiful Lights Foundationinc","Tsf","2040 Sutter St Apt 404","San Francisco","CA","94115","2008-07-28T00:00:00.000",,"2008-07-28T00:00:00.000",,,"133 Oldcastle Ln","Alameda","94502","CA",,,,"false","false",,,,"5","Pacific Heights",,"POINT (-122.434416 37.786221)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","103","4","11","30","103"
"0414110-03-001-0414110","0414110-03-001","0414110","Transparent House Inc","Transparent House Inc","472 Jackson St","San Francisco","CA","94111","2009-01-01T00:00:00.000",,"2011-12-19T00:00:00.000","2020-12-31T00:00:00.000",,"494 Jackson St","San Francisco","94111","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Chinatown",,"POINT (-122.4030645 37.796634)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","106","6","3","6","106"
"1239876-12-191-1109175","1239876-12-191","1109175","Baypro Property Solutions","Baypro Property Solutions","631 Drake Ave","Sausalito","CA","94965","2019-11-30T00:00:00.000","2023-06-30T00:00:00.000","2019-11-30T00:00:00.000","2023-06-30T00:00:00.000","***Administratively Closed",,,,,"2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.514768039 37.871707989)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1099337-08-161-1047448","1099337-08-161","1047448","Joaquin Cunhs","Joaquin Cunhs","10701 San Pablo Ave Apt 25","El Cerrito","CA","94530","2016-08-26T00:00:00.000","2017-12-31T00:00:00.000","2016-08-26T00:00:00.000","2017-12-31T00:00:00.000",,,,,,"4800-4999","Transportation and Warehousing","Transportation and Warehousing","false","false",,,,,,,"POINT (-122.309674016 37.912189983)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0481867-01-001-0481867","0481867-01-001","0481867","Jeter IIi Aaron L","Aaron Jeter","333 Market St","San Francisco","CA","94105","2013-08-24T00:00:00.000","2014-05-01T00:00:00.000","2013-08-24T00:00:00.000","2014-05-01T00:00:00.000",,,,,,,,,"false","false",,,,"6","Financial District/South Beach",,"POINT (-122.397687 37.791864)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","10","8","108"
"1223617-05-191-1102569","1223617-05-191","1102569","Neal Jean","Beacons Ai","625 8th St Unit 406","San Francisco","CA","94103","2019-05-25T00:00:00.000","2021-04-01T00:00:00.000","2019-05-25T00:00:00.000","2021-04-01T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"6","South of Market",,"POINT (-122.404995 37.771218)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","33","1","10","34","33"
"1188662-05-181-1087841","1188662-05-181","1087841","Enl Corporation","Enl Coporation","1680 S Norfolk St","San Mateo","CA","94403","2017-03-01T00:00:00.000","2022-06-29T00:00:00.000","2017-03-01T00:00:00.000","2022-06-29T00:00:00.000","***Administratively Closed",,,,,"4800-4999","Transportation and Warehousing","Transportation and Warehousing","false","false",,,,,,,"POINT (-122.298711996 37.560550998)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1158004-08-171-1074701","1158004-08-171","1074701","Gp Strategies Corporation","Blessing White","505 Sansome St. Ste 1250","San Francisco","CA","94111","2014-07-01T00:00:00.000",,"2014-07-01T00:00:00.000",,,"11000 Broken Land Pkwy Ste 200","Columbia","21044","MD","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Chinatown",,"POINT (-122.401836 37.795077)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","6","108"
