"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1181615-03-181-1084733","1181615-03-181","1084733","Anthony Gilbert Herrera","Artisans Diy Club","1495 Custer Ave","San Francisco","CA","94124","2018-03-04T00:00:00.000","2020-02-01T00:00:00.000","2018-03-04T00:00:00.000","2020-02-01T00:00:00.000",,,,,,"3100-3399 6100-6299","Multiple","Manufacturing; Private Education and Health Services","false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.38905 37.745186)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","56","2","9","1","56"
"1221375-05-191-1101805","1221375-05-191","1101805","Technet Partners, Inc.","Technet Partners, Inc.","2262 Rutherford Rd 106","Carlsbad","CA","92008","2019-05-10T00:00:00.000","2019-05-10T00:00:00.000","2019-05-10T00:00:00.000","2019-05-10T00:00:00.000",,,,,,"2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-117.276099187 33.132075853)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1020124-02-151-0420238","1020124-02-151","0420238","Fourbarrel Coffee","De La Paz","1081 Mission St","San Francisco","CA","94103","2007-07-27T00:00:00.000",,"2015-01-01T00:00:00.000","2017-12-31T00:00:00.000",,"375 Valencia St","San Francisco","94103","CA","7220-7229","Food Services","Food Services","false","false",,,,"6","South of Market","Central Market","POINT (-122.410242 37.779444)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1267538-01-211-1120533","1267538-01-211","1120533","Future Theory LLC","Future Theory LLC","255 King St Apt 1204","San Francisco","CA","94107","2021-01-01T00:00:00.000",,"2021-01-01T00:00:00.000",,,"255 King St Apt 1204","San Francisco","94107","CA","5100-5199","Information","Information","false","false",,,,"6","Mission Bay",,"POINT (-122.3934525 37.776465)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","34","1","10","4","34"
"0924880-01-001-0924880","0924880-01-001","0924880","Lee Carol K","Carol K. Lee M.D.","1518 Noriega St #200","San Francisco","CA","94122","1992-07-01T00:00:00.000","2023-10-15T00:00:00.000","1992-07-01T00:00:00.000","2023-10-15T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.4800595 37.754199)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"1202233-10-181-1093514","1202233-10-181","1093514","Syu Sing Monalisa Porcelain And Stone LLC","Syu Sing Monalisa Porcelain And Stone LLC","331 Girard St","San Francico","CA","94134","2018-09-27T00:00:00.000","2018-09-27T00:00:00.000","2018-09-27T00:00:00.000","2018-09-27T00:00:00.000",,,,,,"2300-2399","Construction","Construction","false","false",,,,"9","Portola",,"POINT (-122.404635 37.728216)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","91","2","2","25","91"
"1016353-01-151-1007848","1016353-01-151","1007848","Barboro Amy","Amy Barboro Design","2806 Union St #1","San Francisco","CA","94123","2015-01-01T00:00:00.000","2015-06-01T00:00:00.000","2015-01-01T00:00:00.000","2015-06-01T00:00:00.000",,,,,,,,,"false","false",,,,"2","Marina",,"POINT (-122.4457335 37.79604)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","14","4","6","13","14"
"1344075-10-231-1151352","1344075-10-231","1151352","Filipa Aguiar Loureiro","Filipa Aguiar Loureiro","2746 Union St","San Francisco","CA","94123","2023-10-04T00:00:00.000",,"2023-10-04T00:00:00.000",,,"2746 Union Street St","San Francisco","94123","CA","5600-5699","Administrative and Support Services","Administrative and Support Services","false","false",,,,"2","Marina",,"POINT (-122.4446355 37.79622)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","14","4","6","13","14"
"1148070-05-171-1070893","1148070-05-171","1070893","Frisco Bay Construction Inc","Frisco Bay Construction Inc","2335 24th Ave","San Francisco","CA","94116","2016-09-15T00:00:00.000",,"2016-09-15T00:00:00.000","2018-06-05T00:00:00.000",,"1777 Pine St 212 Apt","San Francisco","94109","CA","2300-2399","Construction","Construction","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.4814725 37.743984)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","40","10","7","35","40"
"0940649-01-001-0940649","0940649-01-001","0940649","Harrington Foxx Dubrow & Etal","Harrington Foxx Dubrow Etal","650 California St","San Francisco","CA","94108","1995-12-31T00:00:00.000","2021-11-30T00:00:00.000","1995-12-31T00:00:00.000","2016-11-18T00:00:00.000",,,,,,,,,"false","false",,,,"3","Chinatown","Chinatown","POINT (-122.40522 37.792944)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","104","6","3","6","104"
