"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1020085-02-151-1009721","1020085-02-151","1009721","M&A Delucchi Family Lp","1901 Chestnut","1901 Chestnut St","San Francisco","CA","94123","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,,"3628 Broderick St","San Francisco","94123","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"2","Marina",,"POINT (-122.434812 37.800837)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","17","4","6","13","17"
"1081584-07-161-1039103","1081584-07-161","1039103","Sean Jimenez","Jjc Enterprise","806 King Dr","Daly City","CA","94015","2016-03-01T00:00:00.000","2018-01-01T00:00:00.000","2016-03-01T00:00:00.000","2018-01-01T00:00:00.000","***Administratively Closed",,,,,"4800-4999","Transportation and Warehousing","Transportation and Warehousing","false","false",,,,,,,"POINT (-122.463358977 37.65053098)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0412460-02-999-0412460","0412460-02-999","0412460","Winz Thomas","Winz Thomas","295 Lenox Ave Apt 406","Oakland","CA","94610","2007-01-01T00:00:00.000","2018-01-01T00:00:00.000","2012-05-01T00:00:00.000","2018-01-01T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,,,,"POINT (-122.258066974 37.811558991)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1202580-10-181-1093686","1202580-10-181","1093686","Edward Moon","708 Wisconsin Street","708 Wisconsin St","San Francisco","CA","94107","2018-10-10T00:00:00.000","2019-10-09T00:00:00.000","2018-10-10T00:00:00.000","2019-10-09T00:00:00.000",,,,,,"7210-7219","Accommodations","Accommodations","false","false",,,,"10","Potrero Hill",,"POINT (-122.3993745 37.758438)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","54","2","9","26","54"
"1077412-06-161-0478820","1077412-06-161","0478820","Conley-Jung Connie","Connie Conley-Jung Phd","1155 Market St Fl 10","San Francisco","CA","94103","2013-04-15T00:00:00.000","2020-06-15T00:00:00.000","2016-05-02T00:00:00.000","2020-06-15T00:00:00.000",,,,,,,,,"false","false",,,,"6","South of Market",,"POINT (-122.413689816 37.779470529)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","5","10","34","32"
"1247034-02-201-1112125","1247034-02-201","1112125","150 Broadway Inc","Roastco Cafe","810 Battery St","San Francisco","CA","94111","2020-02-12T00:00:00.000","2023-06-30T00:00:00.000","2020-02-24T00:00:00.000","2023-06-30T00:00:00.000","***Administratively Closed",,,,,"7220-7229","Food Services","Food Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.400594 37.798974)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","77","6","3","8","77"
"1235387-10-191-0367193","1235387-10-191","0367193","Rouch Cheryl L","Pucker Punch Cosmetics","2159 Union St Ste 5","San Francisco","CA","94123","2003-06-15T00:00:00.000",,"2011-12-01T00:00:00.000","2020-10-18T00:00:00.000",,"3442 Sacramento St","San Francisco","94118","CA",,,,"false","false",,,,"2","Marina","Union Street","POINT (-122.434803 37.796949)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","15","4","6","13","15"
"1241653-01-201-0328473","1241653-01-201","0328473","Jones Wilson/Boiko Olga","Coffeeshop","2761 21st St","San Francisco","CA","94110","2012-06-08T00:00:00.000",,"2020-01-02T00:00:00.000","2020-01-02T00:00:00.000",,"3139 Mission St","San Francisco","94110","CA","7220-7229","Food Services","Food Services","false","false",,,,"9","Mission",,"POINT (-122.409927 37.757466)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1025225-04-151-1012197","1025225-04-151","1012197","Toy Real Estate Investment Company","950 Stockton St Condos","950 Stockton St","San Francisco","CA","94108","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,,"950 Stockton St Ste 398","San Francisco","94108","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"3","Chinatown","Chinatown","POINT (-122.407812 37.794726)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","104","6","3","6","104"
"1198722-08-181-1091854","1198722-08-181","1091854","Richard Pukatch","Alvarado Construction","1519 5th St Unit","Oakland","CA","94607","2018-08-12T00:00:00.000","2019-01-01T00:00:00.000","2018-08-12T00:00:00.000","2019-01-01T00:00:00.000",,,,,,"2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.297039974 37.804215019)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
