"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1057110-03-161-1028007","1057110-03-161","1028007","Jmm04 Inc","Chrgr","155 Haight St #201","San Francisco","CA","94102","2016-02-20T00:00:00.000","2019-06-30T00:00:00.000","2016-02-20T00:00:00.000","2019-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"8","Hayes Valley",,"POINT (-122.4247635 37.77255)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","27","4","11","9","27"
"0464746-01-001-0464746","0464746-01-001","0464746","Grunwald Carolyn E","Old And Board","1359 32nd Ave","San Francisco","CA","94122","2011-12-01T00:00:00.000","2015-01-14T00:00:00.000","2011-12-01T00:00:00.000","2015-01-14T00:00:00.000",,,,,,,,,"false","false",,,,"4","Sunset/Parkside",,"POINT (-122.4913185 37.76184)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"1223676-05-191-0484458","1223676-05-191","0484458","Df La Capital LLC","Street Taco","980 16th St","San Francisco","CA","94107","2013-11-01T00:00:00.000",,"2019-05-30T00:00:00.000","2020-03-16T00:00:00.000",,"1607 Haight St","San Francisco","94117","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"6","Mission Bay",,"POINT (-122.3959725 37.766619)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","33","1","9","4","33"
"1297303-02-221-1131969","1297303-02-221","1131969","Mindset Labs, Inc.","Mindset Labs, Inc.","2021 Fillmore St Ste 1048","San Francisco","CA","94115","2021-08-01T00:00:00.000",,"2021-08-01T00:00:00.000",,,"2021 Fillmore St Ste 1048","San Francisco","94115","CA",,,,"false","false",,,,"2","Pacific Heights",,"POINT (-122.4339885 37.788219)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","103","4","6","30","103"
"1197686-08-181-1091380","1197686-08-181","1091380","Caner Yalcintuna","Has Kayseri Seyahat Turizm Ticaret As","1273 Villa Terrace Dr","Bay Point","CA","94565","2018-08-10T00:00:00.000","2021-08-19T00:00:00.000","2018-08-10T00:00:00.000","2021-08-19T00:00:00.000",,,,,,"4800-4999","Transportation and Warehousing","Transportation and Warehousing","false","false",,,,,,,"POINT (-121.973046978 38.019221019)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1083775-07-161-1039917","1083775-07-161","1039917","O'neill And Neville Construction","O'neill And Neville Construction Incorporated","919 Lincoln Way","San Francisco","CA","94122","2015-06-06T00:00:00.000",,"2015-06-06T00:00:00.000","2016-10-02T00:00:00.000",,"241 Arias St","San Rafael","94903","CA","2300-2399","Construction","Construction","false","false",,,,"7","Inner Sunset",,"POINT (-122.4679545 37.765602)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","109","10","11","14","109"
"1074453-06-161-0324517","1074453-06-161","0324517","Nakashima Philip F","Philip F Nakashima","1199 Bush St Rm 400","San Francisco","CA","94109","1999-03-01T00:00:00.000","2022-06-29T00:00:00.000","2015-07-01T00:00:00.000","2022-06-29T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"3","Nob Hill",,"POINT (-122.4166545 37.788921)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","50","6","3","21","50"
"0455530-02-001-0455530","0455530-02-001","0455530","Morris Blu J","Confidential Gay Matchmaking","4051 18th St","San Francisco","CA","94114","2011-01-19T00:00:00.000","2011-03-19T00:00:00.000","2011-01-19T00:00:00.000","2011-03-19T00:00:00.000",,,,,,,,,"false","false",,,,"8","Castro/Upper Market","Market/Castro","POINT (-122.434038 37.76076)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","38","3","5","5","38"
"1192911-06-181-1089434","1192911-06-181","1089434","Peihua Lee","Peihua Lee","1280 Union St Apt 5","San Francisco","CA","94109","2018-01-01T00:00:00.000","2020-12-31T00:00:00.000","2018-01-01T00:00:00.000","2020-12-31T00:00:00.000",,,,,,"5400-5499 7100-7199","Multiple","Professional, Scientific, and Technical Services; Arts, Entertainment, and Recreation","false","false",,,,"3","Russian Hill",,"POINT (-122.420313 37.799226)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","107","6","6","32","107"
"0912679-01-001-0912679","0912679-01-001","0912679","Merryman Joan","Jmw Consultants","2754 Octavia St","San Francisco","CA","94123","1992-04-01T00:00:00.000",,"2002-10-01T00:00:00.000","2024-07-24T00:00:00.000",,"2425 Filbert St","San Francisco","94123","CA","4200-4299","Wholesale Trade","Wholesale Trade","false","false",,,,"2","Marina",,"POINT (-122.4285345 37.797543)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","15","4","6","13","15"
"1312552-08-221-0205785","1312552-08-221","0205785","Kivel Stadt Group","The Kivelstadt Group","1932 Baker St","San Francisco","CA","94115","1988-10-20T00:00:00.000",,"2022-07-01T00:00:00.000",,,"Po Box 580","San Francisco","94104","CA","5600-5699","Administrative and Support Services","Administrative and Support Services","false","false",,,,"2","Pacific Heights",,"POINT (-122.443704 37.789119)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","8","6","30","102"
"1129851-12-161-1062323","1129851-12-161","1062323","Gilligan-Steinberg Investment Company Lp","Gilligan-Steinberginvestment Company Lp","137 Granville Way","San Francisco","CA","94127","2011-12-01T00:00:00.000",,"2011-12-01T00:00:00.000",,,"137 Granville Way","San Francisco","94127","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"7","West of Twin Peaks",,"POINT (-122.461632 37.741554)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","49","10","8","41","49"
"1384102-03-251-1167992","1384102-03-251","1167992","Verdevista Ventures LLC","Mellow Interiors","330 Pine St","San Francisco","CA","94104","2025-03-21T00:00:00.000",,"2025-03-21T00:00:00.000",,,"1401 Haight St","San Francisco","94117","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.401512 37.792332)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0325764-01-999-0325764","0325764-01-999","0325764","Paragon Mechanical Inc","Paragon Mechanical Inc","2460 De La Cruz","Santa Clara","CA","95052","2000-03-01T00:00:00.000",,"2000-03-01T00:00:00.000","2018-06-21T00:00:00.000",,"16160 Caputo Dr","Morgan Hill","95037","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-121.941550848 37.365039151)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0476804-01-001-0476804","0476804-01-001","0476804","Community Arts Stabilization","Community Art Stabilization Tr","925 Mission St 109","San Francisco","CA","94103","2013-02-21T00:00:00.000",,"2013-02-21T00:00:00.000","2014-09-01T00:00:00.000",,"447 Minna St","San Francisco","94103","CA",,,,"false","false",,,,"6","South of Market","Central Market","POINT (-122.406615 37.782162)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1068515-05-161-1033417","1068515-05-161","1033417","Amazing Global Inc","Amazing Global Inc","1932 Irving St","San Francisco","CA","94122","2016-05-12T00:00:00.000",,"2016-05-12T00:00:00.000",,,"1932 Irving St","San Francisco","94122","CA",,,,"false","false",,,,"4","Sunset/Parkside","Outer Irving","POINT (-122.4787635 37.763748)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"1105888-08-161-1050714","1105888-08-161","1050714","Rick Pauli","Rick Pauli","1907 Lyon Ave","Belmont","CA","94002","2015-07-13T00:00:00.000","2017-06-24T00:00:00.000","2015-07-13T00:00:00.000","2017-06-24T00:00:00.000",,,,,,"4800-4999","Transportation and Warehousing","Transportation and Warehousing","false","false",,,,,,,"POINT (-122.295036028 37.523665008)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0379722-01-001-0379722","0379722-01-001","0379722","Convergys Customer Mgmt Group","Convergys Customer Mgmt Group","201 3rd St 9th Fl","San Francisco","CA","94103","2004-05-03T00:00:00.000","2018-06-30T00:00:00.000","2008-01-01T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"6","Financial District/South Beach",,"POINT (-122.399829 37.785051)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","8","32"
"0328373-01-999-0328373","0328373-01-999","0328373","Boething Treeland Farms Inc","Boething Treeland Farms Inc","2923 Alpine Rd","Portola Valley","CA","94028","1999-07-21T00:00:00.000","2017-01-01T00:00:00.000","1999-07-21T00:00:00.000","2017-01-01T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.19256479 37.401819158)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0451185-01-001-0451185","0451185-01-001","0451185","Frombgen Bernard A","B Cooperative","128 Ord St","San Francisco","CA","94114","2010-07-26T00:00:00.000",,"2010-07-26T00:00:00.000","2021-06-01T00:00:00.000",,"2540 Judah St","San Francisco","94122","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"8","Castro/Upper Market",,"POINT (-122.440473 37.761696)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","115","7","5","5","115"
"1339724-08-231-1149426","1339724-08-231","1149426","Ce Belleza, LLC","Ce Belleza, LLC","660 Market St Ste 218","San Francisco","CA","94104","2023-08-04T00:00:00.000",,"2023-08-04T00:00:00.000",,,"0000 Undeliverable Mail","San Francisco","99999","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.4029835 37.78848)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","8","19"
