"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0159630-02-001-0159630","0159630-02-001","0159630","Yeo Chris","1952-56 Mcallister St","1952 Mcallister St","San Francisco","CA","94115","1998-10-30T00:00:00.000",,"1998-10-30T00:00:00.000",,,"1122 7th Ave","San Mateo","94402","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"2","Lone Mountain/USF",,"POINT (-122.44419 37.77708)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","97","7","11","18","97"
"1060336-03-161-0476352","1060336-03-161","0476352","Maxton Men","Maxton Men","3130 20th St Rm 175","San Francisco","CA","94110","2013-01-30T00:00:00.000","2021-03-31T00:00:00.000","2016-03-01T00:00:00.000","2016-03-01T00:00:00.000",,,,,,,,,"false","false",,,,"9","Mission",,"POINT (-122.4120735 37.759437)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1049005-01-161-1023007","1049005-01-161","1023007","Paley Briyah","Briyah Paley","1009 Brazil Ave","San Francisco","CA","94112","2015-06-10T00:00:00.000","2016-12-03T00:00:00.000","2015-06-10T00:00:00.000","2016-12-03T00:00:00.000",,,,,,,,,"false","false",,,,"11","Excelsior",,"POINT (-122.4262575 37.720863)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","90","9","1","7","90"
"0435168-01-999-0435168","0435168-01-999","0435168","Rayne Plumbing & Sewer Srv Inc","Rayne Plumbing","517 Madera Ave","San Jose","CA","95112","2009-01-14T00:00:00.000","2013-06-06T00:00:00.000","2009-01-14T00:00:00.000","2013-06-06T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-121.892966024 37.359446007)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1219304-04-191-1100967","1219304-04-191","1100967","Blue House Cafe SF","Blue House Cafe SF","302 Randolph St","San Francisco","CA","94132","2019-04-01T00:00:00.000",,"2019-04-01T00:00:00.000",,,"302 Randolph St","San Francisco","94132","CA","7220-7229","Food Services","Food Services","false","false","H24","RESTAURANT - UNDER 1,000 SQFT","RESTAURANT - UNDER 1,000 SQFT","11","Oceanview/Merced/Ingleside","Broad Street","POINT (-122.465592 37.7145)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","65","10","1","24","65"
"0319611-01-001-0319611","0319611-01-001","0319611","Miller Peter R","Audio Institute Of America","814 46th Ave","San Francisco","CA","94121","1989-01-02T00:00:00.000",,"1989-01-02T00:00:00.000",,,"814 46th Ave","San Francisco","94121","CA","6100-6299","Private Education and Health Services","Private Education and Health Services","false","false",,,,"1","Outer Richmond",,"POINT (-122.506515 37.773072)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","8","8","4","29","8"
"0446644-01-001-0446644","0446644-01-001","0446644","Ccp Fillmore Street LLC","Citizen Cake","2125 Fillmore St","San Francisco","CA","94115","2010-03-10T00:00:00.000","2010-03-10T00:00:00.000","2010-03-10T00:00:00.000","2010-03-10T00:00:00.000",,,,,,,,,"false","false",,,,"2","Pacific Heights",,"POINT (-122.4342495 37.789353)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","4","6","30","102"
"1269980-02-211-0066223","1269980-02-211","0066223","Safway Services LLC","Brandsafway Services LLC","N19 W24200 Riverwood Dr","Waukesha","WI","53188","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,,"535 Watt Dr A Ste","Fairfield","94534","CA",,,,"false","false",,,,,,,"POINT (-88.230397975 43.057921982)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0169232-02-001-0169232","0169232-02-001","0169232","Kardosh Mounir & Ferial K","762-772 Pine St","762 Pine St","San Francisco","CA","94108","1988-01-01T00:00:00.000","2016-06-30T00:00:00.000","2003-01-01T00:00:00.000","2016-06-30T00:00:00.000",,,,,,,,,"false","false",,,,"3","Nob Hill",,"POINT (-122.408523 37.791378)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","16","6","3","21","16"
"1342096-09-231-1150487","1342096-09-231","1150487","Bay Rooter And Plumbing","Bay Rooter And Plumbing","146 S Temple Dr","Milpitas","CA","95035","2023-09-01T00:00:00.000",,"2023-09-01T00:00:00.000",,,"146 S Temple Dr","Milpitas","95035","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-121.87498198 37.435395982)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
