"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1243086-01-201-1110593","1243086-01-201","1110593","Sabrina N Salamone","Good Vibes Group","1699 Van Ness Ave","San Francisco","CA","94109","2020-01-16T00:00:00.000","2021-01-08T00:00:00.000","2020-01-16T00:00:00.000","2021-01-08T00:00:00.000",,,,,,"5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"2","Pacific Heights",,"POINT (-122.4228645 37.791009)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","4","6","30","102"
"0443464-01-001-0443464","0443464-01-001","0443464","Arielle Liberman Dmd Inc","Arielle Liberman Dmd Inc","2497 San Bruno Ave","San Francisco","CA","94134","2009-10-30T00:00:00.000","2021-06-19T00:00:00.000","2009-10-30T00:00:00.000","2018-04-20T00:00:00.000",,,,,,,,,"false","false",,,,"9","Portola","San Bruno Ave","POINT (-122.404536 37.730484)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","91","2","2","25","91"
"1100858-08-161-1048204","1100858-08-161","1048204","Jacqueen Gandy","Jgandy Tran.","1416 12th St","Oakland","CA","94607","2016-08-29T00:00:00.000","2021-06-30T00:00:00.000","2016-08-29T00:00:00.000","2021-06-30T00:00:00.000","***Administratively Closed",,,,,"4800-4999","Transportation and Warehousing","Transportation and Warehousing","false","false",,,,,,,"POINT (-122.292595972 37.809420013)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1314464-09-221-1138899","1314464-09-221","1138899","Tarik Mckneely","72tmac","17 Diaz Ave","San Francisco","CA","94132","2022-09-20T00:00:00.000",,"2022-09-20T00:00:00.000",,,"17 Diaz Ave","San Francisco","94132","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"7","Lakeshore",,"POINT (-122.4761265 37.717641)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","42","10","8","16","42"
"1084052-07-161-0930820","1084052-07-161","0930820","Annac Ti San Juan Ilocos Sur","Annac Ti San Juan Ilocos Sur","2283 28th Ave","San Francisco","CA","94116","1994-01-01T00:00:00.000","2018-06-30T00:00:00.000","1994-01-01T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"4","Sunset/Parkside",,"POINT (-122.485788 37.744839)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","40","10","7","35","40"
"0408861-01-001-0408861","0408861-01-001","0408861","Korolev Mikhail N","Korolev Mikhail N","327 22nd Ave Apt 1","San Francisco","CA","94121","2007-01-01T00:00:00.000","2018-01-01T00:00:00.000","2007-01-01T00:00:00.000","2018-01-01T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"1","Outer Richmond",,"POINT (-122.4819585 37.781586)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","8","8","4","29","8"
"1321703-01-231-1136473","1321703-01-231","1136473","Boundary LLC","Boundary","3435 Sacramento St","San Francisco","CA","94118","2022-06-24T00:00:00.000",,"2023-01-12T00:00:00.000",,,"24414 Main St Ste 208","Carson","90745","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"2","Presidio Heights",,"POINT (-122.449302 37.787616)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","10","8","6","31","10"
"1349559-01-241-1153699","1349559-01-241","1153699","Butch Grandma Vibes","Butch Grandma Vibes","455 Hyde St Apt 61","San Francisco","CA","94109","2023-12-19T00:00:00.000",,"2023-12-19T00:00:00.000",,,"455 Hyde St Apt 61","San Francisco","94109","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"5","Tenderloin",,"POINT (-122.4164835 37.78506)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","20","5","10","36","20"
"0012011-03-001-0012011","0012011-03-001","0012011","Robert Half Inc","Affiliates The","50 California St Fl 10","San Francisco","CA","94111","1968-10-01T00:00:00.000",,"1997-01-01T00:00:00.000","2021-06-21T00:00:00.000",,"3001 Bishop Dr Ste 140","San Ramon","94583","CA",,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.397363 37.79406)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0490070-01-001-0490070","0490070-01-001","0490070","Tpg Brooklands LLC","Tpg Brooklands LLC","345 California St 3300","San Francisco","CA","94104","2014-02-01T00:00:00.000","2016-05-31T00:00:00.000","2014-02-01T00:00:00.000","2016-05-31T00:00:00.000",,,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.40045 37.792611)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
