"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1336164-06-231-1004048","1336164-06-231","1004048","Mark Ventures LLC","Aoures","2443 Fillmore St # 380-56","San Francisco","CA","94115","2014-08-20T00:00:00.000",,"2023-06-22T00:00:00.000",,,"2443 Fillmore St # 380-5637","San Francisco","94115","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"2","Pacific Heights",,"POINT (-122.434494 37.791977)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","4","6","30","102"
"1223303-05-191-1076434","1223303-05-191","1076434","Urban Building Workshop, Inc.","Urban Building Workshop","2845 California St","San Francisco","CA","94115","2017-09-15T00:00:00.000","2022-06-29T00:00:00.000","2019-04-16T00:00:00.000","2022-06-29T00:00:00.000","***Administratively Closed",,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"2","Pacific Heights",,"POINT (-122.4411435 37.78767)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","103","8","6","30","103"
"1313493-09-221-1061650","1313493-09-221","1061650","Fmr LLC","Fidelity Brokerage Services LLC","455 Market St Ste 850","San Francisco","CA","94105","2014-12-12T00:00:00.000",,"2022-01-01T00:00:00.000",,,"88 Black Falcon Ave Ste 167 V7e","Boston","02210","MA","5210-5239","Financial Services","Financial Services","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.3986455 37.790955)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","10","8","108"
"1238321-11-191-1108494","1238321-11-191","1108494","Karl Boberg","Art By Oscar","3810 Sacramento St Apt 301","San Francisco","CA","94118","2019-02-02T00:00:00.000","2023-05-31T00:00:00.000","2019-02-02T00:00:00.000","2023-05-31T00:00:00.000",,,,,,"7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"2","Presidio Heights",,"POINT (-122.455548 37.787274)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","10","8","6","31","10"
"0390105-01-001-0390105","0390105-01-001","0390105","5 K Farms/ Koda, Ross K  Etal","2341 Chestnut Apartments","2341 Chestnut St","San Francisco","CA","94123","2005-07-15T00:00:00.000",,"2005-07-15T00:00:00.000",,,"Po Box 6","S Dos Palos","93665","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"2","Marina",,"POINT (-122.44194 37.799811)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","17","4","6","13","17"
"1216545-03-191-1099810","1216545-03-191","1099810","Gladeo","Gladeo","4321 24th St","San Francisco","CA","94114","2019-03-11T00:00:00.000","2020-05-25T00:00:00.000","2019-03-11T00:00:00.000","2020-05-25T00:00:00.000",,,,,,,,,"false","false",,,,"8","Noe Valley",,"POINT (-122.439393 37.75077)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","51","3","5","22","51"
"1180250-02-181-1084139","1180250-02-181","1084139","Sarah Davis","Sf Style Inc","1695 Filbert N St Apt 1","San Francisco","CA","94123","2002-12-03T00:00:00.000","2002-12-03T00:00:00.000","2002-12-03T00:00:00.000","2002-12-03T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"2","Marina",,"POINT (-122.427296686 37.799067778)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","15","4","6","13","15"
"0356070-04-999-0356070","0356070-04-999","0356070","Johnson United Inc","United Sign Systems","5201 Pentecost Dr","Modesto","CA","95356","2011-01-06T00:00:00.000",,"2011-01-06T00:00:00.000",,,"5201 Pentecost Dr","Modesto","95356","CA","3100-3399","Manufacturing","Manufacturing","false","false",,,,,,,"POINT (-121.002664995 37.714276988)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1262248-10-201-1118351","1262248-10-201","1118351","Suedi  Ali","Ccws Building Services LLC","88 Rockview Dr","Irvine","CA","92612","2020-10-19T00:00:00.000","2020-10-19T00:00:00.000","2020-10-19T00:00:00.000","2020-10-19T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-117.819690992 33.652522002)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1178154-02-181-1083237","1178154-02-181","1083237","Db Group Construction Inc","Db Group Construction Inc","1901 Old Middelfield Way 3","Mountain View","CA","94043","2018-02-06T00:00:00.000","2023-01-20T00:00:00.000","2018-02-06T00:00:00.000","2023-01-20T00:00:00.000",,,,,,"2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.087091991 37.413745987)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
