"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1305145-05-221-1135172","1305145-05-221","1135172","Eyep Solutions Inc","Eyep Solutions Inc","3450 Palmer Dr Ste 4-19","Cameron Park","CA","95682","2022-05-01T00:00:00.000",,"2022-05-01T00:00:00.000",,,"3450 Palmer Dr Ste 4-191","Cameron Park","95682","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,,,,"POINT (-120.967769037 38.662146981)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0463831-01-001-0463831","0463831-01-001","0463831","Hatami Parviz","Cafepolitique","340 Arguello Blvd Apt 301","San Francisco","CA","94118","2011-10-31T00:00:00.000","2019-06-28T00:00:00.000","2011-10-31T00:00:00.000","2019-06-28T00:00:00.000",,,,,,,,,"false","false",,,,"2","Presidio Heights",,"POINT (-122.4587655 37.784889)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","11","8","6","31","11"
"1027210-04-151-1013114","1027210-04-151","1013114","Herrgott Enterprises","Feast Studios","1366 Mission St","San Francisco","CA","94103","2015-04-30T00:00:00.000","2023-06-30T00:00:00.000","2015-04-30T00:00:00.000","2015-04-30T00:00:00.000",,,,,,,,,"false","false",,,,"6","South of Market","Central Market","POINT (-122.41575 37.775745)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","5","10","34","32"
"1201268-09-181-1093040","1201268-09-181","1093040","Crossover Health Medical Group","Crossover Health @ Soma","49 Stevenson Fl 14","San Francisco","CA","94105","2018-09-24T00:00:00.000",,"2018-09-24T00:00:00.000",,,"101 W Avenida Vista Hermosa Ste 120","San Clemente","92672","CA","6100-6299","Private Education and Health Services","Private Education and Health Services","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.39962 37.789715)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","10","8","108"
"1024174-03-151-1011690","1024174-03-151","1011690","The Gruber Family Partners","2255 Lake St Apts","2255 Lake St","San Francisco","CA","94121","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,,"1233 4th Ave","San Francisco","94122","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"1","Outer Richmond",,"POINT (-122.483853 37.785564)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","2","8","4","29","2"
"1195616-07-181-1090441","1195616-07-181","1090441","St Finn Barr","St Finn Barr","419 Hearst","San Francisco","CA","94112","2018-07-20T00:00:00.000",,"2018-07-20T00:00:00.000",,,"419 Hearst Ave","San Francisco","94112","CA",,,,"false","false",,,,"7","West of Twin Peaks",,"POINT (-122.447080145 37.730671084)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","95","9","8","41","95"
"1020738-02-151-1010022","1020738-02-151","1010022","Felker Alex","Felker Films","2048 Filbert St","San Francisco","CA","94123","2015-02-27T00:00:00.000","2018-05-01T00:00:00.000","2015-02-27T00:00:00.000","2018-05-01T00:00:00.000",,,,,,,,,"false","false",,,,"2","Marina",,"POINT (-122.433255 37.798524)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","15","4","6","13","15"
"1248896-03-201-1112968","1248896-03-201","1112968","Krueger Bros. Builders, Inc.","Krueger Bros. Builders, Inc.","2203 First Ave","Napa","CA","94558","2020-03-13T00:00:00.000",,"2020-03-13T00:00:00.000",,,"Po Box 3826","Napa","94558","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.25805591 38.314011171)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1331373-04-231-1146092","1331373-04-231","1146092","Phalla Ear","Phalla Ear","2798 San Bruno Ave","San Francisco","CA","94134","2023-04-28T00:00:00.000",,"2023-04-28T00:00:00.000",,,"44 Dunsmuir St","San Francisco","94134","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"9","Portola","San Bruno Ave","POINT (-122.403402 37.726488)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","91","2","2","25","91"
"0384421-02-001-0384421","0384421-02-001","0384421","Chung Francis H Dds Inc","Dioscenter Dental Implant&Oral","2460 Mission St Ste 109","San Francisco","CA","94110","2005-01-24T00:00:00.000",,"2005-12-22T00:00:00.000",,,"2460 Mission St Ste 109","San Francisco","94110","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"9","Mission",,"POINT (-122.4193995 37.757655)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
