"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1305054-05-221-1135139","1305054-05-221","1135139","Success Water Systems Inc","Success Water Systems Inc","380 Carrol Ct Ste E","Brentwood","CA","94513","2022-05-13T00:00:00.000","2022-12-31T00:00:00.000","2022-05-13T00:00:00.000","2022-12-31T00:00:00.000",,,,,,"8100-8139","Certain Services","Certain Services","false","false",,,,,,,"POINT (-121.689801012 37.955526015)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1082627-07-161-1039475","1082627-07-161","1039475","Jose Defaria","Jose Defaria","5076 Diamond Heights Blvd Unit A","San Francisco","CA","94131","2016-07-01T00:00:00.000","2016-07-01T00:00:00.000","2016-07-01T00:00:00.000","2016-07-01T00:00:00.000",,,,,,"2200-2299","Utilities","Utilities","false","false",,,,"8","Noe Valley",,"POINT (-122.4429795 37.746405)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","57","9","5","22","57"
"1039693-09-151-0388747","1039693-09-151","0388747","Johnson Arne R/King Michael S","Mission Pictures","765 Pennsylvania Ave","San Francisco","CA","94107","2005-06-07T00:00:00.000","2022-06-29T00:00:00.000","2005-06-07T00:00:00.000","2022-06-29T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"10","Potrero Hill",,"POINT (-122.392764 37.756413)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","54","2","9","26","54"
"0445257-01-001-0445257","0445257-01-001","0445257","Armando Rose LLC","Armando Rose LLC","664 Brannan St","San Francisco","CA","94107","2010-01-01T00:00:00.000","2015-06-15T00:00:00.000","2010-01-01T00:00:00.000","2015-06-15T00:00:00.000",,,,,,,,,"false","false",,,,"6","South of Market",,"POINT (-122.4002655 37.775547)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1038728-09-151-0398195","1038728-09-151","0398195","Gotomedia, LLC","Gotoresearch","2169 Folsom St #M302","San Francisco","CA","94110","2006-01-01T00:00:00.000",,"2015-04-01T00:00:00.000",,,"2169 Folsom St Apt M302","San Francisco","94110","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"9","Mission",,"POINT (-122.4148365 37.762803)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1296979-02-221-1131830","1296979-02-221","1131830","Blue Sapphire Homes Inc","Blue Sapphire Homes Inc","3527 Mt Diablo Blvd Ste 224","Lafayette","CA","94549","2022-02-06T00:00:00.000",,"2022-02-06T00:00:00.000",,,"3527 Mt Diablo Blvd Ste 224","Lafayette","94549","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,,,,"POINT (-122.119033999 37.891689985)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0348507-01-001-0348507","0348507-01-001","0348507","Debas Mehari G","Friends Partnership","48 Melra Ct","San Francisco","CA","94134","2001-08-27T00:00:00.000",,"2006-01-01T00:00:00.000",,,"48 Melra Ct","San Francisco","94134","CA",,,,"false","false",,,,"10","Visitacion Valley",,"POINT (-122.4111105 37.709541)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","75","9","9","40","75"
"1265328-12-201-1119593","1265328-12-201","1119593","Ddb Worldwide Communications Group LLC","Ddb Worldwide Communications Group LLC","600 California St","San Francisco","CA","94108","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000","2020-01-01T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Chinatown",,"POINT (-122.404550223 37.792659702)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","104","6","3","6","104"
"1013298-12-141-0475463","1013298-12-141","0475463","Tur Brothers Inc","Cm Parking Services","65 Fresno St","San Francisco","CA","94133","2013-01-04T00:00:00.000","2015-09-30T00:00:00.000","2015-01-01T00:00:00.000","2015-09-30T00:00:00.000",,,,,,,,,"false","false",,,,"3","North Beach",,"POINT (-122.4065025 37.79847)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","106","6","3","23","106"
"1035912-08-151-1011962","1035912-08-151","1011962","Perri Gio","Gio Perri Commercial Construcion","248 3rd St 408","Oakland","CA","94607","2015-04-02T00:00:00.000","2016-07-30T00:00:00.000","2015-08-01T00:00:00.000","2016-07-30T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.27041796 37.794859012)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
