"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1219925-04-191-1101247","1219925-04-191","1101247","Nc4 Systems, Inc.","Caliva","1550 Leigh Ave","San Jose","CA","95125","2018-12-01T00:00:00.000",,"2018-12-01T00:00:00.000",,,"1550 Leigh Ave","San Jose","95125","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,,,,"POINT (-121.922240994 37.294846008)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1122634-10-161-1059020","1122634-10-161","1059020","Carolina Galindo","Carolina Galindo","227 N Willard","San Francisco","CA","94118","2016-06-07T00:00:00.000","2018-01-01T00:00:00.000","2016-06-07T00:00:00.000","2018-01-01T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"1","Lone Mountain/USF",,"POINT (-122.456651238 37.776125662)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","12","8","4","18","12"
"1121791-09-161-1007194","1121791-09-161","1007194","Serotiny Inc","Serotiny Inc","953 Indiana St","San Francisco","CA","94107","2014-12-10T00:00:00.000","2021-12-31T00:00:00.000","2016-09-28T00:00:00.000","2021-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"10","Potrero Hill",,"POINT (-122.390973 37.758789)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","55","2","9","26","55"
"0386946-01-001-0386946","0386946-01-001","0386946","Gribben Desmond C","Desmond Charles Photography","24 Soltelo Ave","San Francisco","CA","94116","2005-04-01T00:00:00.000",,"2005-04-01T00:00:00.000",,,"24 Sotelo Ave","San Francisco","94116","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"7","West of Twin Peaks",,"POINT (-122.463769261 37.748703817)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","45","10","8","41","45"
"1037144-08-151-1017270","1037144-08-151","1017270","Faithful Servant Books LLC","Faithful Servant Books LLC","235 Montgomery St Ste 350","San Francisco","CA","94104","2015-07-17T00:00:00.000","2019-06-30T00:00:00.000","2015-07-17T00:00:00.000","2019-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.4026415 37.79145)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"1386026-04-251-1168792","1386026-04-251","1168792","John Oleary","John Oleary","3853 18 St","San Francisco","CA","94114","2025-04-14T00:00:00.000",,"2025-04-14T00:00:00.000",,,"3853 18 St","San Francisco","94114","CA","7210-7219","Accommodations","Accommodations","false","true",,,,"8","Castro/Upper Market",,"POINT (-122.4294795 37.760985)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","52","3","5","5","52"
"1123011-10-161-0437926","1123011-10-161","0437926","Fancy Wheatfield Bakery Inc","Fancy Wheatfield Bakery Inc","2684 San Bruno Ave","San Francisco","CA","94134","2009-04-20T00:00:00.000",,"2016-10-01T00:00:00.000",,,"2684 San Bruno Ave","San Francisco","94134","CA","4400-4599","Retail Trade","Retail Trade","false","false","H88","RETAIL BAKERIES WITH FOOD PREP","RETAIL BAKERIES WITH FOOD PREP","9","Portola","San Bruno Ave","POINT (-122.4039555 37.727748)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","91","2","2","25","91"
"1380585-02-251-1156721","1380585-02-251","1156721","Metropolis Operating Company, Inc.","Museum Parc","300 3rd St","San Francisco","CA","94107","2024-06-01T00:00:00.000",,"2025-01-01T00:00:00.000",,,"1111 California St","San Francisco","94108","CA",,,,"true","false",,,,"6","South of Market",,"POINT (-122.3990955 37.783188)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1340980-08-231-1149988","1340980-08-231","1149988","Blake Seely","Blake Seely","220 Ellsworth St","San Francisco","CA","94110","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,,"220 Ellsworth St","San Francisco","94110","CA","7210-7219","Accommodations","Accommodations","false","true",,,,"9","Bernal Heights",,"POINT (-122.4148005 37.739727)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","83","9","2","2","83"
"1356593-03-241-1156670","1356593-03-241","1156670","Shaum Mehra Construction","Shaum Mehra Construction","479 7th Ave Apt 3","San Francisco","CA","94118","2024-03-26T00:00:00.000","2024-03-26T00:00:00.000","2024-03-26T00:00:00.000","2024-03-26T00:00:00.000",,,,,,"2300-2399","Construction","Construction","false","false",,,,"1","Inner Richmond",,"POINT (-122.4655875 37.779453)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","5","8","4","11","5"
"0182333-01-999-0182333","0182333-01-999","0182333","Econolite Control Products Inc","Econolite Control Products Inc","1933 Davis St Ste 220","San Leandro","CA","94577","1988-11-10T00:00:00.000",,"1988-11-10T00:00:00.000",,,"1250 N Tustin Ave","Anaheim","92807","CA","3100-3399","Manufacturing","Manufacturing","false","false",,,,,,,"POINT (-122.179580006 37.716310982)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0348351-04-001-0348351","0348351-04-001","0348351","Leiva Lisbeth M/Penate Herbert","Access Hair Care&Beauty Salons","2860 Mission St","San Francisco","CA","94110","2001-08-20T00:00:00.000","2021-02-01T00:00:00.000","2012-07-25T00:00:00.000","2021-02-01T00:00:00.000",,,,,,,,,"false","false",,,,"9","Mission",,"POINT (-122.418621 37.751148)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1121905-09-161-1058673","1121905-09-161","1058673","Act Of Creation, LLC","Office","535 Mission St","San Francisco","CA","94105","2016-09-01T00:00:00.000","2017-06-01T00:00:00.000","2016-09-01T00:00:00.000","2017-06-01T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.398119 37.788858)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","8","32"
"0488591-01-999-0488591","0488591-01-999","0488591","Consolidated Com Ent Srvcs Inc","Consolidated Com Ent Srvcs Inc","121 S 17th St","Mattoon","IL","61938","2014-02-01T00:00:00.000",,"2014-02-01T00:00:00.000",,,"2116 S 17th St","Mattoon","61938","IL","2200-2299","Utilities","Utilities","false","false",,,,,,,"POINT (-88.375482014 39.481851011)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0340993-01-001-0340993","0340993-01-001","0340993","Tj&E Incorporated","Neat And Tidy Cleaning Svcs","601 Van Ness Ave E3-843","San Francisco","CA","94102","2000-11-13T00:00:00.000","2021-06-30T00:00:00.000","2002-02-01T00:00:00.000","2021-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"2","Western Addition",,"POINT (-122.42142 37.781388)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","100","4","11","39","100"
"1259993-09-201-0367500","1259993-09-201","0367500","Mekanism Inc","Storyworks","570 Pacific St Fl 3","San Francisco","CA","94133","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,,"394 Pacific Ave Ste 100","San Francisco","94111","CA",,,,"false","false",,,,"3","North Beach",,"POINT (-122.40475808 37.797194188)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","106","6","3","23","106"
"1204148-10-181-1094368","1204148-10-181","1094368","Kelly Baldwin","Michael Kelly Creative","3900 Turnley Ave","Oakland","CA","94605","2018-10-29T00:00:00.000","2019-03-11T00:00:00.000","2018-10-29T00:00:00.000","2019-03-11T00:00:00.000",,,,,,"8100-8139","Certain Services","Certain Services","false","false",,,,,,,"POINT (-122.146284991 37.760499999)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1156101-07-171-1028560","1156101-07-171","1028560","American Tower Corporation","Gtp Structures I, LLC #Us-Ca-0286","55 Cyril Magnin St","San Francisco","CA","94102","2014-01-01T00:00:00.000",,"2015-01-01T00:00:00.000","2015-01-01T00:00:00.000",,"140 Grand St 300 Ste","White Plains","10601","NY","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"3","Tenderloin",,"POINT (-122.4089775 37.78488)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","5","3","36","19"
