"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1037640-08-151-0431167","1037640-08-151","0431167","Tightrope Interactive Inc","Installer Click Interactive","588 Sutter St #551","San Francisco","CA","94102","2008-02-20T00:00:00.000","2021-07-15T00:00:00.000","2015-08-14T00:00:00.000","2021-07-15T00:00:00.000",,,,,,,,,"false","false",,,,"3","Nob Hill",,"POINT (-122.409963 37.789272)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","21","19"
"1052854-02-161-1023889","1052854-02-161","1023889","Qiu Leslie","College Hill","56 College Ave","San Francisco","CA","94112","2013-11-01T00:00:00.000","2021-04-29T00:00:00.000","2013-11-01T00:00:00.000","2021-04-29T00:00:00.000",,,,,,,,,"false","false",,,,"8","Bernal Heights",,"POINT (-122.4270045 37.735173)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","93","9","5","2","93"
"1066169-05-161-1032325","1066169-05-161","1032325","Gard Jeff Alan & Vazquez Mauricio","Gallery 1317","1317 Grant Ave","San Francisco","CA","94133","2016-05-04T00:00:00.000","2019-01-01T00:00:00.000","2016-05-04T00:00:00.000","2019-01-01T00:00:00.000",,,,,,,,,"false","false",,,,"3","North Beach","North Beach","POINT (-122.4074745 37.799055)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","106","6","3","23","106"
"1211338-01-191-1056482","1211338-01-191","1056482","Grove Collaborative Inc","Grove Collaborative Inc.","1301 Sansome St","San Francisco","CA","94111","2016-07-18T00:00:00.000",,"2019-01-30T00:00:00.000",,,"1301 Sansome St","San Francisco","94111","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"3","North Beach",,"POINT (-122.403312 37.802331)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","18","6","3","23","18"
"1060490-03-161-1029696","1060490-03-161","1029696","Catron Linda","Linda Catron","2614 Sacramento St","San Francisco","CA","94115","2016-01-01T00:00:00.000","2021-06-30T00:00:00.000","2016-01-01T00:00:00.000","2021-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"2","Pacific Heights",,"POINT (-122.436585 37.789794)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","4","6","30","102"
"0926569-01-001-0926569","0926569-01-001","0926569","Woo Mun Sum","Columbus Bookkeeping Services","211 Columbus Ave","San Francisco","CA","94133","1994-01-15T00:00:00.000",,"1994-01-15T00:00:00.000",,,"211 Columbus Ave","San Francisco","94133","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Chinatown",,"POINT (-122.405859 37.797156)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","104","6","3","6","104"
"1147276-05-171-1070564","1147276-05-171","1070564","Dci-Design Communication LLC","Dci-Design Communications LLC","6851 Jericho Turnpike Ste 260","Syosset","NY","11791","2017-04-01T00:00:00.000","2023-06-30T00:00:00.000","2017-04-01T00:00:00.000","2023-06-30T00:00:00.000","***Administratively Closed",,,,,"2200-2299","Utilities","Utilities","false","false",,,,,,,"POINT (-73.515111661 40.811097012)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1028309-05-151-1001734","1028309-05-151","1001734","Hapa Mission LLC","Tiger's Tile","2293 Mission St","San Francisco","CA","94110","2014-07-01T00:00:00.000","2016-12-01T00:00:00.000","2015-05-14T00:00:00.000","2015-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"9","Mission",,"POINT (-122.4189585 37.760472)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1243092-01-201-1110596","1243092-01-201","1110596","Studio1500 LLC","Studio 1500","337 Clipper St","San Francisco","CA","94114","2019-01-01T00:00:00.000",,"2019-01-01T00:00:00.000",,,"337 Clipper St","San Francisco","94114","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"8","Noe Valley",,"POINT (-122.4324675 37.748736)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","84","3","5","22","84"
"0476765-02-001-0476765","0476765-02-001","0476765","Transamerica Pyramid Prop LLC","Point Of Interest","600 Montgomery St Ste 200","San Francisco","CA","94111","2013-04-01T00:00:00.000","2020-10-28T00:00:00.000","2013-04-01T00:00:00.000","2020-10-28T00:00:00.000",,,,,,,,,"false","false",,,,"3","Chinatown",,"POINT (-122.402745 37.795158)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","6","108"
"0417842-02-001-0417842","0417842-02-001","0417842","Bagulho Henrique D","Henrique Bagulho Photographer","684 Teresita Blvd","San Francisco","CA","94127","2007-05-08T00:00:00.000","2018-05-11T00:00:00.000","2011-12-11T00:00:00.000","2018-05-11T00:00:00.000",,,,,,,,,"false","false",,,,"7","West of Twin Peaks",,"POINT (-122.4466425 37.735929)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","72","9","8","41","72"
"1363684-06-241-1070373","1363684-06-241","1070373","Riff City Strategies, Inc.","Riff City Strategies, Inc","3701 Sacramento St # 460","San Francisco","CA","94118","2017-05-01T00:00:00.000",,"2024-06-11T00:00:00.000",,,"3701 Sacramento St","San Francisco","94118","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"2","Presidio Heights",,"POINT (-122.453739 37.787121)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","10","8","6","31","10"
"1075998-06-161-0315477","1075998-06-161","0315477","Nason Suzanne J","Twist Studio","163 Vicksburg St","San Francisco","CA","94114","1997-01-01T00:00:00.000","2017-12-31T00:00:00.000","2012-01-01T00:00:00.000","2017-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"8","Noe Valley",,"POINT (-122.428332 37.752507)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","84","3","5","22","84"
