"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1232452-08-191-0331614","1232452-08-191","0331614","Tiaa-Cref","Tiaa","275 Battery 1700","San Francisco","CA","94111","1999-07-22T00:00:00.000",,"2017-10-18T00:00:00.000","2017-12-31T00:00:00.000",,"425 Market St Ste 2300","San Francisco","94105","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.400380961 37.793868984)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"1384628-03-251-1168209","1384628-03-251","1168209","Nikki Talo","Nikki Talo","556 Carter St Apt 501c","San Francisco","CA","94134","2025-03-28T00:00:00.000",,"2025-03-28T00:00:00.000",,,"556 Carter St Apt 501c","San Francisco","94134","CA","8100-8139","Certain Services","Certain Services","false","false",,,,"11","Excelsior",,"POINT (-122.424597 37.708911)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","58","9","9","7","58"
"0412983-01-001-0412983","0412983-01-001","0412983","Dean Woo","Golden Hills Realty","1541 Taylor St","San Francisco","CA","94133","2000-01-01T00:00:00.000","2016-02-11T00:00:00.000","2000-01-01T00:00:00.000","2016-02-11T00:00:00.000",,,,,,,,,"false","false",,,,"3","Nob Hill",,"POINT (-122.4137115 37.796688)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","107","6","3","21","107"
"1039276-09-151-1018211","1039276-09-151","1018211","Crubaugh Emily","Emily Kiona Design","2852 Mission St #3","San Francisco","CA","94110","2015-08-01T00:00:00.000","2015-12-15T00:00:00.000","2015-08-01T00:00:00.000","2015-12-15T00:00:00.000",,,,,,,,,"false","false",,,,"9","Mission",,"POINT (-122.4187065 37.751265)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"0483252-01-001-0483252","0483252-01-001","0483252","New Mount Sports Usa Inc","New Mount Sports Usa Inc","315 Montgomery St 807","San Francisco","CA","94104","2013-09-09T00:00:00.000","2018-06-30T00:00:00.000","2013-09-09T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"3","Financial District/South Beach","Chinatown","POINT (-122.4027495 37.792143)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0910353-02-001-0910353","0910353-02-001","0910353","Limon Juan","Prontito Pronto Hskpng &Jan Sv","1715 San Jose Ave","San Francisco","CA","94112","1993-04-19T00:00:00.000","2014-06-30T00:00:00.000","2011-06-01T00:00:00.000","2014-06-30T00:00:00.000",,,,,,,,,"false","false",,,,"11","Outer Mission",,"POINT (-122.437881 37.730016)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","94","9","1","28","94"
"0333581-01-001-0333581","0333581-01-001","0333581","Minassian Allen G","Allen Minassian","1586 26th Ave","San Francisco","CA","94122","2000-02-01T00:00:00.000","2024-02-15T00:00:00.000","2000-02-01T00:00:00.000","2024-02-15T00:00:00.000",,,,,,,,,"false","false",,,,"4","Sunset/Parkside",,"POINT (-122.484006 37.757934)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"0440272-02-001-0440272","0440272-02-001","0440272","Brewster Anthony R","Certified Factors","2456 Griffith St","San Francisco","CA","94124","2009-07-01T00:00:00.000","2018-06-30T00:00:00.000","2009-07-01T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.3865315 37.719198)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","88","2","9","1","88"
"0397947-01-001-0397947","0397947-01-001","0397947","Borodyansky Victor","Tv International","5438 Geary Blvd","San Francisco","CA","94121","2006-04-21T00:00:00.000","2014-05-10T00:00:00.000","2006-04-21T00:00:00.000","2014-05-10T00:00:00.000",,,,,,,,,"false","false",,,,"1","Outer Richmond","Geary Boulevard","POINT (-122.478039 37.780677)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","5","8","4","29","5"
"1027562-05-151-1013271","1027562-05-151","1013271","Munn Thomas J","Thomas J Munn","1448 Hayes St","San Francisco","CA","94117","2015-05-01T00:00:00.000","2020-07-01T00:00:00.000","2015-05-01T00:00:00.000","2020-07-01T00:00:00.000",,,,,,,,,"false","false",,,,"5","Hayes Valley",,"POINT (-122.440329 37.774908)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","24","7","11","9","24"
