"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0466081-01-001-0466081","0466081-01-001","0466081","Matson Christi G","Thoughtfull Nutrition","237 5th Ave 4","San Francisco","CA","94118","2012-01-25T00:00:00.000","2015-05-31T00:00:00.000","2012-01-25T00:00:00.000","2015-05-31T00:00:00.000",,,,,,,,,"false","false",,,,"1","Inner Richmond",,"POINT (-122.4637695 37.784088)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","5","8","4","11","5"
"1149946-06-171-1071676","1149946-06-171","1071676","Gilbert & Susan Gaw","Gaw Family Trust","639 22nd Ave","San Francisco","CA","94121","2011-10-11T00:00:00.000",,"2011-10-11T00:00:00.000","2011-10-11T00:00:00.000",,"639 22nd Ave","San Francisco","94121","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"1","Outer Richmond",,"POINT (-122.481342 37.775682)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","8","8","4","29","8"
"1319495-12-221-0324136","1319495-12-221","0324136","Transwestern Commercial Services LLC","Trs","123 Mission St","San Francisco","CA","94105","1999-02-23T00:00:00.000",,"2019-06-18T00:00:00.000","2022-06-30T00:00:00.000",,"11720 Katy Freeway 400 Ste","Houston","77079","TX","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.3943525 37.791891)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","1","10","8","108"
"1013654-12-141-0369810","1013654-12-141","0369810","Tieu Daniel Han","B & G Automotive","I Industrial St","San Francisco","CA","94124","2009-01-01T00:00:00.000","2015-04-01T00:00:00.000","2009-01-01T00:00:00.000","2015-04-01T00:00:00.000",,,,,,,,,"false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.40334 37.739014)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","82","2","9","1","82"
"1159533-08-171-1075404","1159533-08-171","1075404","Omeed Moghadam","Omeed Moghadam","530 Stockton Apt 607","San Francisco","CA","94108","2017-08-30T00:00:00.000","2021-06-30T00:00:00.000","2017-08-30T00:00:00.000","2021-06-30T00:00:00.000","***Administratively Closed",,,,,"7210-7219","Accommodations","Accommodations","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.407218631 37.790900036)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","104","6","3","8","104"
"0945693-01-999-0945693","0945693-01-999","0945693","Eggli Landscape Contractor Inc","Eggli Landscape Contractor Inc","21 Stein Am Rhein Ct","Redwood City","CA","94063","1995-10-02T00:00:00.000",,"1995-10-02T00:00:00.000",,,"3585 Haven Ave Ste G","Menlo Park","94025","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.21389 37.49043)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1017291-01-151-1008296","1017291-01-151","1008296","The I.V. Doctor Of California Pc","The I.V. Doc","11400 W Olympic Blvd #212","Los Angeles","CA","90064","2015-01-13T00:00:00.000",,"2015-01-13T00:00:00.000",,,"0000 Undeliverable Mail","San Francisco","99999","CA",,,,"false","false",,,,,,,"POINT (-118.442859006 34.036153999)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1025346-04-151-1012240","1025346-04-151","1012240","Bay Area Tutoring Summit","Bay Area Tutoring Summit","535 44th Ave","San Francisco","CA","94121","2015-04-01T00:00:00.000","2019-06-30T00:00:00.000","2015-04-01T00:00:00.000","2016-01-01T00:00:00.000",,,,,,,,,"false","false",,,,"1","Outer Richmond",,"POINT (-122.505381 37.7784)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","6","8","4","29","6"
"0477689-01-001-0477689","0477689-01-001","0477689","Goel Wines Of Ca LLC","Eddys Market","951 Irving St","San Francisco","CA","94122","2013-03-19T00:00:00.000","2014-08-31T00:00:00.000","2013-03-19T00:00:00.000","2014-08-31T00:00:00.000",,,,,,,,,"false","false",,,,"7","Inner Sunset",,"POINT (-122.4682695 37.763721)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","109","10","11","14","109"
"1358660-04-241-1157111","1358660-04-241","1157111","Reliableai.Info LLC","Kbth LLC","2365 Tripaldi Way","Hayward","CA","94545","2024-04-01T00:00:00.000",,"2024-04-08T00:00:00.000",,,"5708 Owens Dr Apt 203","Pleasanton","94588","CA","7220-7229","Food Services","Food Services","false","false",,,,,,,"POINT (-122.083623136 37.614581665)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
