"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1128439-11-161-1061651","1128439-11-161","1061651","Richardvon Pey","Icarus Arcade","4145 Ulloa St","San Francisco","CA","94116","2016-11-28T00:00:00.000","2016-12-15T00:00:00.000","2016-11-28T00:00:00.000","2016-12-15T00:00:00.000",,,,,,"4400-4599","Retail Trade","Retail Trade","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.5010025 37.739853)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"1221640-05-191-1043903","1221640-05-191","1043903","Gm Cruise LLC","Cruise","1201 Bryant St","San Francisco","CA","94103","2016-05-12T00:00:00.000",,"2016-05-12T00:00:00.000",,,"333 Brannan St","San Francisco","94107","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"6","Mission",,"POINT (-122.4098595 37.769796)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","20","32"
"1155157-07-171-1073693","1155157-07-171","1073693","Sovans Enterprise Inc","Sovan's Eyebrows Threading","520 Montgomery Street Mo1","San Francisco","CA","94111","2017-07-01T00:00:00.000",,"2017-07-01T00:00:00.000","2022-12-22T00:00:00.000",,"520 Montgomery St # Mo3","San Francisco","94111","CA",,,,"false","false",,,,"3","Chinatown",,"POINT (-122.402835 37.794159)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","6","108"
"0469643-06-001-0469643","0469643-06-001","0469643","Ralston Cptl Sf Multfmly I LLC","Sf Multifamily I LLC","610 Clipper St","San Francisco","CA","94114","2011-06-06T00:00:00.000",,"2011-06-06T00:00:00.000","2014-12-09T00:00:00.000",,"3475 California St","San Francisco","94118","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"8","Noe Valley",,"POINT (-122.4385965 37.748889)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","51","3","5","22","51"
"1193934-07-181-1089736","1193934-07-181","1089736","The Habitory LLC","The Habitory","70 Encanto Ave","San Francisco","CA","94115","2018-07-23T00:00:00.000","2019-07-23T00:00:00.000","2018-07-23T00:00:00.000","2019-07-23T00:00:00.000",,,,,,,,,"false","false",,,,"2","Lone Mountain/USF",,"POINT (-122.4434115 37.780866)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","13","7","6","18","13"
"0919406-01-001-0919406","0919406-01-001","0919406","Sutter Securities Inc","Sutter Securities Inc","220 Montgomery St Ste 1700","San Francisco","CA","94104","1992-12-07T00:00:00.000","2021-12-31T00:00:00.000","2009-08-06T00:00:00.000","2020-07-31T00:00:00.000",,,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.402007 37.791324)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0412996-02-001-0412996","0412996-02-001","0412996","Temple Of Good Fortune & Wisdm","Kagyu Macang Monastery","1822 Eddy St","San Francisco","CA","94115","2006-06-25T00:00:00.000",,"2008-05-22T00:00:00.000",,,"1822 Eddy St","San Francisco","94115","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"5","Western Addition",,"POINT (-122.4381555 37.780992)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","97","4","11","39","97"
"1304272-05-221-1134566","1304272-05-221","1134566","Emily Elyse Chetney","Emily Elyse Chetney","3991 17th Ave","San Francisco","CA","94114","2022-04-08T00:00:00.000",,"2022-04-08T00:00:00.000","2022-04-08T00:00:00.000",,"144 City Limits Cir","Oakland","94608","CA",,,,"false","false",,,,"8","Castro/Upper Market",,"POINT (-122.435012649 37.762512417)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","38","3","5","5","38"
"0339862-01-999-0339862","0339862-01-999","0339862","Quality Const Electric Srvcs","Quality Const Electric Srvcs","1315 Concord Ave","Los Altos","CA","94024","2000-07-01T00:00:00.000","2023-05-01T00:00:00.000","2000-07-01T00:00:00.000","2023-05-01T00:00:00.000",,,,,,"2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.081856989 37.359258)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0329269-01-003-0329269","0329269-01-003","0329269","Osterhout Group Inc","Osterhout Design Group","2 Clarence Place 9","San Francisco","CA","94107","1999-07-01T00:00:00.000","2022-06-29T00:00:00.000","2008-12-01T00:00:00.000","2013-06-30T00:00:00.000",,,,,,,,,"false","false",,,,"6","Financial District/South Beach",,"POINT (-122.3929125 37.779678)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","31","1","10","8","31"
