"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1016743-01-151-1008008","1016743-01-151","1008008","Capezzuto Melissa","Dharma Yoga SF","3937 Irving St","San Francisco","CA","94116","2015-01-22T00:00:00.000","2016-10-24T00:00:00.000","2015-01-22T00:00:00.000","2016-10-24T00:00:00.000",,,,,,,,,"false","false",,,,"4","Sunset/Parkside",,"POINT (-122.500060376 37.76252972)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"1319251-11-221-1140947","1319251-11-221","1140947","Fog City Holdings, LLC","None","3220 21st St Unit","San Francisco","CA","94110","2022-11-30T00:00:00.000",,"2022-11-30T00:00:00.000",,,"3210 21st St #","San Francisco","94110","CA","7210-7219","Accommodations","Accommodations","false","true",,,,"9","Mission",,"POINT (-122.419359686 37.757039485)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1120759-09-161-1058104","1120759-09-161","1058104","Flatbook Usa Inc.","Sonder","430 9th Street St","San Francisco","CA","94104","2016-07-01T00:00:00.000","2018-01-01T00:00:00.000","2016-07-01T00:00:00.000","2018-01-01T00:00:00.000",,,,,,"7210-7219","Accommodations","Accommodations","false","false",,,,"6","South of Market",,"POINT (-122.409794006 37.771946996)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1386235-04-251-1168883","1386235-04-251","1168883","Poplawski Clinical Psychology Incorporated","Poplawski Clinical Psychology Incorporated","2211 Post St Ste 300","San Francisco","CA","94115","2025-04-14T00:00:00.000",,"2025-04-14T00:00:00.000",,,"2211 Post St Ste 300","San Francisco","94115","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"5","Japantown",,"POINT (-122.4382635 37.784358)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","103","4","11","15","103"
"1325711-02-231-1143675","1325711-02-231","1143675","Brinly 58 LLC","Brinly 58 LLC","236 W Portal Ave # 509","San Francisco","CA","94127","2011-01-13T00:00:00.000",,"2011-01-13T00:00:00.000","2022-12-31T00:00:00.000",,"236 W Portal Ave # 509","San Francisco","94127","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"7","West of Twin Peaks","West Portal","POINT (-122.4686925 37.738701)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","46","10","8","41","46"
"1354762-03-241-1155959","1354762-03-241","1155959","Pirooo, LLC","Pirooo","1101 Polk St","San Francisco","CA","94109","2024-02-22T00:00:00.000",,"2024-02-27T00:00:00.000",,,"515 Ofarrell St Apt 54","San Francisco","94102","CA","7220-7229","Food Services","Food Services","false","false",,,,"3","Nob Hill","Lower Polk","POINT (-122.4202275 37.787049)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","50","4","3","21","50"
"1140942-03-171-1067696","1140942-03-171","1067696","Nepalistore","Nepalistore","1025 Alameda De Las Pulgas Ste 432","Belmont","CA","94002","2017-03-01T00:00:00.000","2017-10-16T00:00:00.000","2017-03-01T00:00:00.000","2017-10-16T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.293007021 37.51155102)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1334220-05-231-1147183","1334220-05-231","1147183","Merritt 6th Ave, LLC","Merritt 6th Ave LLC","472 3rd St","San Francisco","CA","94107","2022-12-01T00:00:00.000",,"2022-12-01T00:00:00.000",,,"626 El Camino Real","San Carlos","94070","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"6","South of Market",,"POINT (-122.396373 37.781433)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1278343-05-211-1079703","1278343-05-211","1079703","Marcela Limon Garcia Viesca","Lemonshoots LLC","900 Fitchburg Ave","Alameda","CA","94502","2015-07-01T00:00:00.000","2021-06-30T00:00:00.000","2015-07-01T00:00:00.000","2021-06-30T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.232393037 37.730075995)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1296410-01-221-1131602","1296410-01-221","1131602","Asian Community Services And Associate LLC","Asian Community Services And Associate LLC","725 Greenwich St Ste 204","San Francisco","CA","94133","2022-01-31T00:00:00.000",,"2022-01-31T00:00:00.000",,,"725 Greenwich St Ste 204","San Francisco","94133","CA",,,,"false","false",,,,"3","North Beach","North Beach","POINT (-122.4116865 37.801827)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","106","6","3","23","106"
