"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0479799-01-001-0479799","0479799-01-001","0479799","Huang Y/Wong F/Tan B/Zhong W/Kan M","Booksup","462 Green St 3","San Francisco","CA","94133","2013-05-28T00:00:00.000","2016-11-19T00:00:00.000","2013-05-28T00:00:00.000","2016-11-19T00:00:00.000",,,,,,,,,"false","false",,,,"3","North Beach",,"POINT (-122.406867 37.799973)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","106","6","3","23","106"
"1144623-04-171-0325312","1144623-04-171","0325312","Schneider Robert C","Integrated Healing Arts","1278 Indiana St 200","San Francisco","CA","94107","1999-03-30T00:00:00.000","2022-06-29T00:00:00.000","2007-02-01T00:00:00.000","2022-06-29T00:00:00.000","***Administratively Closed",,,,,"4200-4299 6100-6299","Multiple","Wholesale Trade; Private Education and Health Services","false","false",,,,"10","Potrero Hill",,"POINT (-122.391153 37.754253)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","56","2","9","26","56"
"0471527-01-001-0471527","0471527-01-001","0471527","Odynski Michael L","San Francisco Roofing Andsolar","1374 Fulton St","San Francisco","CA","94117","2012-08-01T00:00:00.000","2015-04-28T00:00:00.000","2012-08-01T00:00:00.000","2015-04-28T00:00:00.000",,,,,,,,,"false","false",,,,"5","Western Addition",,"POINT (-122.439447 37.77696)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","97","7","11","39","97"
"1267399-01-211-0484041","1267399-01-211","0484041","Pixeltag Inc","Pixeltag Inc","5720 Alameda Ave","Richmond","CA","94804","2013-10-01T00:00:00.000","2020-12-31T00:00:00.000","2021-01-01T00:00:00.000","2020-12-31T00:00:00.000",,,,,,"5100-5199","Information","Information","false","false",,,,,,,"POINT (-122.314771974 37.916158018)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1265810-12-201-1119796","1265810-12-201","1119796","Financial Evidence Group","Financial Evidence Group","5285 Diamond Hieghts Blvd Apt 105","San Francisco","CA","94131","2020-11-19T00:00:00.000",,"2020-11-19T00:00:00.000",,,"Po Box P.O. Box 191176","San Francisco","94119","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"8","Noe Valley",,"POINT (-122.438038577 37.743939644)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","57","9","5","22","57"
"1005579-08-141-1003287","1005579-08-141","1003287","Culinary Specialties Company","Hansen Electric","5408 Rock Creek Ct","Concord","CA","94521","2014-08-25T00:00:00.000","2018-12-31T00:00:00.000","2014-08-25T00:00:00.000","2018-12-31T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-121.962992969 37.937946021)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1355377-03-241-1156174","1355377-03-241","1156174","Krishtel LLC","Krishtel LLC","5214 F Diamond Heights Blvd","San Francisco","CA","94131","2020-08-06T00:00:00.000",,"2020-08-06T00:00:00.000",,,"5214f Diamond Heights Blvd 859","San Francisco","94131","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"8","Glen Park",,"POINT (-122.4399825 37.743669)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","57","9","5","10","57"
"1286476-09-211-1127822","1286476-09-211","1127822","Jenny Muenala","Coya’s Treasures","525 O’farrell St Apt 301","San Francisco","CA","94102","2021-09-01T00:00:00.000",,"2021-09-01T00:00:00.000",,,"2411 Boxwood St","Sacramento","95815","CA",,,,"false","false",,,,"5","Tenderloin",,"POINT (-122.413437 37.785456)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","20","5","10","36","20"
"1349481-01-241-1153663","1349481-01-241","1153663","Extreme Air Conditioning & Heating Inc.","Extreme Air Conditioning & Heating Inc.","22895 Savi Ranch Park Ste D","Yorba Linda","CA","92887","2024-01-02T00:00:00.000",,"2024-01-02T00:00:00.000",,,"22895 Savi Ranch Park Ste D","Yorba Linda","92887","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-117.737194221 33.875118698)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0048588-01-001-0048588","0048588-01-001","0048588","Gaetani Tony E","4444 Geary Bldg","4444 Geary Blvd","San Francisco","CA","94118","1968-10-01T00:00:00.000",,"1968-10-01T00:00:00.000",,,"4444 Geary Blvd Ste 105","San Francisco","94118","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"1","Inner Richmond",,"POINT (-122.4672075 37.781199)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","5","8","4","11","5"
"1326206-02-231-1030557","1326206-02-231","1030557","The Birenbaum Irrevocable Trust","2605 Judah Street","2605 Judah St","San Francisco","CA","94122","2014-01-01T00:00:00.000",,"2018-11-01T00:00:00.000",,,"714 Van Ness Ave","San Francisco","94102","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.490027 37.760886)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"1164720-10-171-1072784","1164720-10-171","1072784","Gilbert Street Unit 3 LLC","Green Apron","160 Gilbert St Ste 3","San Francisco","CA","94103","2017-07-03T00:00:00.000",,"2017-07-20T00:00:00.000","2021-08-01T00:00:00.000",,"101a Clay St Unit 117","San Francisco","94111","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"6","South of Market",,"POINT (-122.402088 37.772775)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1037843-08-151-1017485","1037843-08-151","1017485","Bjbjl Lp","Bjbjl Lp","355 Hayes St","San Francisco","CA","94102","2012-12-05T00:00:00.000",,"2012-12-05T00:00:00.000",,,"355 Hayes St","San Francisco","94102","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"5","Hayes Valley",,"POINT (-122.422212 37.776726)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","21","4","11","9","21"
"0954929-03-001-0954929","0954929-03-001","0954929","Biel Jo L","Eviction Assistance Plus","4200 California St Ste 201","San Francisco","CA","94118","2013-03-28T00:00:00.000","2019-10-15T00:00:00.000","2013-07-12T00:00:00.000","2019-10-15T00:00:00.000",,,,,,,,,"false","false",,,,"1","Inner Richmond",,"POINT (-122.462685 37.785456)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","4","8","6","11","4"
"0469045-01-001-0469045","0469045-01-001","0469045","Cowan Katelyn M","K M Knits","1850 Divisadero St","San Francisco","CA","94115","2012-04-25T00:00:00.000","2016-04-29T00:00:00.000","2012-04-25T00:00:00.000","2016-04-29T00:00:00.000",,,,,,,,,"false","false",,,,"2","Pacific Heights",,"POINT (-122.4399915 37.786941)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","103","4","6","30","103"
"0188396-01-001-0188396","0188396-01-001","0188396","Viking Services Corp","West Coast Property Mngt Co","714 Van Ness Ave","San Francisco","CA","94102","1987-04-01T00:00:00.000",,"2001-11-02T00:00:00.000",,,"714 Van Ness Ave","San Francisco","94102","CA",,,,"false","false",,,,"5","Tenderloin",,"POINT (-122.4203085 37.782234)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","20","4","10","36","20"
"1343430-09-231-0046324","1343430-09-231","0046324","Compass Group Usa Inc","Compass Group","1 Market St. Fl ^","San Francisco","CA","94105","1968-10-01T00:00:00.000",,"2019-03-27T00:00:00.000","2024-05-23T00:00:00.000",,"2400 Yorkmont Rd","Charlotte","28217","NC","7220-7229","Food Services","Food Services","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.3950005 37.793988)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","10","8","108"
"1183012-03-181-1085391","1183012-03-181","1085391","Swoopme, Inc.","Swoopme, Inc.","26 O'farrell St Ste 800","San Francisco","CA","94108","2014-09-12T00:00:00.000",,"2014-09-12T00:00:00.000",,,"400 Rivers Edge Dr","Medford","02155","MA","4800-4999","Transportation and Warehousing","Transportation and Warehousing","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.405544 37.786986)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","8","19"
"1189569-05-181-0462521","1189569-05-181","0462521","Zimride Inc","Lyft Inc.","185 Berry St Ste 5000","San Francisco","CA","94107","2011-04-01T00:00:00.000",,"2012-06-01T00:00:00.000",,,"185 Berry St Ste 5000","San Francisco","94107","CA","4800-4999","Transportation and Warehousing","Transportation and Warehousing","false","false","D04","PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY","PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY","6","Mission Bay",,"POINT (-122.39181 37.77633)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","34","1","10","4","34"
"1008780-10-141-1004645","1008780-10-141","1004645","Wong Zachary","Fzsc International","127 Knockash Hill","San Francisco","CA","94127","2014-10-06T00:00:00.000","2016-06-30T00:00:00.000","2014-10-06T00:00:00.000","2016-06-30T00:00:00.000",,,,,,,,,"false","false",,,,"7","West of Twin Peaks",,"POINT (-122.4584685 37.741896)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","49","10","8","41","49"
"0487422-01-999-0487422","0487422-01-999","0487422","Cirella Anthony","Afs Property Mgmt","1442 A Walnut St 253","Berkeley","CA","94709","2014-02-01T00:00:00.000","2015-12-08T00:00:00.000","2014-02-01T00:00:00.000","2015-12-08T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.268501018 37.880714009)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0203726-01-001-0203726","0203726-01-001","0203726","Tom Raymond H","Tom Ray Construction Co","1362 Geneva Ave","San Francisco","CA","94112","1991-03-01T00:00:00.000","2015-06-30T00:00:00.000","1991-03-01T00:00:00.000","2015-06-30T00:00:00.000",,,,,,,,,"false","false",,,,"11","Excelsior",,"POINT (-122.4337455 37.712799)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","58","9","1","7","58"
"0465431-01-001-0465431","0465431-01-001","0465431","Lander Gara M","Gara M Lander","632 Commercial St 4th Fl","San Francisco","CA","94111","2012-01-17T00:00:00.000","2012-01-17T00:00:00.000","2012-01-17T00:00:00.000","2012-01-17T00:00:00.000",,,,,,,,,"false","false",,,,"3","Chinatown",,"POINT (-122.4037305 37.794276)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","104","6","3","6","104"
"0911235-01-999-0911235","0911235-01-999","0911235","Crest Good Mfg. Co. Inc.","Crest Good Mfg. Co. Inc.","380 Industrial Rd Ste A","San Carlos","CA","94070","1992-01-01T00:00:00.000",,"1992-01-01T00:00:00.000",,,"90 Gordon Dr Ste","Syosset","11791","NY","4200-4299","Wholesale Trade","Wholesale Trade","false","false",,,,,,,"POINT (-122.260468976 37.513398015)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1151775-06-171-1000652","1151775-06-171","1000652","Breather Products Us Inc","Breather","888 Brannan St 1110-A","San Francisco","CA","94103","2014-07-01T00:00:00.000","2020-12-16T00:00:00.000","2015-03-10T00:00:00.000","2017-09-25T00:00:00.000",,,,,,"5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"6","South of Market",,"POINT (-122.405180165 37.771540252)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","33","1","10","34","33"
"1074405-06-161-1036207","1074405-06-161","1036207","Lucho Ramirez","Cine Mas SF","695 Connecticut St Apt 1","San Francisco","CA","94107","2016-05-31T00:00:00.000","2019-06-30T00:00:00.000","2016-05-31T00:00:00.000","2019-06-30T00:00:00.000","***Administratively Closed",,,,,"7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"10","Potrero Hill",,"POINT (-122.396769 37.757628)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","54","2","9","26","54"
"1386243-04-251-1168887","1386243-04-251","1168887","Jims By Mlvs","Jims By Mlvs","2420 Mission St","San Francisco","CA","94110","2025-04-15T00:00:00.000",,"2025-04-15T00:00:00.000",,,"2929 19th St","San Francisco","94110","CA","7220-7229","Food Services","Food Services","false","false",,,,"9","Mission",,"POINT (-122.4193275 37.758249)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"0347627-01-002-0347627","0347627-01-002","0347627","Kuang Kevin H","Bay Area Computer Service(S)","450 Sutter St Rm 2322","San Francisco","CA","94108","2001-07-24T00:00:00.000",,"2013-04-02T00:00:00.000","2023-11-28T00:00:00.000",,"450 Sutter St Ste 1528","San Francisco","94108","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.407848 37.789659)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","8","19"
"0466232-01-001-0466232","0466232-01-001","0466232","Rk Business Advisory Serv LLC","Rothstein Kass Business Adv Sv","101 Montgomery St 22nd Fl","San Francisco","CA","94104","2012-01-01T00:00:00.000","2014-06-30T00:00:00.000","2012-01-01T00:00:00.000","2014-06-30T00:00:00.000",,,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.402421 37.790424)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","8","19"
"1042764-10-151-1020003","1042764-10-151","1020003","Aziz-Pearson Idries","Bella Beauty's","1015 Laguna #K","San Francisco","CA","94115","2015-10-21T00:00:00.000","2019-06-30T00:00:00.000","2015-10-21T00:00:00.000","2019-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"5","Western Addition",,"POINT (-122.427104321 37.780390352)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","97","4","11","39","97"
"1141630-04-171-1067997","1141630-04-171","1067997","Fawzi Bajjalieh","395 Frederick St Sf Ca","395 Frederick St","San Francisco","CA","94117","2014-01-01T00:00:00.000","2018-05-22T00:00:00.000","2014-01-01T00:00:00.000","2018-05-22T00:00:00.000",,,,,,"5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"8","Haight Ashbury",,"POINT (-122.449878 37.766637)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","29","7","11","3","29"
"1079013-06-161-0469907","1079013-06-161","0469907","Derouin Rachelle","Rachelle Derouin Photography","1300 La Playa St Apt 1","San Francisco","CA","94122","2012-05-09T00:00:00.000",,"2016-06-27T00:00:00.000","2020-12-31T00:00:00.000",,"1354 La Playa St","San Francisco","94122","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.509242348 37.762057637)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"1225269-06-191-0478954","1225269-06-191","0478954","Panafold Inc","Panafold Inc.","2325 3rd St Ste 425","San Francisco","CA","94107","2013-05-01T00:00:00.000",,"2013-05-15T00:00:00.000","2023-11-30T00:00:00.000",,"208 Pennsylvania Ave Unit 1","San Francisco","94107","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"10","Potrero Hill",,"POINT (-122.3881875 37.760049)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","55","2","9","26","55"
"0427496-01-001-0427496","0427496-01-001","0427496","Fang Yi","Natural Tea Shop","1199 Stockton St Ste D","San Francisco","CA","94133","2008-04-02T00:00:00.000",,"2008-04-02T00:00:00.000",,,"814 Grant Ave","San Francisco","94108","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"3","Chinatown","Chinatown","POINT (-122.408667 37.796544)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","104","6","3","6","104"
"1119327-09-161-0309087","1119327-09-161","0309087","Buckley David Anthony","Anthony Construction","1870 Golden Gate Ave","San Francisco","CA","94115","2011-08-29T00:00:00.000","2021-02-20T00:00:00.000","2016-09-15T00:00:00.000","2021-02-20T00:00:00.000",,,,,,,,,"false","false",,,,"2","Western Addition",,"POINT (-122.441436 37.77849)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","97","7","11","39","97"
"0399597-01-999-0399597","0399597-01-999","0399597","Kolkmann Jonathan A","Blackhawk Roofing","4276 Veronica Ave","Castro Valley","CA","94546","2006-06-20T00:00:00.000","2006-08-01T00:00:00.000","2006-06-20T00:00:00.000","2006-08-01T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.060913966 37.696706004)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0396480-02-001-0396480","0396480-02-001","0396480","Taylor Reed C","Method Yoga","206 Dublin St","San Francisco","CA","94112","2006-03-08T00:00:00.000","2018-06-30T00:00:00.000","2012-09-06T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"11","Excelsior",,"POINT (-122.4279675 37.716966)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","90","9","1","7","90"
"1159289-08-171-1075299","1159289-08-171","1075299","Alex Moraga","Handyman & Family Services","3180 Kamille Ct","San Francisco","CA","94110","2017-08-28T00:00:00.000","2019-06-30T00:00:00.000","2017-08-28T00:00:00.000","2019-06-30T00:00:00.000",,,,,,,,,"false","false",,,,"9","Mission",,"POINT (-122.4132345 37.748952)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"0309011-04-999-0309011","0309011-04-999","0309011","Rodrigues Michael J","Rosenberg Plumbing/R O Enterpr","1724 Palmetto Ave","Pacifica","CA","94044","2011-03-07T00:00:00.000","2018-06-30T00:00:00.000","2011-03-07T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,,,,"POINT (-122.49242901 37.635558009)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1336812-06-231-0422437","1336812-06-231","0422437","Ntt America Inc","Ntt America, Inc.","8100 E Maplewood Ave Ste 240","Greenwood Village","CO","80111","2010-04-30T00:00:00.000",,"2023-06-30T00:00:00.000",,,"8100 E Maplewood Ave Ste 240","Greenwood Village","80111","CO","5100-5199","Information","Information","false","false",,,,,,,"POINT (-104.892562015 39.60471102)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1072431-05-161-0348021","1072431-05-161","0348021","Dial House LLC","Dial House LLC","306 Precita Ave","San Francisco","CA","94110","2009-04-15T00:00:00.000","2021-10-01T00:00:00.000","2016-04-26T00:00:00.000","2019-02-11T00:00:00.000",,,,,,,,,"false","false",,,,"9","Bernal Heights",,"POINT (-122.413239 37.746603)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","83","9","2","2","83"
"0920587-01-005-0920587","0920587-01-005","0920587","Fidelity Invtmt Inst'l Svcs Co","Fidelity Invtmt Inst'l Svcs Co","1311 Chestnut St Apt 3","San Francisco","CA","94123","1987-10-01T00:00:00.000","2022-09-06T00:00:00.000","2011-01-01T00:00:00.000","2022-09-06T00:00:00.000",,,,,,,,,"false","false",,,,"2","Marina",,"POINT (-122.425137 37.802097)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","17","4","6","13","17"
"1263804-11-201-1118969","1263804-11-201","1118969","Miho Namba","Cosmos Montessori","4950 Fulton Apt 102","San Francisco","CA","94121","2020-11-11T00:00:00.000",,"2020-11-11T00:00:00.000",,,"22 Ford St","San Francisco","94114","CA","6100-6299","Private Education and Health Services","Private Education and Health Services","false","false",,,,"1","Outer Richmond",,"POINT (-122.484752497 37.772576491)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","8","8","4","29","8"
"0402738-01-001-0402738","0402738-01-001","0402738","Huang Gordon","G And W","253 Otsego Ave","San Francisco","CA","94112","2006-10-10T00:00:00.000",,"2009-04-15T00:00:00.000",,,"253 Otsego Ave","San Francisco","94112","CA",,,,"false","false",,,,"11","Outer Mission",,"POINT (-122.440401 37.723896)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","94","9","1","28","94"
"0913933-04-001-0913933","0913933-04-001","0913933","Gonzales Jose","Pepe's Auto Repair","1500 S Van Ness Ave","San Francisco","CA","94110","1994-03-01T00:00:00.000",,"1998-05-18T00:00:00.000",,,"1500 S Van Ness Ave","San Francisco","94110","CA",,,,"false","false","D24","VEHICLE REPAIR GARAGE - MINOR","VEHICLE REPAIR GARAGE - MINOR","9","Mission",,"POINT (-122.4161325 37.748925)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1258809-08-201-1117008","1258809-08-201","1117008","Ello Technology, Inc","Trustle, Inc.","2447 Mission Street B","San Francisco","CA","94110","2020-01-01T00:00:00.000",,"2020-07-01T00:00:00.000",,,"2447 Mission St Unit B","San Francisco","94110","CA",,,,"false","false",,,,"9","Mission",,"POINT (-122.4186345 37.757862)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"0461144-01-001-0461144","0461144-01-001","0461144","Young's Roofing Inc","Young's Roofing Inc","1165 A Revere Ave","San Francisco","CA","94124","2011-02-15T00:00:00.000",,"2011-02-15T00:00:00.000",,,"1165a Revere Ave","San Francisco","94124","CA","2300-2399","Construction","Construction","false","false","D19 D39","Multiple","STORAGE & USE OF FLAMMABLE OR COMBUSTIBLE LIQUIDS; HOT WORK OPERATIONS","10","Bayview Hunters Point",,"POINT (-122.382189 37.726839)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","78","2","9","1","78"
"0322294-03-001-0322294","0322294-03-001","0322294","Lotus General Contractors","Lotus General Contractors","1485 Bayshore Blvd 113","San Francisco","CA","94124","1998-12-01T00:00:00.000","2017-04-24T00:00:00.000","2011-06-11T00:00:00.000","2017-04-24T00:00:00.000",,,,,,,,,"false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.4006435 37.725939)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","86","2","9","1","86"
"1280102-06-211-1125360","1280102-06-211","1125360","Hine Maumalanga","Heavenly Care","1094 Folsom Ave","Hayward","CA","94544","2021-06-15T00:00:00.000","2024-06-30T00:00:00.000","2021-06-15T00:00:00.000","2024-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,,,,"POINT (-122.069252032 37.624695984)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1004158-08-141-1002654","1004158-08-141","1002654","Roberts Tina Danielle","Jonathan Chase - Jc","588 Sutter St Ste 348","San Francisco","CA","94102","2014-08-12T00:00:00.000","2019-06-30T00:00:00.000","2014-08-12T00:00:00.000","2019-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"3","Nob Hill",,"POINT (-122.409963 37.789272)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","21","19"
"0408278-01-999-0408278","0408278-01-999","0408278","Howe Gerald","Howe Gerald","300 Loyola Drive","Millbrae","CA","94030","2007-01-01T00:00:00.000","2011-04-15T00:00:00.000","2007-01-01T00:00:00.000","2011-04-15T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.395001958 37.588325985)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0454869-01-999-0454869","0454869-01-999","0454869","Ecco Inc","Tradistone","2444 Old Middlefield Way","Mountain View","CA","94043","2010-12-20T00:00:00.000",,"2010-12-20T00:00:00.000",,,"345 Castro St","Mountain View","94041","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.098097011 37.415395001)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1211342-01-191-1097575","1211342-01-191","1097575","Shaibaan Ali","Hot Lather's","881492 P.O. Box","San Francisco","CA","94188","2019-01-29T00:00:00.000",,"2019-01-29T00:00:00.000","2021-10-04T00:00:00.000",,"1280 Revere Ave","San Francisco","94124","CA",,,,"false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.3817 37.739265)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","76","2","9","1","76"
"0326130-01-001-0326130","0326130-01-001","0326130","Wong Kin","Eone Production & Promotion","1726 Lawton St","San Francisco","CA","94122","1999-04-27T00:00:00.000",,"2005-01-01T00:00:00.000",,,"1726 Lawton St","San Francisco","94122","CA",,,,"false","false",,,,"4","Sunset/Parkside",,"POINT (-122.481585 37.758006)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"0194608-01-001-0194608","0194608-01-001","0194608","Thompson Jacqueline L","Thompson Jacqueline Ceramics","83 Manchester St","San Francisco","CA","94110","1990-01-01T00:00:00.000",,"1990-01-01T00:00:00.000",,,"83 Manchester St St # 83","San Francisco","94110","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"9","Bernal Heights",,"POINT (-122.41417 37.74543)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","83","9","2","2","83"
"1292260-11-211-1129861","1292260-11-211","1129861","Margaret Wingard","Shift Method Studio","1218 25th Ave","San Francisco","CA","94122","2021-11-15T00:00:00.000",,"2021-11-15T00:00:00.000","2024-10-01T00:00:00.000",,"1250 48th Ave Apt 1","San Francisco","94122","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.4835245 37.764747)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"0168426-01-001-0168426","0168426-01-001","0168426","Grant Henry & Norma","Mr Bings","201 Columbus Ave","San Francisco","CA","94133","1987-01-01T00:00:00.000","2016-10-13T00:00:00.000","1987-01-01T00:00:00.000","2016-10-13T00:00:00.000",,,,,,,,,"false","false",,,,"3","Chinatown","Chinatown","POINT (-122.405895 37.797138)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","104","6","3","6","104"
