"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1029991-06-151-1014269","1029991-06-151","1014269","Yakini Q Inc","Paojao Dumpling & Noodles","380 Bush St Ste 6","San Francisco","CA","94104","2015-06-03T00:00:00.000","2022-06-29T00:00:00.000","2015-06-03T00:00:00.000","2022-06-29T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.403861 37.790991)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"1274107-04-211-0466791","1274107-04-211","0466791","H & H Fresh Fish Co Inc","Stonestown Farmers' Market","501 Buckingham Way","San Francisco","CA","94132","2011-12-10T00:00:00.000",,"2020-01-01T00:00:00.000",,,"493 Lake Ave Ste A","Santa Cruz","95062","CA","7220-7229","Food Services","Food Services","false","false",,,,"4","Lakeshore",,"POINT (-122.4788445 37.729764)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","41","10","8","16","41"
"1087597-08-161-1041652","1087597-08-161","1041652","312 Fillmore Street LLC","312 Fillmore St LLC","312 Fillmore St","San Francisco","CA","94117","1978-01-01T00:00:00.000",,"1978-01-01T00:00:00.000",,,"312 Fillmore St","San Francisco","94117","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"5","Hayes Valley",,"POINT (-122.4302805 37.772361)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","26","4","11","9","26"
"0422856-01-001-0422856","0422856-01-001","0422856","Brown Gwendolyn","Gwendolyn Brown","418 Oak St","San Francisco","CA","94102","2007-11-01T00:00:00.000","2015-12-01T00:00:00.000","2009-11-15T00:00:00.000","2015-12-01T00:00:00.000",,,,,,,,,"false","false",,,,"5","Hayes Valley",,"POINT (-122.4263115 37.774764)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","22","4","11","9","22"
"1077154-06-161-1037471","1077154-06-161","1037471","Level 3 Communications LLC","Level 3 Communications LLC","501 Second St","San Francisco","CA","94107","2016-06-20T00:00:00.000","2016-06-20T00:00:00.000","2016-06-20T00:00:00.000","2016-06-20T00:00:00.000",,,,,,"2200-2299","Utilities","Utilities","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.3929125 37.783179)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","31","1","10","8","31"
"0405277-01-999-0405277","0405277-01-999","0405277","C R Hunt Building & Design Inc","C R Hunt Building & Design Inc","6114 La Salle Ave 549","Piedmont","CA","94611","2007-01-12T00:00:00.000","2018-06-30T00:00:00.000","2007-01-12T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,,,,"POINT (-122.210322723 37.826262148)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0471915-01-002-0471915","0471915-01-002","0471915","50 Joice Street LLC","50 Joice Street","50 Joice St","San Francisco","CA","94108","2011-05-10T00:00:00.000","2024-01-19T00:00:00.000","2011-05-10T00:00:00.000","2024-01-19T00:00:00.000",,,,,,"5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"3","Nob Hill",,"POINT (-122.4081495 37.791756)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","16","6","3","21","16"
"1340738-08-231-1149876","1340738-08-231","1149876","Fur-Babie LLC","Fur-Babie LLC","548 Market St 974300","San Francisco","CA","94104","2023-08-18T00:00:00.000",,"2023-08-18T00:00:00.000",,,"548 Market St Pmb 9743","San Francisco","94104","CA",,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.399839596 37.790594988)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0469751-01-001-0469751","0469751-01-001","0469751","Gopago Inc","Gopago Inc","44 Montgomery St 250","San Francisco","CA","94104","2011-08-01T00:00:00.000","2018-06-30T00:00:00.000","2011-08-01T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.401782 37.789812)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0334316-01-001-0334316","0334316-01-001","0334316","Domergue Family Partners& Etal","3460 Sacramento St Apts","3460 Sacramento St","San Francisco","CA","94118","1998-07-23T00:00:00.000",,"1998-07-23T00:00:00.000",,,"5840 Geary Blvd","San Francisco","94121","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"2","Presidio Heights",,"POINT (-122.449716 37.788102)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","10","8","6","31","10"
"0446007-02-999-0446007","0446007-02-999","0446007","Cage Inc","Cage Professional Services","6440 N Belt Line Rd #125","Irving","TX","75063","2010-02-01T00:00:00.000",,"2012-01-01T00:00:00.000",,,"6 S Old Orchard Ave","Saint Louis","63119","MO","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,,,,"POINT (-96.990160028 32.89682998)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1186828-05-181-1087125","1186828-05-181","1087125","Until Now LLC","Until Now LLC","3055 Scott 204","San Francisco","CA","94123","2018-05-01T00:00:00.000",,"2018-05-01T00:00:00.000",,,"0000 Undeliverable Mail","San Francisco","99999","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"2","Marina",,"POINT (-122.440757505 37.797896445)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","14","4","6","13","14"
"1049273-01-161-1023135","1049273-01-161","1023135","Lynn Valdez Optometry","Valdez Optometry","231 Montgomery St","San Francisco","CA","94104","2016-01-15T00:00:00.000",,"2016-01-15T00:00:00.000",,,"1563 Hyde St 33 Apt","San Francisco","94109","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.4026055 37.791351)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"1191103-06-181-1088764","1191103-06-181","1088764","Beautiful Picture Productions Inc.","Beautiful Picture Productions Inc.","1844 Turk St Apt 3","San Francisco","CA","94115","2018-01-10T00:00:00.000","2019-12-12T00:00:00.000","2018-01-10T00:00:00.000","2019-12-12T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"5","Western Addition",,"POINT (-122.4396045 37.77984)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","13","7","11","39","13"
"1028606-05-151-1002156","1028606-05-151","1002156","Wm California Health Care LLC","Northern American Health Education Foundation","140 S Van Ness Ave #201","San Francisco","CA","94103","2014-07-28T00:00:00.000","2017-05-15T00:00:00.000","2015-05-18T00:00:00.000","2017-05-15T00:00:00.000",,,,,,,,,"false","false",,,,"6","Mission",,"POINT (-122.4185265 37.771722)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","20","32"
"1028087-05-151-0413966","1028087-05-151","0413966","Westwind Builders & Electric","Westwind Builders & Electric","3200 A Danville Blvd Rm 202","Alamo","CA","94507","2008-05-16T00:00:00.000","2022-06-01T00:00:00.000","2015-05-05T00:00:00.000","2022-06-01T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.031649976 37.849583997)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1202933-10-181-0466925","1202933-10-181","0466925","Zorkendorfer Joanne M O","Olli","3928 17th St","San Francisco","CA","94114","2011-03-11T00:00:00.000","2019-03-31T00:00:00.000","2011-03-11T00:00:00.000","2019-03-31T00:00:00.000",,,,,,,,,"false","false",,,,"8","Castro/Upper Market",,"POINT (-122.4336105 37.762848)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","38","3","5","5","38"
"0441097-01-001-0441097","0441097-01-001","0441097","Magnani Chris","Foggy City Balloons","511 Gennessee St","San Francisco","CA","94127","2009-07-16T00:00:00.000","2012-01-01T00:00:00.000","2009-07-16T00:00:00.000","2012-01-01T00:00:00.000",,,,,,,,,"false","false",,,,"7","West of Twin Peaks",,"POINT (-122.451444 37.73259)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","95","9","8","41","95"
"0931910-02-001-0931910","0931910-02-001","0931910","Carey Gregory D","Carey Systems","5235 Diamond Heights Blvd Apt 327","San Francisco","CA","94131","2013-01-01T00:00:00.000",,"2013-01-01T00:00:00.000",,,"5235 Diamond Heights Blvd Apt 327","San Francisco","94131","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"8","Noe Valley",,"POINT (-122.438601 37.744695)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","57","9","5","22","57"
"1231935-08-191-1105848","1231935-08-191","1105848","C&D Realty Corporation","C&D Realty Corporation","2000 Lawton St","San Francisco","CA","94122","2019-08-23T00:00:00.000",,"2019-08-23T00:00:00.000",,,"2000 Lawton St","San Francisco","94122","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.4844425 37.75788)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
