"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0034740-01-001-0034740","0034740-01-001","0034740","Bartsch Hans H","164 Grand View Apts","164 Grand View Ave","San Francisco","CA","94114","1968-10-01T00:00:00.000","2014-09-30T00:00:00.000","1968-10-01T00:00:00.000","2014-09-30T00:00:00.000",,,,,,,,,"false","false",,,,"8","Twin Peaks",,"POINT (-122.4406755 37.755423)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","115","3","5","38","115"
"0490125-01-001-0490125","0490125-01-001","0490125","Cheng Bokai","Yellow Pearl Courier","565 Ellis Street B","San Francisco","CA","94109","2014-05-29T00:00:00.000","2016-01-11T00:00:00.000","2014-05-29T00:00:00.000","2016-01-11T00:00:00.000",,,,,,,,,"false","false",,,,"5","Tenderloin",,"POINT (-122.415687 37.784286)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","20","5","10","36","20"
"1081518-07-161-0368969","1081518-07-161","0368969","Rudolf Steiner Foundation Inc","Rudolf Steiner Foundation Inc","1002 Oreilly Ave # A","San Francisco","CA","94129","1998-01-01T00:00:00.000",,"1998-01-01T00:00:00.000","2017-03-06T00:00:00.000",,"Po Box 2007","San Francisco","94126","CA",,,,"false","false",,,,"2","Presidio",,"POINT (-122.4509085 37.800432)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","3",,"6","27","3"
"0421236-01-001-0421236","0421236-01-001","0421236","Sargsyan Anna","Anna Seven","5720 California St Apt 1","San Francisco","CA","94121","2007-08-31T00:00:00.000",,"2007-08-31T00:00:00.000",,,"5720 California St Apt 1","San Francisco","94121","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"1","Outer Richmond",,"POINT (-122.4790605 37.78443)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","2","8","4","29","2"
"1062074-04-161-1030457","1062074-04-161","1030457","1240 Minnesota Street LLC","1240 Minnesota Street LLC","1240 Minnesota St","San Francisco","CA","94107","2014-11-17T00:00:00.000",,"2014-11-17T00:00:00.000",,,"1150 25th St","San Francisco","94107","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"10","Potrero Hill",,"POINT (-122.3904015 37.754622)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","56","2","9","26","56"
"0935325-03-001-0935325","0935325-03-001","0935325","Blei Ian","Optimized Results","205 Chattanooga St Apt 3","San Francisco","CA","94114","1994-10-20T00:00:00.000",,"2004-01-01T00:00:00.000",,,"205 Chattanooga St Apt 3","San Francisco","94114","CA",,,,"false","false",,,,"8","Noe Valley",,"POINT (-122.42628 37.753074)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","52","3","5","22","52"
"0450273-01-001-0450273","0450273-01-001","0450273","Yoga Loft Sf LLC","Yoga Loft SF","321 Divisadero St","San Francisco","CA","94117","2010-07-01T00:00:00.000","2013-12-20T00:00:00.000","2010-07-01T00:00:00.000","2013-12-20T00:00:00.000",,,,,,,,,"false","false",,,,"5","Haight Ashbury",,"POINT (-122.437692 37.772559)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","112","7","11","3","112"
"1325557-02-231-1143619","1325557-02-231","1143619","Candykinggroupcorp","Candy King Group Corp","135 4th St","San Francisco","CA","94103","2023-02-23T00:00:00.000","2024-06-30T00:00:00.000","2023-02-23T00:00:00.000","2024-06-30T00:00:00.000",,,,,,"7220-7229","Food Services","Food Services","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.4034335 37.784115)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","8","32"
"1284417-08-211-1126995","1284417-08-211","1126995","Keyboard LLC","Gretchen Rubin Media","51 Cityview Way","San Francisco","CA","94131","2021-06-30T00:00:00.000",,"2021-06-30T00:00:00.000",,,"51 Cityview Way Cityview Way","San Francisco","94131","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"7","Twin Peaks",,"POINT (-122.450661 37.748664)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","48","7","8","38","48"
"0356981-02-001-0356981","0356981-02-001","0356981","Puglisi Fernando L","Lustran Cleaning Services","1300 Golden Gate Ave Apt 405","San Francisco","CA","94115","2011-01-01T00:00:00.000",,"2011-01-01T00:00:00.000",,,"1300 Golden Gate Ave Apt 405","San Francisco","94115","CA","8100-8139","Certain Services","Certain Services","false","false",,,,"5","Western Addition","Fillmore Street (Lower)","POINT (-122.432274 37.779813)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","97","4","11","39","97"
