"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0361439-07-001-0361439","0361439-07-001","0361439","Mcnamara Kathleen E","Clean Your Closet","825 Geary St Apt 1002","San Francisco","CA","94109","2002-11-15T00:00:00.000","2020-03-31T00:00:00.000","2009-10-05T00:00:00.000","2019-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"5","Tenderloin",,"POINT (-122.4169245 37.786041)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","20","5","10","36","20"
"0428866-03-002-0428866","0428866-03-002","0428866","Bay Equity LLC","Bay Equity Home Loans","100 California St 1100","San Francisco","CA","94111","2008-04-29T00:00:00.000","2015-11-01T00:00:00.000","2012-04-27T00:00:00.000","2015-11-01T00:00:00.000",,,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.398074 37.793952)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"1017623-01-151-1008475","1017623-01-151","1008475","Royal Arts Usa Inc","Royal Arts Usa Inc","500 Laguna St","San Francisco","CA","94102","2015-01-15T00:00:00.000","2015-12-31T00:00:00.000","2015-01-15T00:00:00.000","2015-07-14T00:00:00.000",,,,,,,,,"false","false",,,,"5","Hayes Valley",,"POINT (-122.4259785 37.775808)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","22","4","11","9","22"
"1191725-06-181-1089020","1191725-06-181","1089020","Valeria C. Santana","Maidsity Cleaning Services","1610 Post Room 5 St Ste 303","San Francisco","CA","94115","2018-06-01T00:00:00.000",,"2018-06-01T00:00:00.000",,,"121 Tulare Dr","San Bruno","94066","CA",,,,"false","false",,,,"5","Japantown",,"POINT (-122.428422646 37.785781757)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","101","4","11","15","101"
"1051907-02-161-1024531","1051907-02-161","1024531","Alpha Tech Plumbing","Alpha Tech Plumbing","200 Lone Tree Rd","Hollister","CA","95023","2016-02-01T00:00:00.000","2016-04-30T00:00:00.000","2016-02-01T00:00:00.000","2016-04-30T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-121.36026104 36.876032984)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1134614-01-171-1062081","1134614-01-171","1062081","De Brus Maolcholm","Seismic Solutions","2901 Washington St #3","San Francisco","CA","94115","2016-12-06T00:00:00.000",,"2017-01-30T00:00:00.000",,,"820 Arguello Blvd","San Francisco","94118","CA","2300-2399","Construction","Construction","false","false",,,,"2","Pacific Heights",,"POINT (-122.4412065 37.790568)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","8","6","30","102"
"1147524-05-171-1070667","1147524-05-171","1070667","Millennium International Management Lp","Mpg Operations LLC","575 Market St","San Francisco","CA","94105","2012-04-01T00:00:00.000",,"2016-08-01T00:00:00.000","2020-09-29T00:00:00.000",,"399 Park Ave","New York","10022","NY","5210-5239","Financial Services","Financial Services","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.4005265 37.789704)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","10","8","108"
"1302607-04-221-1134175","1302607-04-221","1134175","Jeffrey Cope","Jeffrey Cope","569 Ruger St","San Francisco","CA","94129","2022-04-14T00:00:00.000",,"2022-04-14T00:00:00.000",,,"786 Sanches St Apt D","San Francisco","94129","CA",,,,"false","false",,,,"2","Presidio",,"POINT (-122.44761 37.796994)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","3",,"6","27","3"
"1215658-03-191-1099452","1215658-03-191","1099452","Won Chan Lee","Econforte","335 Clipper St","San Francisco","CA","94114","2019-03-11T00:00:00.000",,"2019-03-11T00:00:00.000",,,"335 Clipper St","San Francisco","94114","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","true",,,,"8","Noe Valley",,"POINT (-122.4324675 37.748736)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","84","3","5","22","84"
"1342743-09-231-1147099","1342743-09-231","1147099","Oveda Morales","Erika's Gardens","1900 Sunnydale Ave","San Francisco","CA","94134","2023-05-26T00:00:00.000",,"2023-09-14T00:00:00.000",,,"1900 Sunnydale Ave","San Francisco","94134","CA",,,,"false","false",,,,"10","Visitacion Valley",,"POINT (-122.417406 37.712376)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","74","9","9","40","74"
