"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1130300-12-161-0123484","1130300-12-161","0123484","Lee Shing K","First Financial Services","1327 Taraval St","San Francisco","CA","94116","1980-04-17T00:00:00.000",,"2012-01-01T00:00:00.000",,,"1327 Taraval St","San Francisco","94116","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"4","Sunset/Parkside","Parkside Taraval","POINT (-122.4805095 37.742598)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","40","10","7","35","40"
"0448885-02-001-0448885","0448885-02-001","0448885","Lee Misook","Misook Lee","166 Geary St Ste 507","San Francisco","CA","94108","2010-05-01T00:00:00.000",,"2012-12-01T00:00:00.000","2021-09-29T00:00:00.000",,"12444 S Andante Dr","Herriman","84096","UT",,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.4061335 37.787769)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","8","19"
"1258599-08-201-1116928","1258599-08-201","1116928","Alisha Sanders","Integrative Hemp","1446 Underwood Ave","San Francisco","CA","94124","2020-08-25T00:00:00.000","2020-08-25T00:00:00.000","2020-08-25T00:00:00.000","2020-08-25T00:00:00.000",,,,,,,,,"false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.38884 37.728378)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","86","2","9","1","86"
"0434898-01-001-0434898","0434898-01-001","0434898","Mcelvain James","Jm Grounds Maintenance","151 Sheridan","San Francisco","CA","94129","2009-02-01T00:00:00.000","2014-12-31T00:00:00.000","2009-02-01T00:00:00.000","2014-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"2","Presidio",,"POINT (-122.460514331 37.800083219)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","3",,"6","27","3"
"1205998-11-181-1095189","1205998-11-181","1095189","Stay Hungry Corporation","333 Truck","49103 Milmont Dr","Fremont","CA","94538","2018-11-21T00:00:00.000",,"2018-11-21T00:00:00.000",,,"60 Descanso Dr Unit 2406","San Jose","95134","CA","7220-7229","Food Services","Food Services","false","false",,,,,,,"POINT (-121.921110024 37.458511008)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1308323-06-221-1136371","1308323-06-221","1136371","Camden Residences, LLC","Camden Residences, LLC","522 Hickory St","San Francisco","CA","94102","2022-06-10T00:00:00.000",,"2022-06-10T00:00:00.000","2023-05-01T00:00:00.000",,"10780 Santa Monica Blvd Ste 105","Los Angeles","90025","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"5","Hayes Valley",,"POINT (-122.4285795 37.774809)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","22","4","11","9","22"
"1040535-09-151-0488365","1040535-09-151","0488365","Wade Metal Products, Inc","Wade Metal Products, Inc","1818 Los Angeles St","Fresno","CA","93721","2014-03-17T00:00:00.000",,"2014-03-17T00:00:00.000",,,"1818 Los Angeles St","Fresno","93721","CA",,,,"false","false",,,,,,,"POINT (-119.783282242 36.724957002)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0468475-01-999-0468475","0468475-01-999","0468475","Chartis Global Services Inc","Chartis Global Services Inc","175 Water St","New York","NY","10038","2011-01-11T00:00:00.000",,"2011-01-11T00:00:00.000",,,"451n American General Ctr","Nashville","37250","TN",,,,"false","false",,,,,,,"POINT (-74.005405891 40.706316266)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0488130-01-001-0488130","0488130-01-001","0488130","Pan Rebecca","Covocateur","193 Lower Ter","San Francisco","CA","94114","2014-03-20T00:00:00.000","2014-12-21T00:00:00.000","2014-03-20T00:00:00.000","2014-12-21T00:00:00.000",,,,,,,,,"false","false",,,,"8","Castro/Upper Market",,"POINT (-122.4436455 37.763208)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","112","7","5","5","112"
"1339411-08-231-1149288","1339411-08-231","1149288","Top Tier Beauty & Fashion","Top Tier Beauty & Fashion","88 Perry St Apt 602","San Francisco","CA","94107","2023-04-24T00:00:00.000",,"2023-04-24T00:00:00.000",,,"88 Perry St Apt 602","San Francisco","94107","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.3966925 37.782414)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","8","32"
