"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1323683-02-231-0487235","1323683-02-231","0487235","Cherins Appliance Inc","Pristine Parking","701 Valencia St","San Francisco","CA","94110","2013-01-03T00:00:00.000",,"2018-01-01T00:00:00.000",,,"727 Valencia St","San Francisco","94110","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"9","Mission",,"POINT (-122.4212895 37.761507)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1239109-11-191-1030985","1239109-11-191","1030985","Orthobiologics Center Of San Francisco","Orthobiologics Center Of San Francisco","2100 Webster St Ste 309","San Francisco","CA","94115","2016-04-21T00:00:00.000","2020-12-31T00:00:00.000","2019-11-01T00:00:00.000","2020-12-31T00:00:00.000",,,,,,"6100-6299","Private Education and Health Services","Private Education and Health Services","false","false",,,,"2","Pacific Heights",,"POINT (-122.432365 37.79014)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","4","6","30","102"
"1163204-10-171-1069101","1163204-10-171","1069101","Tloh LLC","Ownit.Club","228 Vicksburg St","San Francisco","CA","94114","2017-03-07T00:00:00.000","2020-12-03T00:00:00.000","2017-08-22T00:00:00.000","2018-01-01T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"8","Noe Valley",,"POINT (-122.4288675 37.751976)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","84","3","5","22","84"
"1064251-04-161-1031486","1064251-04-161","1031486","Rdh Properties, LLC","Rdh Properties, LLC","1880 Fell St","San Francisco","CA","94117","2016-04-27T00:00:00.000",,"2016-04-27T00:00:00.000",,,"222 Parnassus Ave D Apt","San Francisco","94117","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"5","Lone Mountain/USF",,"POINT (-122.448897 37.772865)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","24","7","11","18","24"
"1076001-06-161-0403758","1076001-06-161","0403758","Yates Rina","Cloeeco","245 North Point St 3311","San Francisco","CA","94133","2011-10-26T00:00:00.000","2018-05-31T00:00:00.000","2016-06-01T00:00:00.000","2018-05-31T00:00:00.000",,,,,,,,,"false","false",,,,"3","North Beach",,"POINT (-122.4108855 37.806444)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","99","6","3","23","99"
"0473057-01-001-0473057","0473057-01-001","0473057","Beteta Henry A","The Shoe Fitters","870 Market St Ste 463","San Francisco","CA","94102","2012-10-01T00:00:00.000","2018-02-19T00:00:00.000","2012-10-01T00:00:00.000","2018-02-19T00:00:00.000",,,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.407434 37.785114)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","8","19"
"0394811-01-001-0394811","0394811-01-001","0394811","Planet Builders Inc","Planet Builders Inc","381 11th St","San Francisco","CA","94103","2006-01-18T00:00:00.000","2024-12-31T00:00:00.000","2006-01-18T00:00:00.000","2014-07-31T00:00:00.000",,,,,,"2300-2399","Construction","Construction","false","false",,,,"6","South of Market",,"POINT (-122.4125235 37.771011)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"0444416-01-001-0444416","0444416-01-001","0444416","Hassanein Kathryn M","Qspark","2159 Beach St","San Francisco","CA","94123","2009-07-15T00:00:00.000","2020-12-31T00:00:00.000","2009-07-15T00:00:00.000","2020-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"2","Marina",,"POINT (-122.444595 37.803294)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","17","4","6","13","17"
"0465134-01-001-0465134","0465134-01-001","0465134","Doan Marisha E","Marisha Doan Wellness Services","4038 Folsom St","San Francisco","CA","94110","2011-11-01T00:00:00.000","2015-06-10T00:00:00.000","2011-11-01T00:00:00.000","2015-06-10T00:00:00.000",,,,,,,,,"false","false",,,,"9","Bernal Heights",,"POINT (-122.413725 37.736559)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","83","9","2","2","83"
"1204842-11-181-1094701","1204842-11-181","1094701","Candace Weekly","Candace Weekly","673 Brannan Street 110","San Francisco","CA","94107","2018-11-01T00:00:00.000","2023-06-30T00:00:00.000","2018-11-01T00:00:00.000","2023-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"6","Mission Bay",,"POINT (-122.400341609 37.775294305)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","4","32"
