"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1313632-09-221-1138548","1313632-09-221","1138548","Chica Blue LLC.","Chica Blue LLC.","421 Arguello Blvd Apt 302","San Francisco","CA","94118","2022-09-01T00:00:00.000","2024-12-09T00:00:00.000","2022-09-01T00:00:00.000","2024-12-09T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"1","Inner Richmond",,"POINT (-122.459373 37.782729)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","5","8","4","11","5"
"1121761-09-161-1058606","1121761-09-161","1058606","Stuart Wade","Diligence Studio","1212 10th Ave Apt 303","San Francisco","CA","94122","2016-09-29T00:00:00.000","2018-03-21T00:00:00.000","2016-09-29T00:00:00.000","2018-03-21T00:00:00.000",,,,,,,,,"false","false",,,,"7","Inner Sunset",,"POINT (-122.467176 37.76553)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","109","10","11","14","109"
"1340637-08-231-1133929","1340637-08-231","1133929","Hubbart Inc","Hubbart Security","1325 B Evans Ave","San Francisco","CA","94124","2020-12-01T00:00:00.000",,"2023-08-16T00:00:00.000",,,"1300 Evans St 884341","San Francisco","94188","CA","2300-2399","Construction","Construction","false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.383365277 37.740014199)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","86","2","9","1","86"
"0936734-01-999-0936734","0936734-01-999","0936734","Mcbride Michael","Bay City Garage Doors","26 Escanyo Dr","S San Fran","CA","94080","1994-02-01T00:00:00.000",,"1994-02-01T00:00:00.000",,,"26 Escanyo Dr","South San Francisco","94080","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.44810802 37.647459012)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0437516-01-001-0437516","0437516-01-001","0437516","Nava J/Nava N/Mai","Golden State Kettle Corn","7 Progress St","San Francisco","CA","94124","2009-04-03T00:00:00.000","2018-06-30T00:00:00.000","2009-04-03T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.3836875 37.733382)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","86","2","9","1","86"
"1347690-12-231-1152918","1347690-12-231","1152918","Liu Enterprise Company, LLC","One Touch Dog Leash","45 Broad St","San Francisco","CA","94112","2023-10-30T00:00:00.000",,"2023-12-01T00:00:00.000",,,"45 Broad St Apt","San Francisco","94112","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"11","Oceanview/Merced/Ingleside",,"POINT (-122.45481 37.712925)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","81","10","1","24","81"
"1042787-10-151-1020014","1042787-10-151","1020014","Pradhan Shreejana","Shreejana Yoga","2136 Funston Ave","San Francisco","CA","94116","2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2015-10-01T00:00:00.000","2018-07-24T00:00:00.000",,,,,,,,,"false","false",,,,"7","West of Twin Peaks",,"POINT (-122.4691875 37.748259)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","44","10","8","41","44"
"1025930-04-151-1012528","1025930-04-151","1012528","Gough & Fell LLC","Gough & Fell (Non-Residential)","230 Gough St","San Francisco","CA","94102","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,,"286 Hampshire Ct","Daly City","94015","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"5","Hayes Valley",,"POINT (-122.42259 37.775718)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","21","4","11","9","21"
"0483256-01-001-0483256","0483256-01-001","0483256","Wolfson Chelsea B","Chelsea Wolfson","2400 Greenwich St","San Francisco","CA","94123","2013-09-30T00:00:00.000","2016-10-31T00:00:00.000","2013-09-30T00:00:00.000","2016-10-31T00:00:00.000",,,,,,,,,"false","false",,,,"2","Marina",,"POINT (-122.4393525 37.798641)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","14","4","6","13","14"
"0466398-01-999-0466398","0466398-01-999","0466398","Reliable Trucking Inc","Reliable Trucking Inc","5141 Commercial Cir","Concord","CA","94520","2012-02-17T00:00:00.000","2020-06-01T00:00:00.000","2012-02-17T00:00:00.000","2020-06-01T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.028177018 38.018660018)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0357089-02-999-0357089","0357089-02-999","0357089","Calderon Elias","Calderon's Roofing","2424 Westchester Ct","S San Fran","CA","94080","2002-07-01T00:00:00.000","2018-06-30T00:00:00.000","2005-06-01T00:00:00.000","2014-07-01T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.45511 37.64868)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0424175-01-001-0424175","0424175-01-001","0424175","Parker Barry M","Barry Parker Handyman","159 Clipper St","San Francisco","CA","94114","2007-12-21T00:00:00.000","2017-05-23T00:00:00.000","2007-12-21T00:00:00.000","2017-05-23T00:00:00.000",,,,,,,,,"false","false",,,,"8","Noe Valley",,"POINT (-122.428575 37.74897)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","84","3","5","22","84"
"0088136-01-001-0088136","0088136-01-001","0088136","Wong Fee Chang & Siu Yip","427 Chestnut St Apartments","427 Chestnut St","San Francisco","CA","94133","1974-07-01T00:00:00.000",,"1974-07-01T00:00:00.000",,,"2408 Jones St","San Francisco","94133","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"3","North Beach",,"POINT (-122.4104355 37.803852)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","106","6","3","23","106"
"1169466-12-171-1080145","1169466-12-171","1080145","Tory Reiss","Tory's Airbnb","207 Guerrero St","San Francisco","CA","94103","2017-12-04T00:00:00.000","2022-05-02T00:00:00.000","2017-12-04T00:00:00.000","2022-05-02T00:00:00.000",,,,,,"7210-7219","Accommodations","Accommodations","false","false",,,,"9","Mission",,"POINT (-122.4242325 37.76787)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","37","3","5","20","37"
"1276750-05-211-1023114","1276750-05-211","1023114","Scott Monica","Monica Scott","1420 Alabama St","San Francisco","CA","94110","2013-08-01T00:00:00.000","2023-06-30T00:00:00.000","2021-05-03T00:00:00.000","2023-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"9","Mission",,"POINT (-122.410917 37.74915)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1194138-07-181-0487702","1194138-07-181","0487702","Joseph Saveri Law Firm Inc","Joseph Saveri Law Firm, Inc.","601 California St 1000","San Francisco","CA","94108","2013-01-01T00:00:00.000",,"2013-01-01T00:00:00.000",,,"601 California St 1000 Ste","San Francisco","94108","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Financial District/South Beach","Chinatown","POINT (-122.404698 37.792368)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","104","6","3","8","104"
"0312856-01-001-0312856","0312856-01-001","0312856","Kobayashi Jay T","Jakob Hair","4111 19th St","San Francisco","CA","94114","1998-01-01T00:00:00.000","2018-05-01T00:00:00.000","2001-02-07T00:00:00.000","2018-05-01T00:00:00.000",,,,,,,,,"false","false",,,,"8","Castro/Upper Market",,"POINT (-122.435163 37.759167)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","115","3","5","5","115"
"0145116-02-999-0145116","0145116-02-999","0145116","Sprint Communications Co L.P.","Sprint Communications Co. L.P.","2330 Shawnee Mission Pkwy","Westwood","KS","66205","1984-02-01T00:00:00.000",,"1984-02-01T00:00:00.000",,,"Po Box 8000","Monsey","10952","NY","2200-2299","Utilities","Utilities","false","false",,,,,,,"POINT (-94.613148009 39.033979019)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
