"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1075865-06-161-1036852","1075865-06-161","1036852","Zabrina Aleguire","Law Office Of Zabrina Aleguire","459 Fulton St Ste 208","San Francisco","CA","94102","2016-06-09T00:00:00.000","2018-02-14T00:00:00.000","2016-06-09T00:00:00.000","2018-02-14T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"5","Hayes Valley",,"POINT (-122.4242955 37.778265)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","22","4","11","9","22"
"0358854-02-001-0358854","0358854-02-001","0358854","Vestel Peter","Peter Vestel","2295 35th Ave","San Francisco","CA","94116","2006-03-19T00:00:00.000","2019-05-13T00:00:00.000","2006-03-19T00:00:00.000","2019-05-13T00:00:00.000",,,,,,,,,"false","false",,,,"4","Sunset/Parkside",,"POINT (-122.4931725 37.744335)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","40","10","7","35","40"
"1343953-10-231-1151297","1343953-10-231","1151297","Khaled Bakkour","Garageco","43 A Del Monte St","San Francisco","CA","94112","2023-10-01T00:00:00.000",,"2023-10-01T00:00:00.000",,,"90 Cragmont Ave","San Francisco","94116","CA","2300-2399","Construction","Construction","false","false",,,,"11","Outer Mission",,"POINT (-122.443155 37.715886)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","80","9","1","28","80"
"0931077-01-001-0931077","0931077-01-001","0931077","Mei Fong And Associates","Asian Women's Shelter","3543 18th St Ste 19","San Francisco","CA","94110","1994-05-04T00:00:00.000",,"1994-05-04T00:00:00.000",,,"3543 18th St Ste 19","San Francisco","94110","CA",,,,"false","false",,,,"9","Mission",,"POINT (-122.4226305 37.761426)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","37","3","5","20","37"
"0200164-01-001-0200164","0200164-01-001","0200164","Allen Linda","Allen Linda Literary Agency","1949 Green St 5","San Francisco","CA","94123","1990-01-01T00:00:00.000","2018-06-30T00:00:00.000","1990-01-01T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"2","Marina",,"POINT (-122.4311895 37.7964)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","4","6","13","102"
"0425983-02-999-0425983","0425983-02-999","0425983","Es & A Sign Corp","Es & A Sign And Awning Co","89975 Prairie Rd","Eugene","OR","97402","2012-07-27T00:00:00.000",,"2012-07-27T00:00:00.000",,,"89975 Prairie Rd","Eugene","97402","OR","3100-3399 4400-4599","Multiple","Manufacturing; Retail Trade","false","false",,,,,,,"POINT (-123.16203897 44.104805009)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0486758-01-001-0486758","0486758-01-001","0486758","Pace Rustee/Danielson Michael","Rustee Pace","1 Rankin St","San Francisco","CA","94124","2014-02-04T00:00:00.000","2015-06-30T00:00:00.000","2014-02-04T00:00:00.000","2015-06-30T00:00:00.000",,,,,,,,,"false","false",,,,"10",,,"POINT (-122.390687372 37.746748146)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","56","2","9",,"56"
"1129686-12-161-1062249","1129686-12-161","1062249","Tara Baker","Tara Baker","136 Dore St","San Francisco","CA","94103","2016-11-29T00:00:00.000","2021-05-25T00:00:00.000","2016-11-29T00:00:00.000","2021-05-25T00:00:00.000",,,,,,"7210-7219","Accommodations","Accommodations","false","false",,,,"6","South of Market",,"POINT (-122.4119025 37.772784)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"0471289-01-999-0471289","0471289-01-999","0471289","Hendrickson Pools Inc","Hendrickson Pools Inc","3520 Gravensteen Hwy","Sebastopol","CA","95472","2012-07-25T00:00:00.000","2013-09-03T00:00:00.000","2012-07-25T00:00:00.000","2013-09-03T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.78412 38.36653)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1134560-01-171-1060179","1134560-01-171","1060179","Fat Meerkat LLC Dba Pointone Digital","Pointone Digital","463 Bryant","San Francisco","CA","94107","2016-10-24T00:00:00.000","2022-11-01T00:00:00.000","2016-10-24T00:00:00.000","2022-11-01T00:00:00.000",,,,,,"5100-5199","Information","Information","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.39500683 37.781960207)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","31","1","10","8","31"
"1278444-05-211-0044933","1278444-05-211","0044933","Aramark Services, Inc.","California Pacific Medical Center - 1373","1825 Sacramento St Fl 4th","San Francisco","CA","94109","2002-01-01T00:00:00.000",,"2002-01-01T00:00:00.000",,,"2400 Market St 6 Fl","Philadelphia","19103","PA",,,,"false","false",,,,"2","Pacific Heights",,"POINT (-122.4230085 37.79082)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","4","6","30","102"
"0370868-01-001-0370868","0370868-01-001","0370868","Playground","Playground","268 Bush St #2912","San Francisco","CA","94104","1999-08-01T00:00:00.000",,"1999-08-01T00:00:00.000","2017-09-01T00:00:00.000",,"1695 18th St # C101","San Francisco","94107","CA",,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.401881 37.791153)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"1374791-11-241-1163989","1374791-11-241","1163989","Cindy Zhang","Cinders' Kitchen","1215 Greenwich St Apt 4d","San Francisco","CA","94109","2024-11-15T00:00:00.000",,"2024-11-15T00:00:00.000",,,"1215 Greenwich St Apt 4d","San Francisco","94109","CA","7220-7229","Food Services","Food Services","false","false",,,,"3","Russian Hill",,"POINT (-122.4200835 37.800702)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","107","6","6","32","107"
