"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1044193-11-151-1020697","1044193-11-151","1020697","Bmpk Inc","Kind Courier","214 California St #201","San Francisco","CA","94111","2015-11-05T00:00:00.000","2022-07-22T00:00:00.000","2015-11-05T00:00:00.000","2020-10-31T00:00:00.000",,,,,,"4200-4299","Wholesale Trade","Wholesale Trade","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.399181 37.79361)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"1127682-11-161-1061304","1127682-11-161","1061304","Carbajal Barajas Salvador","Carbajal Mechanical","8861 Boreal Way","Elk Grove","CA","95758","2016-11-21T00:00:00.000","2016-12-01T00:00:00.000","2016-11-21T00:00:00.000","2016-12-01T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-121.447444736 38.433815976)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1194062-07-181-1089789","1194062-07-181","1089789","Peter Freeman","Freeman Mechanical","425 Marina Blvd","San Francisco","CA","94123","2018-06-30T00:00:00.000",,"2018-07-01T00:00:00.000",,,"0000 Undeliverable Mail","San Francisco","99999","CA","2300-2399","Construction","Construction","false","false",,,,"2","Marina",,"POINT (-122.4403065 37.805796)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","17","4","6","13","17"
"1057384-03-161-1028151","1057384-03-161","1028151","Bucha Thanantong","Thanantong Bucha","38 Bryant St","San Francisco","CA","94105","2016-03-04T00:00:00.000","2016-09-01T00:00:00.000","2016-03-04T00:00:00.000","2016-09-30T00:00:00.000",,,,,,,,,"false","false",,,,"6","Financial District/South Beach",,"POINT (-122.388984 37.787472)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","30","1","10","8","30"
"1161250-09-171-1074277","1161250-09-171","1074277","United Tomato Cans Inc","Baskets For Her","4422 24th St","San Francisco","CA","94114","2017-08-01T00:00:00.000","2020-12-30T00:00:00.000","2017-08-01T00:00:00.000","2020-12-30T00:00:00.000",,,,,,"4400-4599","Retail Trade","Retail Trade","false","false",,,,"8","Noe Valley",,"POINT (-122.441229 37.751112)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","51","3","5","22","51"
"1200672-09-181-1092729","1200672-09-181","1092729","Luz E Lazar","Lazars Place","22 Belvedere St","San Francisco","CA","94117","2018-09-16T00:00:00.000","2018-11-30T00:00:00.000","2018-09-16T00:00:00.000","2018-11-30T00:00:00.000",,,,,,"7210-7219","Accommodations","Accommodations","false","false",,,,"5","Haight Ashbury",,"POINT (-122.449455 37.769355)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","25","7","11","3","25"
"1140641-03-171-0954328","1140641-03-171","0954328","Maekawa Yoshiko","Moon And Sun","780 24th Ave","San Francisco","CA","94121","1996-07-19T00:00:00.000",,"2016-08-01T00:00:00.000",,,"Po Box 641992","San Francisco","94164","CA",,,,"false","false",,,,"1","Outer Richmond",,"POINT (-122.4829665 37.774863)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","8","8","4","29","8"
"1216886-03-191-1099953","1216886-03-191","1099953","Blake Rawdin","Blake Rawdin, Md","870 Market St Ste 1086","San Francisco","CA","94102","2019-03-25T00:00:00.000","2019-03-25T00:00:00.000","2019-03-25T00:00:00.000","2019-03-25T00:00:00.000",,,,,,"5400-5499 6100-6299","Multiple","Professional, Scientific, and Technical Services; Private Education and Health Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.407434 37.785114)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","8","19"
"1062695-04-161-1030742","1062695-04-161","1030742","350 Third Ave LLC","350 Third Ave LLC","2459 Larkin St","San Francisco","CA","94109","2014-05-01T00:00:00.000",,"2014-05-01T00:00:00.000",,,"1563 Solano Ave # 122","Berkeley","94707","CA","7210-7219","Accommodations","Accommodations","false","false",,,,"3","Russian Hill",,"POINT (-122.4211905 37.800657)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","107","4","6","32","107"
"1312434-08-221-1136785","1312434-08-221","1136785","Melissa Natividad Dulanto","San Francisco Fashion Festival","899 Pine St Apt 810","San Francisco","CA","94108","2022-07-01T00:00:00.000",,"2022-07-01T00:00:00.000",,,"101 Polk St Unit 108","San Francisco","94102","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"3","Nob Hill",,"POINT (-122.4102285 37.790649)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","16","6","3","21","16"
