"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0327512-07-003-0327512","0327512-07-003","0327512","Sp Plus Corporation","Standard Parking","650 Townsend St","San Francisco","CA","94103","1999-06-01T00:00:00.000","2024-12-31T00:00:00.000","2004-01-01T00:00:00.000","2024-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"6","South of Market",,"POINT (-122.40333 37.770714)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","33","1","10","34","33"
"1320682-12-221-1141560","1320682-12-221","1141560","The Gp Manager, LLC","The Gp Manager, LLC","200 Green St","San Francisco","CA","94111","2022-01-10T00:00:00.000",,"2022-01-10T00:00:00.000",,,"200 Green St","San Francisco","94111","CA","5210-5239","Financial Services","Financial Services","false","false",,,,"3","North Beach",,"POINT (-122.402934 37.800486)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","18","6","3","23","18"
"1364765-06-241-0310638","1364765-06-241","0310638","Gonzalez Francisco J Md","Francisco J Gonzalez, Md","582 Market St Ste 706","San Francisco","CA","94104","1997-07-01T00:00:00.000",,"2024-06-01T00:00:00.000",,,"582 Market St Ste 706","San Francisco","94104","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.4016245 37.789533)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"1030734-06-151-0330955","1030734-06-151","0330955","Ghebremichael Michael T","Chento Janitorial","529-45th St","Oakland","CA","94609","1999-10-25T00:00:00.000","2018-01-01T00:00:00.000","2015-06-12T00:00:00.000","2018-01-01T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,,,,"POINT (-122.264272013 37.832869979)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1326957-03-231-1144154","1326957-03-231","1144154","James Pendle","James Pendle","81 Gates St","San Francisco","CA","94110","2023-03-06T00:00:00.000",,"2023-03-06T00:00:00.000",,,"81 Gates St","San Francisco","94110","CA","7210-7219","Accommodations","Accommodations","false","true",,,,"9","Bernal Heights",,"POINT (-122.413617 37.741815)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","83","9","2","2","83"
"1314998-09-221-1139127","1314998-09-221","1139127","Katherine Porter","Porter Vintage","3435 Cesar Chavez Apt 338","San Francisco","CA","94110","2022-01-01T00:00:00.000",,"2022-01-01T00:00:00.000",,,"3530b 23rd St","San Francisco","94110","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"9","Bernal Heights",,"POINT (-122.418976825 37.748070409)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","83","3","2","2","83"
"1138955-03-171-1066743","1138955-03-171","1066743","Winedark Inc","329 Molimo Dr","329 Molimo Dr","San Francisco","CA","94127","2017-01-01T00:00:00.000",,"2017-01-01T00:00:00.000",,,"329 Molimo Dr","San Francisco","94127","CA","2300-2399","Construction","Construction","false","false",,,,"7","West of Twin Peaks",,"POINT (-122.452371 37.737018)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","72","9","8","41","72"
"1284935-08-211-1126190","1284935-08-211","1126190","Local Dental Enterprises LLC","Artifact Dental Billing","1420 Kettner Blvd Ste 100","San Diego","CA","92101","2021-07-15T00:00:00.000",,"2021-08-01T00:00:00.000",,,"2021 Fillmore St 150 Unit","San Francisco","94115","CA","5600-5699","Administrative and Support Services","Administrative and Support Services","false","false",,,,,,,"POINT (-117.169610028 32.720192979)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1183104-03-181-1085436","1183104-03-181","1085436","Jordan Merchant","Jordanreneehair","2288 Union St Bldg","San Francisco","CA","94123","2018-03-25T00:00:00.000","2019-01-01T00:00:00.000","2018-03-25T00:00:00.000","2019-01-01T00:00:00.000",,,,,,,,,"false","false",,,,"2","Marina","Union Street","POINT (-122.4368145 37.797039)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","15","4","6","13","15"
"1284701-08-211-1021584","1284701-08-211","1021584","Smith Pamela M","Kaos","562 Page St","San Francisco","CA","94117","2015-12-04T00:00:00.000",,"2021-08-18T00:00:00.000",,,"562 Page St","San Francisco","94117","CA",,,,"false","true",,,,"5","Hayes Valley",,"POINT (-122.4300375 37.773432)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","26","4","11","9","26"
"1014005-12-141-0422179","1014005-12-141","0422179","Alansi Yehia K","Alansi's Rooter & Plumbing","1126 Cutting Blvd","Richmond","CA","94804","2007-10-01T00:00:00.000",,"2014-12-01T00:00:00.000",,,"1126 Cutting Blvd","Richmond","94804","CA","2300-2399","Construction","Construction","false","false","H59","BACKFLOW PREVENTION ASSEMBLY TESTER","BACKFLOW PREVENTION ASSEMBLY TESTER",,,,"POINT (-122.358319984 37.924902983)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1283557-08-211-1126670","1283557-08-211","1126670","Stephanie Gentry","Business Live Work","548 Brannan St Unit 410","San Francisco","CA","94107","2021-07-22T00:00:00.000","2023-08-18T00:00:00.000","2021-07-22T00:00:00.000","2023-08-18T00:00:00.000",,,,,,"7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"6","South of Market",,"POINT (-122.397658582 37.7774862)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"0458434-01-001-0458434","0458434-01-001","0458434","Kherian Veronique V","Kherian Law","3740 Fillmore St 205","San Francisco","CA","94123","2014-03-19T00:00:00.000","2014-08-10T00:00:00.000","2011-04-25T00:00:00.000","2014-08-10T00:00:00.000",,,,,,,,,"false","false",,,,"2","Marina",,"POINT (-122.436873 37.805328)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","17","4","6","13","17"
"1141186-03-171-1067816","1141186-03-171","1067816","Strangely Ever After","Strangely Ever After","530 Brannan St Apt 218","San Francisco","CA","94107","2017-03-01T00:00:00.000","2019-08-20T00:00:00.000","2017-03-01T00:00:00.000","2019-08-20T00:00:00.000",,,,,,"4400-4599","Retail Trade","Retail Trade","false","false",,,,"6","South of Market",,"POINT (-122.397279848 37.7777852)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1158316-08-171-0379982","1158316-08-171","0379982","Show Services LLC","Show Services LLC","920 E. Highway","Springtown","TX","76082","2004-07-29T00:00:00.000","2023-03-31T00:00:00.000","2005-01-01T00:00:00.000","2019-12-30T00:00:00.000",,,,,,"2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-97.68053 32.9668)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1380827-02-251-1166622","1380827-02-251","1166622","Tmcm LLC","Thos Moser","3395 Sacramento St","San Francisco","CA","94118","2025-01-13T00:00:00.000",,"2025-01-13T00:00:00.000",,,"3395 Sacramento St","San Francisco","94118","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"2","Presidio Heights",,"POINT (-122.4485235 37.787895)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","10","8","6","31","10"
"1366650-07-241-1160577","1366650-07-241","1160577","Decisionnext, Inc.","Decisionnext, Inc.","3245 Geary Blvd Unit 590","San Francisco","CA","94159","2024-07-01T00:00:00.000",,"2024-07-01T00:00:00.000",,,"3245 Geary Blvd Unit 590608","San Francisco","94159","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"2","Lone Mountain/USF",,"POINT (-122.453816013 37.781294998)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","12","7","4","18","12"
"1308808-06-221-1136547","1308808-06-221","1136547","The Aftermarket Parts Company, LLC","The Aftermarket Parts Company, LLC","3229 Sawmill Parkway Pkwy","Delaware","OH","43015","2022-01-01T00:00:00.000",,"2022-01-01T00:00:00.000",,,"106 National Drive","Anniston","36207","AL","4400-4599","Retail Trade","Retail Trade","false","false",,,,,,,"POINT (-83.108773 40.275138007)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1043543-11-151-1011924","1043543-11-151","1011924","Reina Jaclyn","Saint Ojai","125 Castro St","San Francisco","CA","94114","2015-04-01T00:00:00.000","2017-09-08T00:00:00.000","2015-10-30T00:00:00.000","2017-09-08T00:00:00.000",,,,,,,,,"false","false",,,,"8","Castro/Upper Market",,"POINT (-122.4352845 37.766952)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","28","7","5","5","28"
