"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1260223-09-201-1102944","1260223-09-201","1102944","David Lortscher Md, Inc.","David Lortscher, Md, P.C.","5717 Pacific Center N Blvd Ste 200","San Diego","CA","92121","2019-01-01T00:00:00.000",,"2019-01-01T00:00:00.000",,,"5717 Pacific Center Blvd N 200 Ste","San Diego","92121","CA","6100-6299","Private Education and Health Services","Private Education and Health Services","false","false",,,,,,,"POINT (-117.19850798 32.90245101)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0336398-01-001-0336398","0336398-01-001","0336398","Citiscape Prop Mgt Group LLC","Citiscape Prop Mgt Group LLC","3450 3rd Street 1 A","San Francisco","CA","94124","2000-01-01T00:00:00.000",,"2005-05-26T00:00:00.000","2015-03-31T00:00:00.000",,"3450 3rd St 1a Ste","San Francisco","94124","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.387373 37.74519)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","56","2","9","1","56"
"1081031-07-161-0352471","1081031-07-161","0352471","Vietnamese Women Mtl Asst Assc","Vietnamese Women Mtl Asst Assc","375 Eddy St #18","San Francisco","CA","94102","2001-06-27T00:00:00.000","2018-06-30T00:00:00.000","2001-06-27T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"5","Tenderloin",,"POINT (-122.413698 37.783521)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","20","5","10","36","20"
"1204683-11-181-1094630","1204683-11-181","1094630","Eldo Chan","Eldo Chan","1959 Quesada Ave","San Francisco","CA","94124","2018-10-26T00:00:00.000",,"2018-10-26T00:00:00.000",,,"1959 Quesada Ave","San Francisco","94124","CA",,,,"false","false","J02","TATTOO, BODY PIERCING, PRACTITIONER","TATTOO, BODY PIERCING, PRACTITIONER","10","Bayview Hunters Point",,"POINT (-122.3964855 37.73592)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","87","2","9","1","87"
"1302574-04-221-1134161","1302574-04-221","1134161","Dg Design Group Builders","Dg Design Group Builders","1513 Brooks St","Walnut Creek","CA","94596","2022-04-15T00:00:00.000","2023-05-18T00:00:00.000","2022-04-15T00:00:00.000","2023-05-18T00:00:00.000",,,,,,"2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.067655028 37.89935599)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1212316-02-191-1098001","1212316-02-191","1098001","Heyman Group LLC","Heyman Associates","300 Montgomery St","San Francisco","CA","94104","2019-02-01T00:00:00.000",,"2019-02-01T00:00:00.000",,,"150 W 30th St","New York","10001","NY","5600-5699","Administrative and Support Services","Administrative and Support Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.4023985 37.79235)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0478160-01-001-0478160","0478160-01-001","0478160","Clarence Albert Isaac Trust","1550 Page Street Hoa","1550 Page St","San Francisco","CA","94117","2013-04-01T00:00:00.000","2015-05-01T00:00:00.000","2013-04-01T00:00:00.000","2015-05-01T00:00:00.000",,,,,,,,,"false","false",,,,"5","Haight Ashbury",,"POINT (-122.44636272 37.771067307)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","25","7","11","3","25"
"1164948-10-171-1077906","1164948-10-171","1077906","Emi Grannis","Emi Grannis","1426 Minnesota St","San Francisco","CA","94107","2017-10-22T00:00:00.000",,"2017-10-22T00:00:00.000",,,"1070 Maryland St Ste 245","San Francisco","94107","CA","3100-3399","Manufacturing","Manufacturing","false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.389703367 37.752011526)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","56","2","9","1","56"
"1342545-09-231-0476325","1342545-09-231","0476325","Live Fit Gym Inc","Live Fit Gym - Mission","780 Valencia St","San Francisco","CA","94110","2013-01-01T00:00:00.000",,"2023-08-15T00:00:00.000",,,"Po Box 640687","San Francisco","94164","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"9","Mission",,"POINT (-122.4217935 37.760517)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","37","3","5","20","37"
"1290609-11-211-1129298","1290609-11-211","1129298","Mars Addiction Inc.","Feels Like Heaven","1 Sansome St Ste 3500","San Francisco","CA","94104","2021-11-01T00:00:00.000",,"2021-11-01T00:00:00.000","2022-01-01T00:00:00.000",,"1 Sansome St Ste 3500","San Francisco","94104","CA",,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.400954 37.790487)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"1203275-10-181-1093977","1203275-10-181","1093977","Jacqueline Mykel LLC","Jacqueline Mykel","229 Brannan St Unit 7c","San Francisco","CA","94107","2018-10-18T00:00:00.000",,"2018-10-18T00:00:00.000","2020-08-31T00:00:00.000",,"229 Brannan St 7c Unit","San Francisco","94107","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.390468103 37.783093559)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","31","1","10","8","31"
