"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1260882-09-201-1117806","1260882-09-201","1117806","Clean World Grease Trap Service","Clean World Grease Trap Service","2384 Humphrey Ave","Richmond","CA","94804","2020-09-27T00:00:00.000",,"2020-09-27T00:00:00.000",,,"2384 Humphrey Ave","Richmond","94804","CA",,,,"false","false",,,,,,,"POINT (-122.345534983 37.948297)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0447422-02-001-0447422","0447422-02-001","0447422","Calderon Jose","Estrella Taqueria","380 Bush St Ste 6","San Francisco","CA","94104","2010-04-03T00:00:00.000",,"2013-03-07T00:00:00.000","2020-04-03T00:00:00.000",,"533 Haight St","San Francisco","94117","CA","7220-7229","Food Services","Food Services","false","false","H24","RESTAURANT - UNDER 1,000 SQFT","RESTAURANT - UNDER 1,000 SQFT","3","Financial District/South Beach",,"POINT (-122.403861 37.790991)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0452609-02-001-0452609","0452609-02-001","0452609","Anvil Builders Inc","Anvil Builders Inc","1475 Donner Ave Fl 2","San Francisco","CA","94124","2013-01-08T00:00:00.000",,"2013-01-08T00:00:00.000","2022-07-24T00:00:00.000",,"1550 Park Ave","Emeryville","94608","CA","2300-2399","Construction","Construction","false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.3917335 37.722798)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","88","2","9","1","88"
"0440313-01-001-0440313","0440313-01-001","0440313","Brighton Jones LLC","Brighton Jones LLC","1685 Union St 201","San Francisco","CA","94123","2008-01-01T00:00:00.000",,"2010-11-01T00:00:00.000","2013-03-11T00:00:00.000",,"2030 1st Ave Fl 3","Seattle","98121","WA","5210-5239","Financial Services","Financial Services","false","false",,,,"2","Marina","Union Street","POINT (-122.426865 37.797984)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","15","4","6","13","15"
"0470191-01-001-0470191","0470191-01-001","0470191","Software Ag Usa Inc","Software Ag Usa Inc","575 Florida St Ste 100","San Francisco","CA","94110","2012-01-01T00:00:00.000",,"2012-01-01T00:00:00.000","2014-01-15T00:00:00.000",,"11951 Freedom Dr Ste 410","Reston","20190","VA","5100-5199","Information","Information","false","false",,,,"9","Mission",,"POINT (-122.410953 37.76211)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1032749-07-151-1015608","1032749-07-151","1015608","Jones Lukenia Arterberry Laquita Jones Lukecia","Silky Chocolate Tresses","846 Jamestown Ave","San Francisco","CA","94124","2015-07-08T00:00:00.000","2016-11-01T00:00:00.000","2015-07-08T00:00:00.000","2016-11-01T00:00:00.000",,,,,,,,,"false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.390406 37.716993)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","88","2","9","1","88"
"1378239-01-251-1165488","1378239-01-251","1165488","Kehoe Properties LLC","Kehoe Properties LLC","1298 Shotwell St","San Francisco","CA","94110","2019-06-17T00:00:00.000",,"2019-06-17T00:00:00.000",,,"4052 21st St","San Francisco","94114","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"9","Mission",,"POINT (-122.4151065 37.748412)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"0392820-02-001-0392820","0392820-02-001","0392820","Enjoy Vegetarian Restaurnt LLC","Enjoy Vegetarian Restaurantllc","5344 Geary Blvd","San Francisco","CA","94121","2005-11-19T00:00:00.000",,"2012-01-04T00:00:00.000","2017-07-03T00:00:00.000",,"754 Kirkham St","San Francisco","94122","CA","7220-7229","Food Services","Food Services","false","false",,,,"1","Outer Richmond","Geary Boulevard","POINT (-122.4770085 37.780695)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","5","8","4","29","5"
"1230956-08-191-1058654","1230956-08-191","1058654","Side Inc","Block Change Real Estate","580 4th St","San Francisco","CA","94017","2016-09-01T00:00:00.000",,"2019-08-14T00:00:00.000",,,"580 4th St","San Francisco","94107","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"6","South of Market",,"POINT (-122.397083017 37.778452988)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1307859-06-221-1135321","1307859-06-221","1135321","209 Hair Studios California LLC","Total Cover Plus Hair Systems","555 Sutter St Ste 302","San Francisco","CA","94102","2022-05-19T00:00:00.000",,"2022-06-16T00:00:00.000",,,"1809 Deborah St","Tracy","95376","CA","8100-8139","Certain Services","Certain Services","false","false",,,,"3","Nob Hill",,"POINT (-122.4093915 37.78884)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","21","19"
"0322210-01-001-0322210","0322210-01-001","0322210","Blea Teresa R","Mio Pre-School","4377 Mission St","San Francisco","CA","94112","1998-09-01T00:00:00.000",,"1998-09-01T00:00:00.000","2020-04-01T00:00:00.000",,"2235 Mission St","San Francisco","94110","CA","6100-6299","Private Education and Health Services","Private Education and Health Services","false","false",,,,"11","Excelsior","Mission Street","POINT (-122.4324315 37.727469)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","90","9","1","7","90"
"0387581-01-001-0387581","0387581-01-001","0387581","Zak James L","Zak Architecture","245 Vallejo St","San Francisco","CA","94111","2005-04-27T00:00:00.000",,"2005-04-27T00:00:00.000",,,"245 Vallejo St","San Francisco","94111","CA","5400-5499 5600-5699","Multiple","Professional, Scientific, and Technical Services; Administrative and Support Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.4020565 37.799226)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","77","6","3","8","77"
"0945692-01-001-0945692","0945692-01-001","0945692","Ross Patricia F","Patricia F Ross","2964 Fillmore St","San Francisco","CA","94123","1995-01-02T00:00:00.000","2020-06-14T00:00:00.000","2002-08-31T00:00:00.000","2020-06-14T00:00:00.000",,,,,,,,,"false","false",,,,"2","Marina",,"POINT (-122.435289 37.796733)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","15","4","6","13","15"
"1322895-01-231-1142544","1322895-01-231","1142544","Shaun Wilson","J & T Construction","259 N Lake Merced Hills Hls","San Francisco","CA","94132","2023-01-31T00:00:00.000",,"2023-01-31T00:00:00.000",,,"259 N Lake Merced Hills Hls","San Francisco","94132","CA","2300-2399","Construction","Construction","false","false",,,,"7","Lakeshore",,"POINT (-122.496052968 37.72899023)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","43","10","8","16","43"
"1237598-10-191-0465944","1237598-10-191","0465944","Atlas Technology Group","Atlas Technology Group","201 Filbert St Ste 100","San Francisco","CA","94113","2010-10-01T00:00:00.000","2022-10-31T00:00:00.000","2015-06-01T00:00:00.000","2022-10-31T00:00:00.000",,,,,,"5210-5239","Financial Services","Financial Services","false","false",,,,"3","North Beach",,"POINT (-122.40321396 37.801945995)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","18","6","3","23","18"
"1008115-09-141-0315473","1008115-09-141","0315473","Prologis Lp","Prologis Lp","3353 Gateway Blvd","Fremont","CA","94538","2013-01-01T00:00:00.000",,"2014-09-18T00:00:00.000",,,"3353 Gateway Blvd","Fremont","94538","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,,,,"POINT (-121.940061004 37.475648018)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1020897-02-151-0428899","1020897-02-151","0428899","Commonwealth Club Of Ca","Commonwealth Club Of Ca","110 The Embarcadero","San Francisco","CA","94105","1993-01-01T00:00:00.000",,"2012-10-24T00:00:00.000",,,"110 The Embarcadero","San Francisco","94105","CA",,,,"false","false","D04 H25","Multiple","PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY; RESTAURANT 1,000 - 2,000 SQFT","6","Financial District/South Beach",,"POINT (-122.392557 37.793331)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","1","10","8","108"
"1215672-03-191-0436948","1215672-03-191","0436948","Avellan Robert/Escober Pacheco Yadira D","Money Express Center","4601 Mission St","San Francisco","CA","94112","2009-03-11T00:00:00.000",,"2019-03-11T00:00:00.000",,,"4601 Mission St","San Francisco","94112","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"11","Excelsior","Mission Street","POINT (-122.4346365 37.724472)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","90","9","1","7","90"
