"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1186363-04-181-1086923","1186363-04-181","1086923","Select Media Services, LLC","Tng Gp","1955 Lake Park Drive Suite 400","Smyrna","GA","30080","2010-01-01T00:00:00.000","2023-06-30T00:00:00.000","2010-01-01T00:00:00.000","2023-06-30T00:00:00.000","***Administratively Closed",,,,,"4200-4299","Wholesale Trade","Wholesale Trade","false","false",,,,,,,"POINT (-84.486064028 33.894448999)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1303292-04-221-1134472","1303292-04-221","1134472","Susanna Ng","Bentleys Rentals","3550 California St Apt 9","San Francisco","CA","94118","2022-04-25T00:00:00.000","2022-05-10T00:00:00.000","2022-04-25T00:00:00.000","2022-05-10T00:00:00.000",,,,,,"7210-7219","Accommodations","Accommodations","false","false",,,,"2","Presidio Heights",,"POINT (-122.4526905 37.786815)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","10","8","6","31","10"
"1325449-02-231-1143576","1325449-02-231","1143576","Deere Credit, Inc.","Deere Credit, Inc.","1 John Deere Pl","Moline","IL","61265","2020-01-01T00:00:00.000",,"2020-01-01T00:00:00.000",,,"1 John Deere Pl","Moline","61265","IL","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,,,,"POINT (-90.42595604 41.478456013)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1171591-12-171-1026591","1171591-12-171","1026591","Steinberg Mieze","Steinberg Mieze","2425 Fillmore St Office 3","San Francisco","CA","94115","2008-04-18T00:00:00.000",,"2008-04-18T00:00:00.000","2023-04-18T00:00:00.000",,"Po Box 2513","Berkeley","94702","CA",,,,"false","false","H68","GENERAL MASSAGE PRACTITIONER","GENERAL MASSAGE PRACTITIONER","2","Pacific Heights",,"POINT (-122.4347805 37.791963)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","4","6","30","102"
"0352866-02-001-0352866","0352866-02-001","0352866","Bassi Edlin Huie & Blum Llp","Bassi Edlin Huie & Blum Llp","500 Washington St Ste 700","San Francisco","CA","94111","2001-01-01T00:00:00.000",,"2011-07-01T00:00:00.000","2024-12-01T00:00:00.000",,"601 Montgomery St Ste 1100","San Francisco","94111","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Chinatown",,"POINT (-122.4020925 37.795968)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","106","6","3","6","106"
"0411436-01-999-0411436","0411436-01-999","0411436","Singh Amarjeet","Singh Amarjeet","101 Chariot Ct","El Sobrante","CA","94803","2007-01-01T00:00:00.000","2018-06-30T00:00:00.000","2007-01-01T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,,,,"POINT (-122.247446013 37.965837013)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0390553-01-003-0390553","0390553-01-003","0390553","Hua Phillip T","Phillip Hua Studios","70 Pier 305","San Francisco","CA","94107","2005-08-05T00:00:00.000",,"2007-02-01T00:00:00.000","2014-07-01T00:00:00.000",,"360 Dwight St","San Francisco","94134","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.39604411 37.795061033)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0475843-01-001-0475843","0475843-01-001","0475843","K2 Mobile Vision LLC","K2 Mobile Vision LLC","4 Mccormick St","San Francisco","CA","94109","2012-11-19T00:00:00.000","2017-12-31T00:00:00.000","2012-11-19T00:00:00.000","2017-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"3","Russian Hill",,"POINT (-122.4189225 37.795032)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","16","6","3","32","16"
"1055586-02-161-1027033","1055586-02-161","1027033","Celestin Clamra","Clamra","104 Thornton Ave","San Francisco","CA","94124","2016-02-23T00:00:00.000","2019-06-30T00:00:00.000","2016-02-23T00:00:00.000","2019-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.393214 37.731006)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","87","2","9","1","87"
"0198886-01-001-0198886","0198886-01-001","0198886","Yu Accountancy Corporation","Yu Accountancy Corporation","2301 Ortega St","San Francisco","CA","94122","1990-08-01T00:00:00.000",,"2006-10-01T00:00:00.000",,,"2301 Ortega St","San Francisco","94122","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.488371 37.751706)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"1149913-06-171-1071660","1149913-06-171","1071660","Hemscott Americas, Inc.","Ipreo Data Inc.","Howard St, 4th Fl","San Francisco","CA","94105","2016-05-05T00:00:00.000","2019-06-01T00:00:00.000","2016-05-05T00:00:00.000","2019-06-01T00:00:00.000",,,,,,"5100-5199","Information","Information","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.39669 37.78803)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","8","32"
"0442813-01-999-0442813","0442813-01-999","0442813","R J Construction Inc","R J Construction Inc","2880 Camino Tassajara","Danville","CA","94506","2009-09-29T00:00:00.000","2017-05-09T00:00:00.000","2009-09-29T00:00:00.000","2017-05-09T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-121.939064079 37.802886495)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0391342-01-001-0391342","0391342-01-001","0391342","G & J Express Inc","G & J Express Inc","Pier 45 D7","San Francisco","CA","94133","2005-09-07T00:00:00.000","2018-06-30T00:00:00.000","2005-09-07T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"3","North Beach",,"POINT (-122.41601 37.80908)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","99","6","3","23","99"
