"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0412543-01-999-0412543","0412543-01-999","0412543","Wu Su H","Wu Su H","3186 Ormonde St","Tracy","CA","95377","2007-01-01T00:00:00.000","2018-01-01T00:00:00.000","2007-01-01T00:00:00.000","2018-01-01T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,,,,"POINT (-121.474403032 37.746688005)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0064382-01-001-0064382","0064382-01-001","0064382","Consolidated De Pue Corp","Consolidated De Pue Corp","200 Toland St","San Francisco","CA","94124","1968-10-01T00:00:00.000",,"1968-10-01T00:00:00.000",,,"200 Toland St","San Francisco","94124","CA",,,,"false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.3975115 37.746126)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","85","2","9","1","85"
"0383061-09-001-0383061","0383061-09-001","0383061","Kurtzman Edward S","Sandler Wine Co","540 Barneveld St K+L","San Francisco","CA","94124","2004-12-01T00:00:00.000",,"2014-04-01T00:00:00.000",,,"540 Barneveld Ave","San Francisco","94124","CA","3100-3399","Manufacturing","Manufacturing","false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.404346294 37.740249519)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","82","2","9","1","82"
"1019954-02-151-0489393","1019954-02-151","0489393","Oncosynergy Inc","Objective Biosciences","409 Illinois St","San Francisco","CA","94158","2011-11-18T00:00:00.000","2019-06-30T00:00:00.000","2015-02-02T00:00:00.000","2019-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"6","Mission Bay",,"POINT (-122.3878275 37.766502)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","34","1","10","4","34"
"0450683-02-001-0450683","0450683-02-001","0450683","Hawkins Lori C","Napier Lane","111 Chestnut St 807","San Francisco","CA","94111","2010-07-07T00:00:00.000","2014-10-21T00:00:00.000","2013-10-01T00:00:00.000","2014-10-21T00:00:00.000",,,,,,,,,"false","false",,,,"3","North Beach",,"POINT (-122.405517 37.804248)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","18","6","3","23","18"
"0367394-01-001-0367394","0367394-01-001","0367394","Protocol Professionals Inc","Protocol Professionals Inc","1819 Polk St #164","San Francisco","CA","94109","2003-06-10T00:00:00.000",,"2003-06-10T00:00:00.000",,,"1150 Lombard St #39","San Francisco","94109","CA",,,,"false","false",,,,"3","Russian Hill","Middle Polk","POINT (-122.4216 37.793583)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","105","4","3","32","105"
"0472502-01-001-0472502","0472502-01-001","0472502","Digacomo Joseph J","Joseph J Digiacomo Cpa","1309 Minna St","San Francisco","CA","94103","2012-08-20T00:00:00.000",,"2012-08-20T00:00:00.000","2013-04-30T00:00:00.000",,"270 Valencia St Apt 203","San Francisco","94103","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"9","Mission",,"POINT (-122.419116 37.768131)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"0132016-01-999-0132016","0132016-01-999","0132016","Lefco Inc","Lefco Inc","698 E Taylor Av","Brisbane Q4068",,,"1981-09-01T00:00:00.000",,"1981-09-01T00:00:00.000","2014-07-11T00:00:00.000",,"1650 Las Plumas Ave G Ste","San Jose","95133","CA","2300-2399","Construction","Construction","false","false",,,,"3","Nob Hill",,"POINT (-122.411845827 37.788728646)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","50","6","3","21","50"
"0030032-01-038-0030032","0030032-01-038","0030032","Walgreen Co","Walgreen Co","1750 Noriega St","San Francisco","CA","94122","1968-10-01T00:00:00.000",,"2002-06-02T00:00:00.000","2025-02-24T00:00:00.000",,"108 Wilmot Rd # Taxdept","Deerfield","60015","IL","4400-4599","Retail Trade","Retail Trade","false","false","H05 H73 POS01","Multiple","RETAIL MKTS W/O PREP (10,001 - 20,000); DEEMED APPROVED OFF-SALE ALCOHOL USE; POINT OF SALES","4","Sunset/Parkside","Noriega","POINT (-122.482656 37.75428)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"0491001-01-999-0491001","0491001-01-999","0491001","Forward Processing Ca Inc","Forward Processing Ca Inc","500 S Sepulveda Blvd Fl 4th","Los Angeles","CA","90049","2014-02-09T00:00:00.000","2020-04-15T00:00:00.000","2014-02-09T00:00:00.000","2020-04-15T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-118.459809981 34.066126009)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
