"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1345748-10-231-1093981","1345748-10-231","1093981","International Indian Treaty Council","International Indian Treaty Council","2169 Folsom St Apt M303","San Francisco","CA","94110","2002-01-01T00:00:00.000",,"2023-07-01T00:00:00.000",,,"2169 Folsom St Apt M303","San Francisco","94110","CA","5100-5199","Information","Information","false","false",,,,"9","Mission",,"POINT (-122.4148365 37.762803)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"0478700-01-001-0478700","0478700-01-001","0478700","Ly Chay","Best Travel","317 Hyde St","San Francisco","CA","94109","2013-04-26T00:00:00.000","2014-03-25T00:00:00.000","2013-04-26T00:00:00.000","2014-03-25T00:00:00.000",,,,,,,,,"false","false",,,,"5","Tenderloin",,"POINT (-122.416182 37.783827)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","20","5","10","36","20"
"0390168-02-001-0390168","0390168-02-001","0390168","Huang Ming Chi","Easy Living Health","1550 California St 2l","San Francisco","CA","94109","2005-07-25T00:00:00.000",,"2013-12-15T00:00:00.000","2014-06-30T00:00:00.000",,"1448 Pine St Ste 228","San Francisco","94109","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"3","Nob Hill",,"POINT (-122.420124 37.790964)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","105","4","3","21","105"
"1374458-11-241-1163844","1374458-11-241","1163844","Kyle Dean Electric, LLC","Kyle Dean Electric, LLC","1545 Sun River St","Oakdale","CA","95361","2024-11-10T00:00:00.000",,"2024-11-10T00:00:00.000",,,"1545 Sun River St","Oakdale","95361","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-120.827318011 37.76503201)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1305322-05-221-1135238","1305322-05-221","1135238","The Epicurean Trader Inc","The Epicurean Trader","401 Cortland Ave","San Francisco","CA","94110","2022-05-17T00:00:00.000",,"2022-05-17T00:00:00.000",,,"2200 Jerrold Ave Ste Q","San Francisco","94124","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"9","Bernal Heights",,"POINT (-122.417631 37.739367)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","83","9","2","2","83"
"0413372-02-001-0413372","0413372-02-001","0413372","Egt Enterprise Inc","Who's Your Handyman","292 30th St","San Francisco","CA","94131","2007-02-07T00:00:00.000","2022-06-29T00:00:00.000","2007-07-01T00:00:00.000","2022-06-29T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"8","Noe Valley",,"POINT (-122.4262665 37.742364)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","84","9","5","22","84"
"0410254-02-001-0410254","0410254-02-001","0410254","Oak Susan","Clark's Unicorn Emporium","450 Linden St","San Francisco","CA","94102","2014-02-01T00:00:00.000","2015-06-29T00:00:00.000","2013-10-01T00:00:00.000","2015-06-29T00:00:00.000",,,,,,,,,"false","false",,,,"5","Hayes Valley",,"POINT (-122.425479 37.776222)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","22","4","11","9","22"
"0035897-02-001-0035897","0035897-02-001","0035897","Dong May H","1990 Filbert Apts","1990 Filbert St","San Francisco","CA","94123","1969-07-01T00:00:00.000","2013-12-31T00:00:00.000","1969-07-01T00:00:00.000","2013-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"2","Marina",,"POINT (-122.4322785 37.798659)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","15","4","6","13","15"
"0452850-01-002-0452850","0452850-01-002","0452850","Sfmade Inc","Sfmade Inc","926 Howard St","San Francisco","CA","94103","2010-09-01T00:00:00.000",,"2011-07-01T00:00:00.000","2017-11-16T00:00:00.000",,"150 Hooper St 200 Unit","San Francisco","94107","CA",,,,"false","false",,,,"6","South of Market",,"POINT (-122.40559304 37.78103248)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1176093-01-181-1082333","1176093-01-181","1082333","Sugar Method LLC","Sugar San Francisco","1116 Sutter","San Francisco","CA","94103","2016-10-11T00:00:00.000","2024-06-30T00:00:00.000","2016-10-11T00:00:00.000","2024-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"3","Nob Hill",,"POINT (-122.418893987 37.78817499)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","50","4","3","21","50"
"1082408-07-161-0422795","1082408-07-161","0422795","Britton John F","1218 Valencia Street","1218 Valencia St","San Francisco","CA","94110","2007-04-01T00:00:00.000",,"2016-07-11T00:00:00.000",,,"1345 Mission St","San Francisco","94103","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"9","Mission",,"POINT (-122.4210555 37.753353)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","5","20","53"
"1074871-06-161-1036380","1074871-06-161","1036380","Marc Weil Nutrition LLC","Core Care Center","1634 Union St","San Francisco","CA","94123","2016-06-01T00:00:00.000",,"2016-06-01T00:00:00.000",,,"1634 Union St","San Francisco","94123","CA",,,,"false","false",,,,"2","Marina","Union Street","POINT (-122.4263025 37.798371)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","15","4","6","13","15"
"1164773-10-171-1077817","1164773-10-171","1077817","Mary Yang","Mary Yang","675 S 25th Ave S St Unit 9","San Franciso","CA","94121","2008-07-01T00:00:00.000",,"2008-07-01T00:00:00.000",,,"675 25th Ave 101 Ste","San Francisco","94121","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"1","Outer Richmond",,"POINT (-122.484544444 37.776805723)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","8","8","4","29","8"
"1156840-08-171-1028560","1156840-08-171","1028560","American Tower Corporation","Global Tower, LLC #Us-Ca-1056","20 California St","San Francisco","CA","94111","2014-01-01T00:00:00.000",,"2015-01-01T00:00:00.000","2017-08-25T00:00:00.000",,"140 Grand St 300 Ste","White Plains","10601","NY","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.3969805 37.793898)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"1227683-07-191-1104141","1227683-07-191","1104141","Paula Petersen","Bar Delivered","218 Jersey St","San Francisco","CA","94114","2019-07-11T00:00:00.000","2019-07-11T00:00:00.000","2019-07-11T00:00:00.000","2019-07-11T00:00:00.000",,,,,,"8100-8139","Certain Services","Certain Services","false","false",,,,"8","Noe Valley",,"POINT (-122.4299205 37.750878)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","84","3","5","22","84"
"1270102-02-211-1058654","1270102-02-211","1058654","Side Inc","Tenet Homes","580 4th St","San Francisco","CA","94107","2016-09-01T00:00:00.000",,"2021-02-23T00:00:00.000",,,"580 4th St","San Francisco","94107","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"6","South of Market",,"POINT (-122.396967 37.778499)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"0433835-01-001-0433835","0433835-01-001","0433835","Frost Joseph M","Digital Bean","64 Santa Marina St","San Francisco","CA","94110","2008-11-01T00:00:00.000","2018-06-30T00:00:00.000","2008-11-01T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"9","Bernal Heights",,"POINT (-122.4218205 37.739871)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","61","9","2","2","61"
"0209344-01-001-0209344","0209344-01-001","0209344","Monson Gladys & Donald Trs","400 Fillmore St Apartment","400 Fillmore St","San Francisco","CA","94117","1990-01-18T00:00:00.000","2018-04-19T00:00:00.000","1990-01-18T00:00:00.000","2018-04-19T00:00:00.000",,,,,,,,,"false","false",,,,"5","Hayes Valley",,"POINT (-122.430537 37.773297)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","26","4","11","9","26"
"1074075-05-161-0321634","1074075-05-161","0321634","Dagen Janeece M","Janeece M Dagen Lmft","3323 Sacramento St","Sab Francisco","CA","94118","1990-01-01T00:00:00.000","2022-07-31T00:00:00.000","2015-12-01T00:00:00.000","2022-07-31T00:00:00.000",,,,,,,,,"false","false",,,,"2","Presidio Heights",,"POINT (-122.447475 37.788021)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","10","8","6","31","10"
"1300171-03-221-1133172","1300171-03-221","1133172","Zothex Flooring Inc","Zothex Flooring, Cabinets, And More","4021 N Freeway Blvd Ste 100","Sacramento","CA","95834","2021-11-14T00:00:00.000",,"2021-11-14T00:00:00.000",,,"0000 Undeliverable Mail","San Francisco","99999","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-121.479491601 38.64221163)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0465253-01-001-0465253","0465253-01-001","0465253","Little Osaka Restaurant LLC","Little Osaka Restaurant","1234 Indiana St","San Francisco","CA","94107","2012-01-04T00:00:00.000","2018-06-30T00:00:00.000","2012-01-04T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"10","Potrero Hill",,"POINT (-122.391216 37.754766)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","56","2","9","26","56"
"0458703-01-999-0458703","0458703-01-999","0458703","Goldenstein Steven & Theresa","Studio Iron","3400 W Edge St",,,"85120","2011-07-01T00:00:00.000","2015-01-01T00:00:00.000","2011-07-01T00:00:00.000","2015-01-01T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-111.582955723 33.369124198)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1073553-05-161-1035807","1073553-05-161","1035807","Sweeney Lyle","Lyle Lyle","1251 Hampshire St","San Francisco","CA","94110","2016-05-15T00:00:00.000",,"2016-05-15T00:00:00.000",,,"1251 Hampshire St","San Francisco","94110","CA","7210-7219","Accommodations","Accommodations","false","true",,,,"9","Mission",,"POINT (-122.406948 37.752075)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"0065140-01-001-0065140","0065140-01-001","0065140","Wong Chuck & Barbara","378 24th Av Apts","378 24th Ave","San Francisco","CA","94121","1969-06-20T00:00:00.000","2024-06-30T00:00:00.000","1969-06-20T00:00:00.000","2024-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"1","Outer Richmond",,"POINT (-122.48352 37.782504)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","8","8","4","29","8"
