"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1030854-06-151-0419567","1030854-06-151","0419567","Golden Bay Fence Plus Innworks","Golden Bay Fence Plus Iron Wor","4104 S B St","Stockton","CA","95206","2007-06-30T00:00:00.000",,"2015-05-27T00:00:00.000",,,"4104 S B St","Stockton","95206","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-121.247136025 37.913365)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1037116-08-151-1017258","1037116-08-151","1017258","Growing Place Family Preschool","Growing Place Family Preschool","1250 Quintara St","San Francisco","CA","94116","2015-08-17T00:00:00.000",,"2015-08-17T00:00:00.000",,,"1250 Quintara St","San Francisco","94116","CA","6100-6299","Private Education and Health Services","Private Education and Health Services","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.4791145 37.748763)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"1039312-09-151-0326291","1039312-09-151","0326291","Ruvinsky Regina","Regina Ruvinsky","669 Chenery St","San Francisco","CA","94131","1999-05-01T00:00:00.000","2021-12-31T00:00:00.000","2015-07-01T00:00:00.000","2021-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"8","Glen Park",,"POINT (-122.4332685 37.734363)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","96","9","5","10","96"
"1271934-03-211-1122349","1271934-03-211","1122349","T3 Inc","T3, Inc.","42307 Osgood Rd Unit F","Fremont","CA","94539","2019-12-02T00:00:00.000","2022-04-01T00:00:00.000","2019-12-02T00:00:00.000","2022-04-01T00:00:00.000",,,,,,"2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-121.951457039 37.526659988)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0325116-03-001-0325116","0325116-03-001","0325116","Lai Joan Kan Huan & Wai Sun","Ur Mailer","888 Brannan St Ste 2170","San Francisco","CA","94103","1999-03-23T00:00:00.000",,"2007-01-04T00:00:00.000",,,"888 Brannan St Ste 1165","San Francisco","94103","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"6","South of Market",,"POINT (-122.4052065 37.772019)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","33","1","10","34","33"
"1019916-02-151-0424881","1019916-02-151","0424881","Address Designs LLC","Address Designs LLC","340 Kent Ave","Kentfield","CA","94904","2008-01-01T00:00:00.000","2021-01-01T00:00:00.000","2014-08-01T00:00:00.000","2021-01-01T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.553677001 37.957816998)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0426556-01-001-0426556","0426556-01-001","0426556","Charles Pankow Builders Ltd","Charles Pankow Builders Ltd","221 Main St Ste 650","San Francisco","CA","94105","2007-01-01T00:00:00.000",,"2011-01-01T00:00:00.000","2016-12-31T00:00:00.000",,"199 S Los Robles Ave Ste 300","Pasadena","91101","CA","2300-2399","Construction","Construction","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.3922285 37.790352)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","1","10","8","108"
"1032672-07-151-0326840","1032672-07-151","0326840","Rmc Water & Environment","Rmc Water & Environment","101 Montgomery St 1850","San Francisco","CA","94104","1999-01-01T00:00:00.000",,"2013-04-08T00:00:00.000",,,"2175 N California Blvd Ste 315","Walnut Creek","94596","CA",,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.402421 37.790424)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","8","19"
"1137710-02-171-0451965","1137710-02-171","0451965","Berkadia Commercial Mortgage","Berkadia Commercial Mortgage LLC","595 Market St 600","San Francisco","CA","94105","2009-12-11T00:00:00.000",,"2009-12-11T00:00:00.000","2020-03-31T00:00:00.000",,"323 Norristown Rd Ste 300","Ambler","19002","PA","5210-5239","Financial Services","Financial Services","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.4009585 37.789353)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","10","8","108"
"0490949-01-001-0490949","0490949-01-001","0490949","Williams Joy","Go Clean Building Services","957 Connecticut St","San Francisco","CA","94107","2014-07-01T00:00:00.000","2014-07-01T00:00:00.000","2014-07-01T00:00:00.000","2014-07-01T00:00:00.000",,,,,,,,,"false","false",,,,"10","Potrero Hill",,"POINT (-122.396643 37.753668)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","54","2","9","26","54"
"0396782-01-001-0396782","0396782-01-001","0396782","Caravel Group","Caravel Group","300 Beale St","San Francisco","CA","94105","2006-02-15T00:00:00.000","2014-12-31T00:00:00.000","2011-02-01T00:00:00.000","2014-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"6","Financial District/South Beach",,"POINT (-122.392681237 37.788613093)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","30","1","10","8","30"
"1332390-05-231-1146504","1332390-05-231","1146504","John Kraus","John Kraus Visuals","1550 Mission St Apt 1707","San Francisco","CA","94103","2023-05-09T00:00:00.000",,"2023-05-09T00:00:00.000",,,"1550 Mission St Apt 1707","San Francisco","94103","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"6","Mission",,"POINT (-122.4181485 37.773729)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","5","10","20","32"
"0196981-01-001-0196981","0196981-01-001","0196981","Porter Willian L & Eun Ja","Tops Boutique","3801 3rd St 300","San Francisco","CA","94124","1990-06-10T00:00:00.000","2017-01-31T00:00:00.000","1990-06-10T00:00:00.000","2017-01-31T00:00:00.000",,,,,,,,,"false","false",,,,"10","Bayview Hunters Point","Third Street","POINT (-122.387445 37.741941)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","86","2","9","1","86"
"0486522-01-001-0486522","0486522-01-001","0486522","Buzzell Law Group","Buzzell Law Group","120 Broadway","San Francisco","CA","94111","2013-01-02T00:00:00.000",,"2013-01-02T00:00:00.000",,,"75 Broadway Ste 202","San Francisco","94111","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.400279 37.798866)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","77","6","3","8","77"
"0449004-11-001-0449004","0449004-11-001","0449004","Hrb Tax Group Inc","H & R Block","350 Bay St","San Francisco","CA","94133","2010-01-01T00:00:00.000",,"2010-01-01T00:00:00.000","2010-10-29T00:00:00.000",,"1 H And R Block Way","Kansas City","64105","MO","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","North Beach",,"POINT (-122.4128205 37.805859)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","99","6","3","23","99"
"1283821-08-211-1126754","1283821-08-211","1126754","Pacific Peninsula Group","Pacific Peninsula Group","656 Vermont St","San Francisco","CA","94107","2021-08-01T00:00:00.000",,"2021-08-01T00:00:00.000",,,"0000 Undeliverable Mail","San Francisco","99999","CA","2300-2399","Construction","Construction","false","false",,,,"10","Potrero Hill",,"POINT (-122.404509 37.761354)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","54","2","9","26","54"
"0460272-01-001-0460272","0460272-01-001","0460272","To Shean Jean","Intl Golden Travel Network","1175 Mcallister St C","San Francisco","CA","94115","2011-07-05T00:00:00.000","2024-05-07T00:00:00.000","2011-07-05T00:00:00.000","2015-07-15T00:00:00.000",,,,,,,,,"false","false",,,,"5","Western Addition",,"POINT (-122.43133 37.77866)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","97","4","11","39","97"
"1210289-01-191-0327980","1210289-01-191","0327980","Salesforce Inc","Salesforce 101 Spear Street 4 N Employee Self-Service Kitchen","101 Spear N St Fl 4","San Francisco","CA","94105","1999-03-01T00:00:00.000",,"2019-01-01T00:00:00.000","2019-02-01T00:00:00.000",,"50 Fremont St 300 Ste","San Francisco","94105","CA","7220-7229","Food Services","Food Services","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.393969152 37.7924941)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","1","10","8","108"
"1306085-05-221-0391449","1306085-05-221","0391449","Madden Niall O","Madden Plastering","745 Quintara St","San Francisco","CA","94116","2005-09-06T00:00:00.000",,"2022-05-01T00:00:00.000",,,"745 Quintara St","San Francisco","94116","CA","2300-2399","Construction","Construction","false","false",,,,"7","West of Twin Peaks",,"POINT (-122.4737415 37.748592)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","44","10","8","41","44"
"1146352-05-171-1070169","1146352-05-171","1070169","2153 Apartments LLC","2153 Apartments LLC","2153 Sacramento St","San Francisco","CA","94109","2017-05-11T00:00:00.000","2022-02-28T00:00:00.000","2017-05-11T00:00:00.000","2022-02-28T00:00:00.000",,,,,,"5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"2","Pacific Heights",,"POINT (-122.4283635 37.79028)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","4","6","30","102"
"1284270-08-211-1058654","1284270-08-211","1058654","Side Inc","Cascade Pacific Realty","580 4th St","San Francisco","CA","94107","2016-09-01T00:00:00.000",,"2021-08-13T00:00:00.000",,,"580 4th St","San Francisco","94107","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"6","South of Market",,"POINT (-122.396967 37.778499)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"0410536-01-001-0410536","0410536-01-001","0410536","Phan Tong T","Phan Tong T","2905 San Bruno Ave","San Francisco","CA","94134","2007-01-01T00:00:00.000","2018-06-30T00:00:00.000","2007-01-01T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"9","Portola","San Bruno Ave","POINT (-122.4023175 37.725192)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","91","2","2","25","91"
"1173487-12-171-1039985","1173487-12-171","1039985","Martin Blaise","Martin Blaise","543 Castro St","San Francisco","CA","94114","2016-07-19T00:00:00.000","2023-06-30T00:00:00.000","2016-07-19T00:00:00.000","2023-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false","H68","GENERAL MASSAGE PRACTITIONER","GENERAL MASSAGE PRACTITIONER","8","Castro/Upper Market","Market/Castro","POINT (-122.434587 37.760184)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","38","3","5","5","38"
"0941907-02-001-0941907","0941907-02-001","0941907","Yrani Robert & Christine","San Francisco Gold","Pier 39 Space P-4","San Francisco","CA","94133","1995-05-23T00:00:00.000",,"1995-05-23T00:00:00.000",,,"236 West Portal Ave 855 #","San Francisco","94127","CA","4400-4599","Retail Trade","Retail Trade","false","false","POS01","POINT OF SALES","POINT OF SALES","3","Financial District/South Beach",,"POINT (-122.395700314 37.795102476)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"1304224-05-221-0078321","1304224-05-221","0078321","Mediabrand Worldwide Inc","Mediabrands Worldwide Inc","45 Fremont St","San Francisco","CA","94105","2009-07-28T00:00:00.000",,"2021-01-01T00:00:00.000",,,"13801 Fnb Pkwy","Omaha","68154","NE","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.397147 37.791243)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","10","8","108"
"1237063-10-191-0141913","1237063-10-191","0141913","San Francisco Supply Master","Restaurant Paper Supply Plus","301 Toland St Ste A","San Francisco","CA","94124","1983-01-01T00:00:00.000",,"2019-10-24T00:00:00.000","2024-04-01T00:00:00.000",,"100 Paul Ave","San Francisco","94124","CA","4200-4299","Wholesale Trade","Wholesale Trade","false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.396967 37.744506)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","85","2","9","1","85"
"0441114-00-000-0441114","0441114-00-000","0441114","Hilltop Advisors LLC","Hilltop Advisors LLC","180 Montgomery St Ste 1850","San Francisco","CA","94104","2002-04-22T00:00:00.000","2015-06-01T00:00:00.000","2002-04-22T00:00:00.000","2015-06-01T00:00:00.000",,,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.40198 37.790739)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0388036-01-001-0388036","0388036-01-001","0388036","Peloton Services, Inc.","Brix26","740 Clementina St","San Francisco","CA","94103","2005-07-01T00:00:00.000",,"2005-07-01T00:00:00.000",,,"0000 Undeliverable Mail","San Francisco","99999","CA",,,,"false","false","H73","DEEMED APPROVED OFF-SALE ALCOHOL USE","DEEMED APPROVED OFF-SALE ALCOHOL USE","6","South of Market",,"POINT (-122.411448 37.774998)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1089990-08-161-1042807","1089990-08-161","1042807","Singnateh Tejan","Tejan Singnateh","2332 9th St","Berkeley","CA","94710","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000","2016-07-01T00:00:00.000","2018-06-30T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.292894033 37.862884988)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0428866-43-001-0428866","0428866-43-001","0428866","Bay Equity LLC","Bishop Funding Group","100 California St 1100","San Francisco","CA","94111","2008-04-29T00:00:00.000","2015-11-01T00:00:00.000","2012-10-01T00:00:00.000","2015-11-01T00:00:00.000",,,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.398074 37.793952)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0173398-01-001-0173398","0173398-01-001","0173398","New Delhi Restaurant Inc","New Delhi Restaurant","160 Ellis St","San Francisco","CA","94102","1988-05-01T00:00:00.000",,"1988-05-01T00:00:00.000",,,"160 Ellis St","San Francisco","94102","CA","7220-7229","Food Services","Food Services","false","false","D04 H26 H73 P23","Multiple","PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY; RESTAURANT - OVER 2,000 SQFT; DEEMED APPROVED OFF-SALE ALCOHOL USE; PLACES OF ENTERTAINMENT","5","Tenderloin",,"POINT (-122.4090135 37.785465)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","5","10","36","19"
"1297525-02-221-1132066","1297525-02-221","1132066","Liana Yumi Hibarino","Rev. Lili Hibarino","355 Serrano Dr Apt 11h","San Francisco","CA","94132","2022-02-11T00:00:00.000","2024-09-03T00:00:00.000","2022-02-11T00:00:00.000","2024-09-03T00:00:00.000",,,,,,,,,"false","false",,,,"7","Lakeshore",,"POINT (-122.4809145 37.718721)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","42","10","8","16","42"
