"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0469342-01-001-0469342","0469342-01-001","0469342","Cunningham C And Kallman M","Body Double Ltd","215 San Jose Av 6","San Francisco","CA","94110","2012-05-22T00:00:00.000","2018-06-30T00:00:00.000","2012-05-22T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"8","Mission",,"POINT (-122.421303 37.751742)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","5","20","53"
"1269486-02-211-0415869","1269486-02-211","0415869","Allsman Peter A","Papeete Arlene Allsman","1832 Judah St","San Francisco","CA","94122","2007-03-01T00:00:00.000",,"2020-01-17T00:00:00.000",,,"Po Box 641","Bolinas","94924","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.4819315 37.761732)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"0485876-01-999-0485876","0485876-01-999","0485876","Quintero Sergio D","S.Q. Garage Door","2101 Lakeview Cir","Bay Point","CA","94565","2014-01-06T00:00:00.000","2021-08-09T00:00:00.000","2014-01-06T00:00:00.000","2021-08-09T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-121.858448005 38.008886007)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1337934-07-231-1148693","1337934-07-231","1148693","Vergine Abazyan","Happy Childhood","2268 17th Ave","San Francisco","CA","94116","2023-07-01T00:00:00.000",,"2023-07-01T00:00:00.000",,,"2268 17th Ave","San Francisco","94116","CA","6100-6299","Private Education and Health Services","Private Education and Health Services","false","false",,,,"7","West of Twin Peaks",,"POINT (-122.4734175 37.745649)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","44","10","8","41","44"
"0466677-01-001-0466677","0466677-01-001","0466677","Newcomer-Johnson Avery J","Avery Newcomer Johnson","61 John F Shelley Dr","San Francisco","CA","94134","2012-02-23T00:00:00.000","2018-06-30T00:00:00.000","2012-02-23T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"10","McLaren Park",,"POINT (-122.418828 37.718181)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","73","9","9","19","73"
"0426764-02-001-0426764","0426764-02-001","0426764","Catheads Bbq & Country Cookin","Cathead's Bbq","1665 Folsom St","San Francisco","CA","94103","2008-02-17T00:00:00.000","2020-08-02T00:00:00.000","2012-08-28T00:00:00.000","2020-08-02T00:00:00.000",,,,,,,,,"false","false",,,,"6","Mission",,"POINT (-122.415147 37.770075)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","20","32"
"0485303-01-001-0485303","0485303-01-001","0485303","Aj Building Supplies LLC","Aj Building Supplies LLC","518 Burrows St","San Francisco","CA","94134","2014-01-01T00:00:00.000","2018-06-30T00:00:00.000","2014-01-01T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"9","Portola",,"POINT (-122.408559 37.72791)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","91","2","2","25","91"
"1294483-01-221-1117151","1294483-01-221","1117151","Wendy Williams","Day Moon LLC","3928 Irving St","San Francisco","CA","94122","2020-09-01T00:00:00.000",,"2022-01-03T00:00:00.000",,,"3926 Irving St","San Francisco","94122","CA","7220-7229","Food Services","Food Services","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.500152 37.762803)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"1052329-02-161-1024759","1052329-02-161","1024759","Ballyhallinan Family Lp","956 Sacramento St., Sf, Ca 94108","385 Hayes St","San Francisco","CA","94102","2014-01-01T00:00:00.000","2022-08-01T00:00:00.000","2014-01-01T00:00:00.000","2022-08-01T00:00:00.000",,,,,,,,,"false","false",,,,"5","Hayes Valley",,"POINT (-122.4226845 37.776663)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","21","4","11","9","21"
"1232062-08-191-1105901","1232062-08-191","1105901","R's Koso, Inc","R's Koso, Inc.","44 Tehama","San Francisco","CA","94105","2019-08-16T00:00:00.000","2020-07-31T00:00:00.000","2019-08-16T00:00:00.000","2020-07-31T00:00:00.000",,,,,,"3100-3399 4200-4299 4400-4599 5100-5199 7220-7229","Multiple","Manufacturing; Wholesale Trade; Retail Trade; Information; Food Services","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.396427216 37.787396217)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","8","32"
