"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1043129-10-151-1020183","1043129-10-151","1020183","High Tech Electric Inc","High Tech Electric Inc","3348 Swetzer Ct","Loomis","CA","95650","2015-10-27T00:00:00.000","2016-10-14T00:00:00.000","2015-10-27T00:00:00.000","2016-10-14T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-121.193172997 38.829322992)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0366128-01-001-0366128","0366128-01-001","0366128","Norris Timothy T","Blaze Enterprise","300 Alemany Blvd","San Francisco","CA","94110","2003-05-01T00:00:00.000","2015-06-21T00:00:00.000","2003-05-01T00:00:00.000","2015-06-21T00:00:00.000",,,,,,,,,"false","false",,,,"9","Bernal Heights",,"POINT (-122.4123525 37.734462)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","83","9","2","2","83"
"1384815-03-251-1168284","1384815-03-251","1168284","Golden State Family Care Solutions LLC","Executive Home Care Of San Francisco West-San Jose","455 Market St Ste 1940","San Francisco","CA","94105","2025-03-24T00:00:00.000",,"2025-03-24T00:00:00.000",,,"455 Market St Ste 1940","San Francisco","94105","CA",,,,"false","false",,,,"6","Financial District/South Beach",,"POINT (-122.3986455 37.790955)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","10","8","108"
"0419829-01-001-0419829","0419829-01-001","0419829","Mas & Dss LLC","San Francisco Body & Paint","1630 Evans Ave","San Francisco","CA","94124","2007-07-13T00:00:00.000",,"2007-07-13T00:00:00.000",,,"1630 Evans Ave","San Francisco","94124","CA",,,,"false","false","D10 D23 D39","Multiple","APPLICATION OF FLAMMABLE FINISHES; VEHICLE REPAIR GARAGE - MAJOR; HOT WORK OPERATIONS","10","Bayview Hunters Point",,"POINT (-122.388822 37.74366)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","56","2","9","1","56"
"1312778-08-221-1137551","1312778-08-221","1137551","Mother Magnifica LLC","Mother Magnifica","5214 F Diamond Heights Blvd # 3112","San Francisco","CA","94131","2022-08-03T00:00:00.000","2022-09-15T00:00:00.000","2022-08-25T00:00:00.000","2022-09-15T00:00:00.000",,,,,,,,,"false","false",,,,"8","Glen Park",,"POINT (-122.4399825 37.743669)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","57","9","5","10","57"
"1270423-02-211-1121728","1270423-02-211","1121728","Top Tier Venture Velocity Q Management, LLC","Top Tier Venture Velocity Q Management, LLC","600 Montgomery St","San Francisco","CA","94111","2021-01-01T00:00:00.000",,"2021-01-01T00:00:00.000",,,"120 S Central Ave Ste 350","Clayton","63105","MO","5210-5239","Financial Services","Financial Services","false","false",,,,"3","Chinatown",,"POINT (-122.402745 37.795158)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","6","108"
"1335533-06-231-1107384","1335533-06-231","1107384","Matthew Barna","Matthew Barna","5027 Webster St","Oakland","CA","94609","2019-10-08T00:00:00.000",,"2021-08-01T00:00:00.000",,,"5027 Webster St","Oakland","94609","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.25974 37.83672)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1270078-02-211-0423060","1270078-02-211","0423060","Adynxx, Inc","Adynxx Inc","44 Tehama St","San Francisco","CA","94105","2007-10-26T00:00:00.000","2021-05-31T00:00:00.000","2020-02-01T00:00:00.000","2021-05-31T00:00:00.000",,,,,,,,,"false","false",,,,"6","Financial District/South Beach",,"POINT (-122.396643 37.787598)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","8","32"
"1204901-11-181-1003235","1204901-11-181","1003235","Aesop Usa Inc","Aesop","865 Market St","San Francisco","CA","94103","2012-12-20T00:00:00.000",,"2012-12-20T00:00:00.000",,,"48 W 25th St Floor 12","New York","10010","NY","4400-4599","Retail Trade","Retail Trade","false","false","POS01","POINT OF SALES","POINT OF SALES","6","South of Market",,"POINT (-122.407173 37.783953)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","5","10","34","32"
"1258269-08-201-1116676","1258269-08-201","1116676","Joseph Bazley","Vicarious Night","3125 Jennings St","San Francisco","CA","94124","2020-08-15T00:00:00.000","2020-08-25T00:00:00.000","2020-08-19T00:00:00.000","2020-08-25T00:00:00.000",,,,,,"7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.394501 37.720251)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","88","2","9","1","88"
