"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1135332-02-171-1039498","1135332-02-171","1039498","Communion Inc","Communion Juice","Bldg 110 Hunter Point Shipyard","San Francisco","CA","94188","2016-07-13T00:00:00.000","2017-01-01T00:00:00.000","2017-01-11T00:00:00.000","2017-01-01T00:00:00.000",,,,,,,,,"false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.36969 37.72865)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","78","2","9","1","78"
"1198934-08-181-1058351","1198934-08-181","1058351","Moore Roger","Moore Electric","854 N Mayfair Ave","Daly City","CA","94015","2016-09-28T00:00:00.000","2022-06-29T00:00:00.000","2018-08-24T00:00:00.000","2022-06-29T00:00:00.000","***Administratively Closed",,,,,"2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.495150027 37.700324011)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0319363-02-001-0319363","0319363-02-001","0319363","Dekel Nomi C","Bodycelebration Support Groups","3352 Sacramento St B","San Francisco","CA","94118","1998-08-17T00:00:00.000","2017-08-31T00:00:00.000","2010-03-01T00:00:00.000","2017-08-31T00:00:00.000",,,,,,,,,"false","false",,,,"2","Presidio Heights",,"POINT (-122.447898 37.788354)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","10","8","6","31","10"
"1385066-04-251-1168134","1385066-04-251","1168134","Kimberly Simmons","United States Global Infrastructure Company","528 Valencia St # 204","San Francisco","CA","94147","2025-03-04T00:00:00.000",,"2025-04-02T00:00:00.000",,,"528 Valencia St","San Francisco","94110","CA","2300-2399","Construction","Construction","false","false",,,,"9","Mission",,"POINT (-122.422134011 37.764415982)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","37","3","5","20","37"
"0400611-01-001-0400611","0400611-01-001","0400611","Sackett Design LLC","Reflectur","1069 Howard St","San Francisco","CA","94103","2006-07-01T00:00:00.000",,"2006-07-01T00:00:00.000","2014-01-27T00:00:00.000",,"1069 Howard St","San Francisco","94103","CA",,,,"false","false",,,,"6","South of Market",,"POINT (-122.408532 37.77831)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1242032-01-201-1110133","1242032-01-201","1110133","Kasper Nilsson","Stripess","178 Bluxome St Apt 208","San Francisco","CA","94107","2020-01-01T00:00:00.000","2020-10-01T00:00:00.000","2020-01-01T00:00:00.000","2020-10-01T00:00:00.000",,,,,,"7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"6","Mission Bay",,"POINT (-122.399743658 37.774609904)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","4","32"
"0430959-01-001-0430959","0430959-01-001","0430959","Lam Engineering Inc","Lam Engineering","1647 Mission St","San Francisco","CA","94103","2008-07-15T00:00:00.000","2018-06-30T00:00:00.000","2011-08-02T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"6","Mission",,"POINT (-122.4191385 37.771731)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","20","32"
"0402903-01-001-0402903","0402903-01-001","0402903","Shanghai House","Shanghai House","3641 Balboa St","San Francisco","CA","94121","2006-10-01T00:00:00.000",,"2006-10-01T00:00:00.000",,,"3641 Balboa St","San Francisco","94121","CA","7220-7229","Food Services","Food Services","false","false","H24","RESTAURANT - UNDER 1,000 SQFT","RESTAURANT - UNDER 1,000 SQFT","1","Outer Richmond",,"POINT (-122.497965 37.775475)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","8","8","4","29","8"
"0486385-01-001-0486385","0486385-01-001","0486385","Field Amber","Amber Field Music","1581 Dolores St","San Francisco","CA","94110","2014-01-21T00:00:00.000","2016-05-31T00:00:00.000","2014-01-21T00:00:00.000","2016-05-31T00:00:00.000",,,,,,,,,"false","false",,,,"8","Noe Valley",,"POINT (-122.4240525 37.7442)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","84","9","5","22","84"
"1183004-03-181-1085387","1183004-03-181","1085387","Yousef E Elhaj","Mc Baker Grocery & Liquor","1800 Mcallister St","San Francisco","CA","94115","2018-03-23T00:00:00.000","2018-05-11T00:00:00.000","2018-03-23T00:00:00.000","2018-05-11T00:00:00.000",,,,,,,,,"false","false",,,,"2","Lone Mountain/USF",,"POINT (-122.441795 37.777386)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","97","7","11","18","97"
"0416063-02-001-0416063","0416063-02-001","0416063","Lee Robert J","370-372 4th Ave Apts","370 4th Ave","San Francisco","CA","94118","2007-03-01T00:00:00.000",,"2008-03-19T00:00:00.000",,,"Po Box 591540","San Francisco","94159","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"1","Inner Richmond",,"POINT (-122.4618705 37.781757)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","5","8","4","11","5"
