"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0367012-01-001-0367012","0367012-01-001","0367012","Corp Diligence Specialists LLC","Corp Diligence Specialists LLC","1 Bush St Ste 650","San Francisco","CA","94104","2003-05-02T00:00:00.000",,"2009-01-01T00:00:00.000","2018-11-30T00:00:00.000",,"531 Commercial St","San Francisco","94111","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.400135 37.791099)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0470213-01-001-0470213","0470213-01-001","0470213","Mercy Housing Ca 51 A Ca Lp","Mercy Housing Ca 51 A Ca Lp","1360 Mission St Ste 300","San Francisco","CA","94103","2010-10-07T00:00:00.000",,"2010-10-07T00:00:00.000","2020-08-13T00:00:00.000",,"1600 Broadway 2000 Ste","Denver","80202","CO","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"6","South of Market","Central Market","POINT (-122.4154845 37.775799)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","5","10","34","32"
"0464906-01-001-0464906","0464906-01-001","0464906","Bowyer Yekaterina","Ybowyer Photography","518 Point Lobos Ave","San Francisco","CA","94121","2011-11-25T00:00:00.000","2015-11-23T00:00:00.000","2011-11-25T00:00:00.000","2015-11-23T00:00:00.000",,,,,,,,,"false","false",,,,"1","Outer Richmond",,"POINT (-122.5088955 37.780173)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","6","8","4","29","6"
"1207890-12-181-1061945","1207890-12-181","1061945","Pillar Capital Group","Pillar Capital Group","1725 Clay St Ste 102","San Francisco","CA","94109","2016-12-01T00:00:00.000",,"2018-08-27T00:00:00.000",,,"1725 Clay St Ste 102","San Francisco","94109","CA",,,,"false","false",,,,"3","Nob Hill",,"POINT (-122.4214875 37.792089)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","105","4","3","21","105"
"1010885-11-141-0424199","1010885-11-141","0424199","D3 Studios Inc","Starboard Suite","5 3rd St Ste 614","San Francisco","CA","94124","2007-12-01T00:00:00.000",,"2014-07-01T00:00:00.000","2015-04-01T00:00:00.000",,"2370 Market St Ste 103-371","San Francisco","94114","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"6","Financial District/South Beach",,"POINT (-122.403036013 37.787423007)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","6","10","8","32"
"1014971-12-141-1007221","1014971-12-141","1007221","Mann Emily","Emily Mann","1332 6th St","San Francisco","CA","94122","2014-07-22T00:00:00.000","2015-12-31T00:00:00.000","2014-07-22T00:00:00.000","2015-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"7","Inner Sunset",,"POINT (-122.46303813 37.763542012)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","109","7","11","14","109"
"0380362-01-999-0380362","0380362-01-999","0380362","Pinnacle Towers IIi LLC","Pinnacle Towers IIi LLC","301 N Cattlemen Rd Ste 300","Sarasota","FL","34232","2004-04-07T00:00:00.000",,"2004-04-07T00:00:00.000",,,"2000 Corporate Dr","Canonsburg","15317","PA",,,,"false","false",,,,,,,"POINT (-82.451828012 27.341027533)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1161914-09-171-1076500","1161914-09-171","1076500","El Sabor LLC","El Sabor","636 El Camino Real Apt 209b","South San Francisco","CA","94080","2017-09-18T00:00:00.000","2024-06-30T00:00:00.000","2017-09-18T00:00:00.000","2024-06-30T00:00:00.000","***Administratively Closed",,,,,"7220-7229","Food Services","Food Services","false","false",,,,,,,"POINT (-122.429301963 37.649435004)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0047047-11-001-0047047","0047047-11-001","0047047","Ares Commercial Properties","224 Townsend St","224 Townsend St","San Francisco","CA","94107","1968-10-01T00:00:00.000",,"1968-10-01T00:00:00.000",,,"695 De Long Ave Ste 260","Novato","94945","CA",,,,"false","false",,,,"6","South of Market",,"POINT (-122.3937045 37.778535)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"0467930-01-001-0467930","0467930-01-001","0467930","Velandia Mario A","B1 Events","2500 Chestnut St 4","San Francisco","CA","94123","2012-03-30T00:00:00.000","2018-06-30T00:00:00.000","2012-03-30T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"2","Marina",,"POINT (-122.4448245 37.799901)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","17","4","6","13","17"
"1243791-01-201-0440083","1243791-01-201","0440083","Neighborhood Play Garden","Neighborhood Play Garden","59 Grand View Ave","San Francisco","CA","94114","2009-01-01T00:00:00.000",,"2009-01-01T00:00:00.000",,,"59 Grand View Ave","San Francisco","94114","CA","6100-6299","Private Education and Health Services","Private Education and Health Services","false","false",,,,"8","Twin Peaks",,"POINT (-122.440617 37.75698)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","115","3","5","38","115"
"1332245-05-231-1146446","1332245-05-231","1146446","Colleen Butler","Butler Short Term Rental","830 Bay St","San Francisco","CA","94109","2023-05-08T00:00:00.000","2023-06-15T00:00:00.000","2023-05-08T00:00:00.000","2023-06-15T00:00:00.000",,,,,,"7210-7219","Accommodations","Accommodations","false","false",,,,"2","Russian Hill",,"POINT (-122.4210015 37.804977)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","98","6","6","32","98"
"0420278-01-001-0420278","0420278-01-001","0420278","Murphy Edward J","101 Claremont Blvd Apt.","101 Claremont Blvd","San Francisco","CA","94127","2007-03-01T00:00:00.000",,"2007-03-01T00:00:00.000",,,"101 Claremont Blvd","San Francisco","94127","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"7","West of Twin Peaks",,"POINT (-122.463486 37.742715)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","49","10","8","41","49"
"1086296-08-161-1041030","1086296-08-161","1041030","Mary Jo Aloi","Mary Jo Aloi","870 Market Street Ste 756","San Francisco","CA","94102","2016-07-25T00:00:00.000","2019-02-01T00:00:00.000","2016-07-25T00:00:00.000","2019-02-01T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.407434 37.785114)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","8","19"
"0354466-02-001-0354466","0354466-02-001","0354466","Shami Ghazi F","Phat Disc","699 36th Ave #206","San Francisco","CA","94121","2005-08-16T00:00:00.000","2006-12-31T00:00:00.000","2005-08-16T00:00:00.000","2006-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"1","Outer Richmond",,"POINT (-122.496435 37.776006)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","8","8","4","29","8"
"0380937-01-001-0380937","0380937-01-001","0380937","Dunkley Robert C","Rcd Tire Service","3801 3rd St 1069","San Francisco","CA","94124","2004-09-14T00:00:00.000","2018-06-30T00:00:00.000","2009-07-31T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.387873172 37.742628392)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","86","2","9","1","86"
"1273064-03-211-1122766","1273064-03-211","1122766","Rock Health Inc.","Rock Health Inc.","301 Howard St Ste 950","San Francisco","CA","94105","2020-03-01T00:00:00.000",,"2020-03-01T00:00:00.000","2023-05-31T00:00:00.000",,"333 Bush St Fl 4","San Francisco","94104","CA",,,,"false","false",,,,"6","Financial District/South Beach",,"POINT (-122.394447 37.789641)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","8","32"
"1090012-08-161-1005647","1090012-08-161","1005647","Fyusion Inc","Fyusion Inc","365 Vermont St","San Francisco","CA","94103","2014-02-13T00:00:00.000",,"2016-07-05T00:00:00.000","2020-05-31T00:00:00.000",,"6205a Peachtree Dunwoody Rd # Cp-12","Atlanta","30328","GA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"10","Mission Bay",,"POINT (-122.404248 37.765161)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","54","1","9","4","54"
"1159191-08-171-0397128","1159191-08-171","0397128","North American Services LLC","North American Title Co","1 Daniel Burnham Ct Ste 262c","San Francisco","CA","94109","2010-10-01T00:00:00.000","2022-06-29T00:00:00.000","2010-10-01T00:00:00.000","2022-06-29T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"2","Western Addition",,"POINT (-122.421886856 37.78702596)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","100","4","6","39","100"
"1329353-04-231-1144205","1329353-04-231","1144205","Lonni I Liang Inc","Linglong","704 Post St","San Francisco","CA","94109","2023-03-06T00:00:00.000","2023-11-15T00:00:00.000","2023-04-01T00:00:00.000","2023-11-15T00:00:00.000",,,,,,"7220-7229","Food Services","Food Services","false","false",,,,"3","Nob Hill",,"POINT (-122.4136755 37.787823)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","50","6","3","21","50"
"0488275-01-001-0488275","0488275-01-001","0488275","Sf Treat Lessee Inc","Hotel Vitale","8 Mission St","San Francisco","CA","94105","2014-04-02T00:00:00.000",,"2014-04-02T00:00:00.000","2014-04-02T00:00:00.000",,"8 Mission St","San Francisco","94105","CA","7210-7219","Accommodations","Accommodations","false","false","D04 D19 D26 D29 H26 H67 HHH","Multiple","PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY; STORAGE & USE OF FLAMMABLE OR COMBUSTIBLE LIQUIDS; STATION TANKS - ABOVE GROUND; USE OF REFRIGERATION EQUIPMENT; RESTAURANT - OVER 2,000 SQFT; MASSAGE ESTABLISHMENT; HEALTHY HOUSING HOTELS","3","Financial District/South Beach",,"POINT (-122.3930925 37.793556)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0119330-20-001-0119330","0119330-20-001","0119330","Wai John E","5570 Mission St","5570 Mission St","San Francisco","CA","94112","1988-12-31T00:00:00.000","2024-11-15T00:00:00.000","2011-08-10T00:00:00.000","2023-03-20T00:00:00.000",,,,,,,,,"false","false",,,,"11","Outer Mission",,"POINT (-122.4459495 37.712007)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","66","9","1","28","66"
"1339197-07-231-1149191","1339197-07-231","1149191","Katherine Doula Company","Katherine Doula Company","3129 Octavia St","San Francisco","CA","94123","2023-07-06T00:00:00.000",,"2023-07-06T00:00:00.000",,,"3129 Octavia St","San Francisco","94123","CA","6100-6299","Private Education and Health Services","Private Education and Health Services","false","false",,,,"2","Marina",,"POINT (-122.429862 37.801044)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","17","4","6","13","17"
"1084048-07-161-0927476","1084048-07-161","0927476","Chaddick Dance Company","Chaddick Dance Company","15 Bennington St","San Francisco","CA","94110","1994-01-01T00:00:00.000","2019-06-30T00:00:00.000","1994-01-01T00:00:00.000","2019-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"9","Bernal Heights",,"POINT (-122.417514 37.739997)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","83","9","2","2","83"
"1117998-09-161-1056770","1117998-09-161","1056770","Lenzi Incorporated","Lenzi Incorporated","847 N Cluff Ave Unit B1","Lodi","CA","95240","2016-09-08T00:00:00.000","2018-06-18T00:00:00.000","2016-09-08T00:00:00.000","2018-06-18T00:00:00.000",,,,,,"2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-121.253269986 38.143616006)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1014510-12-141-0077021","1014510-12-141","0077021","Abm Industries Inc","Abm Onsite Services-West Inc","201 California St","San Francisco","CA","94111","1970-10-01T00:00:00.000",,"2014-12-17T00:00:00.000",,,"14141 Southwest Fwy Ste 477","Sugar Land","77478","TX","5600-5699","Administrative and Support Services","Administrative and Support Services","false","false",,,,"3","Financial District/South Beach",,"POINT (-122.399055 37.792998)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","108","6","3","8","108"
"0346514-01-001-0346514","0346514-01-001","0346514","Barnes Candace M","Candace Barnes Antiques","151 Vermont St 7","San Francisco","CA","94103","2001-07-01T00:00:00.000","2021-12-31T00:00:00.000","2001-07-01T00:00:00.000","2015-06-18T00:00:00.000",,,,,,,,,"false","false",,,,"6","Mission Bay",,"POINT (-122.4043245 37.767483)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","33","1","9","4","33"
"0380443-02-001-0380443","0380443-02-001","0380443","Senior Care Outreach Inc","Golden Angels Home Health Care","275 5th St 413","San Francisco","CA","94103","2004-08-30T00:00:00.000","2018-06-19T00:00:00.000","2009-04-08T00:00:00.000","2018-06-19T00:00:00.000",,,,,,,,,"false","false",,,,"6","South of Market",,"POINT (-122.4036 37.78074)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"0164292-01-001-0164292","0164292-01-001","0164292","Waiters On Wheels Inc","Waiters On Wheels Inc","5425 Mission St","San Francisco","CA","94112","1987-11-01T00:00:00.000","2015-05-11T00:00:00.000","2000-02-28T00:00:00.000","2015-05-11T00:00:00.000",,,,,,,,,"false","false",,,,"11","Excelsior",,"POINT (-122.4436185 37.713339)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","58","9","1","7","58"
"0149597-01-002-0149597","0149597-01-002","0149597","Saberi Andy","Andy Shell","400 S Van Ness Ave","San Francisco","CA","94103","1984-01-01T00:00:00.000","2018-06-30T00:00:00.000","1991-01-01T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"9","Mission",,"POINT (-122.417683214 37.766716248)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
