"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1343774-09-231-1151220","1343774-09-231","1151220","Chlorophyll 83 Inc.","Wabi-Sabi Sf@Tt","1517 Pine St","San Francisco","CA","94109","2023-09-28T00:00:00.000",,"2023-09-28T00:00:00.000",,,"607 25th Ave","San Francisco","94121","CA","7220-7229","Food Services","Food Services","false","false",,,,"3","Nob Hill",,"POINT (-122.420772 37.789398)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","50","4","3","21","50"
"1316275-10-221-1139674","1316275-10-221","1139674","Dgys Holdings, Inc.","Cabrillo Construction","3051 Vesuvius Ln","San Jose","CA","95132","2022-10-17T00:00:00.000","2024-08-20T00:00:00.000","2022-10-17T00:00:00.000","2024-08-20T00:00:00.000",,,,,,"2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-121.854560981 37.397442012)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1327508-03-231-1144408","1327508-03-231","1144408","Eric Barker","South Bay Clearvue","732 S Daniel Way","San Jose","CA","95128","2023-03-01T00:00:00.000","2023-12-31T00:00:00.000","2023-03-01T00:00:00.000","2023-12-31T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-121.941279984 37.313974014)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0348048-01-001-0348048","0348048-01-001","0348048","Ko Feipang","Pang Industries","1929 Irving St Ste 309","San Francisco","CA","94122","2001-08-08T00:00:00.000","2022-06-29T00:00:00.000","2001-08-08T00:00:00.000","2022-06-29T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"4","Sunset/Parkside","Outer Irving","POINT (-122.478615 37.763388)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"1041432-10-151-1019329","1041432-10-151","1019329","Remake","Remake","1012 Torney Ave","San Francisco","CA","94129","2015-09-01T00:00:00.000",,"2015-09-01T00:00:00.000",,,"1012 Torney Ave","San Francisco","94129","CA",,,,"false","false",,,,"2","Presidio",,"POINT (-122.451741 37.800081)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","3",,"6","27","3"
"0925828-03-999-0925828","0925828-03-999","0925828","Wiman Beverage Co Inc","Naked Juice Co","3586 Arden Rd Hayward","Hayward","CA","94545","1993-04-01T00:00:00.000","2018-06-30T00:00:00.000","2002-01-01T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,,,,"POINT (-122.121402976 37.622726992)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1183530-03-181-1023680","1183530-03-181","1023680","The Japanese Pantry LLC","Warehouse","2565 Third St Ste 221","San Francisco","CA","94107","2016-01-04T00:00:00.000",,"2017-11-15T00:00:00.000","2019-06-15T00:00:00.000",,"2705 Buchanan St","San Francisco","94123","CA","4400-4599","Retail Trade","Retail Trade","false","false",,,,"10","Potrero Hill",,"POINT (-122.3879895 37.756953)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","55","2","9","26","55"
"0410207-01-001-0410207","0410207-01-001","0410207","Noble Michael A","Noble Michael A","610 Polk St #217","San Francisco","CA","94102","2007-01-01T00:00:00.000","2018-01-01T00:00:00.000","2007-01-01T00:00:00.000","2018-01-01T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"5","Tenderloin","Lower Polk","POINT (-122.4187785 37.782423)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","20","5","10","36","20"
"1032604-07-151-0322087","1032604-07-151","0322087","Lark-Wilson Nyya F","Willark Creations & Jewly Arts","1082 Pennsylvania Ave #204","San Francisco","CA","94107","1998-12-01T00:00:00.000",,"2015-06-01T00:00:00.000",,,"1082 Pennsylvania Ave Unit 204","San Francisco","94107","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"10","Potrero Hill",,"POINT (-122.39298 37.753272)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","54","2","9","26","54"
"1066628-05-161-1032539","1066628-05-161","1032539","Illuminate Solar Company","Illuminate Solar Company","1330 Union St 21","San Francisco","CA","94109","2016-05-05T00:00:00.000","2019-06-30T00:00:00.000","2016-05-05T00:00:00.000","2019-06-30T00:00:00.000","***Administratively Closed",,,,,"2300-2399","Construction","Construction","false","false",,,,"3","Russian Hill",,"POINT (-122.421294 37.799136)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","107","4","6","32","107"
"0318338-04-001-0318338","0318338-04-001","0318338","Sanchez Dana L","Synergy Mind Body Wellness","399 Arguello Blvd","San Francisco","CA","94118","2006-09-01T00:00:00.000","2022-06-29T00:00:00.000","2010-07-01T00:00:00.000","2022-06-29T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"1","Inner Richmond",,"POINT (-122.4593145 37.783413)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","5","8","4","11","5"
"0155780-03-001-0155780","0155780-03-001","0155780","Caldwell John","John Caldwell","1460 Willard St","San Francisco","CA","94117","1986-01-01T00:00:00.000",,"2005-04-01T00:00:00.000","2021-10-31T00:00:00.000",,"Po Box 225062","San Francisco","94122","CA",,,,"false","false",,,,"8","Inner Sunset",,"POINT (-122.453928 37.763199)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","110","7","11","14","110"
"0456159-01-001-0456159","0456159-01-001","0456159","Bun Mee LLC","Bun Mee","2015 Fillmore St","San Francisco","CA","94115","2011-03-01T00:00:00.000",,"2011-03-01T00:00:00.000",,,"2015 Fillmore St","San Francisco","94115","CA","7220-7229","Food Services","Food Services","false","false","H25","RESTAURANT 1,000 - 2,000 SQFT","RESTAURANT 1,000 - 2,000 SQFT","2","Pacific Heights",,"POINT (-122.433975 37.788147)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","103","4","6","30","103"
