"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0106496-04-001-0106496","0106496-04-001","0106496","Rando Maria","5950 California St Apartments","5950 California St","San Francisco","CA","94121","1977-01-01T00:00:00.000",,"1988-01-01T00:00:00.000",,,"139 23rd Ave","San Francisco","94121","CA","7210-7219","Accommodations","Accommodations","false","false",,,,"1","Outer Richmond",,"POINT (-122.481639 37.784286)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","2","8","4","29","2"
"1056773-02-161-1027862","1056773-02-161","1027862","Gutfreund Family Trust & Et Al","96 Jersey St Apts","96 Jersey St","San Francisco","CA","94114","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,,"54 Alma St","San Francisco","94117","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"8","Noe Valley",,"POINT (-122.427207 37.751157)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","52","3","5","22","52"
"1170818-12-171-1080837","1170818-12-171","1080837","Hipp Marine Services, Inc.","Hippwrap Containment","8510 Production Ave Ste B","San Diego","CA","92121","2017-09-01T00:00:00.000",,"2017-09-01T00:00:00.000",,,"8510 Production Ave Ste B","San Diego","92121","CA",,,,"false","false",,,,,,,"POINT (-117.166411996 32.880936006)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0418476-01-002-0418476","0418476-01-002","0418476","Gucci America Inc","Gucci","384 Post St","San Francisco","CA","94108","2007-01-01T00:00:00.000",,"2011-01-01T00:00:00.000",,,"150 Totowa Rd","Wayne","07470","NJ",,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.408082 37.788624)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","8","19"
"1364456-06-241-1127966","1364456-06-241","1127966","Ely Siljan Lerner","Ely Lerner","2261 Market St","San Francisco","CA","94114","2021-09-13T00:00:00.000",,"2024-06-21T00:00:00.000","2024-06-21T00:00:00.000",,"2261 Market St","San Francisco","94114","CA","5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"8","Castro/Upper Market","Market/Castro","POINT (-122.4319545 37.764693)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","38","3","5","5","38"
"0433186-01-001-0433186","0433186-01-001","0433186","Riley Tamara E","Something Unique","120 Dakota St","San Francisco","CA","94107","2008-10-20T00:00:00.000","2018-06-30T00:00:00.000","2008-10-20T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"10","Potrero Hill",,"POINT (-122.396643 37.753668)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","54","2","9","26","54"
"0312705-01-001-0312705","0312705-01-001","0312705","Fong Jim M","Place Architecture & Design","1247 Taylor St","San Francisco","CA","94108","1998-01-08T00:00:00.000",,"1998-01-08T00:00:00.000",,,"1247 Taylor St","San Francisco","94108","CA","2300-2399","Construction","Construction","false","false",,,,"3","Nob Hill",,"POINT (-122.41332 37.794015)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","16","6","3","21","16"
"1060204-03-161-1029544","1060204-03-161","1029544","Orsi Family Trust","2711 Octavia Street","2711 Octavia St","San Francisco","CA","94123","2012-06-20T00:00:00.000",,"2012-06-20T00:00:00.000",,,"74 Saint Thomas Way","Tiburon","94920","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"2","Marina",,"POINT (-122.429151 37.797372)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","15","4","6","13","15"
"1039778-09-151-1018481","1039778-09-151","1018481","Farrell Topham","Topham Farrell","367 Fair Oaks St","San Francisco","CA","94110","2015-08-04T00:00:00.000","2019-05-29T00:00:00.000","2015-08-04T00:00:00.000","2019-05-31T00:00:00.000",,,,,,,,,"false","false",,,,"8","Mission",,"POINT (-122.42376 37.750887)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","52","3","5","20","52"
"1362989-06-241-1159133","1362989-06-241","1159133","Blue Line Solutions, LLC","Blue Line Solutions, LLC","1401 21st St Ste R","Sacramento","CA","95811","2024-06-03T00:00:00.000","2025-03-24T00:00:00.000","2024-06-03T00:00:00.000","2025-03-24T00:00:00.000",,,,,,"5600-5699","Administrative and Support Services","Administrative and Support Services","false","false",,,,,,,"POINT (-121.480397434 38.571693757)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
