"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1018774-02-151-1009072","1018774-02-151","1009072","Rusli Teddy & Low Winnie","Rusli Teddy & Low Winnie","101 Seal Cove Terr","San Francisco","CA","94134","2015-02-10T00:00:00.000","2016-09-01T00:00:00.000","2015-02-10T00:00:00.000","2016-09-01T00:00:00.000",,,,,,,,,"false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.3948115 37.711791)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","79","2","9","1","79"
"0395868-01-001-0395868","0395868-01-001","0395868","Mcallister Ellen B","505 42nd Av Apts","505 42nd Ave","San Francisco","CA","94121","2006-01-01T00:00:00.000",,"2006-01-01T00:00:00.000",,,"1243 41st Ave","San Francisco","94122","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"1","Outer Richmond",,"POINT (-122.503113 37.778976)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","6","8","4","29","6"
"1167171-11-171-1078578","1167171-11-171","1078578","Saleal Hopkins","Ms San Francisco Leather","270 Bayview Cir","San Francisco","CA","94124","2017-11-07T00:00:00.000",,"2017-11-07T00:00:00.000",,,"1324 Euclid St Nw Apt 402","Washington","20009","DC","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.396463 37.734534)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","87","2","9","1","87"
"1306708-06-221-1034406","1306708-06-221","1034406","Amino Inc","Wework Golden Gate 719","25 Taylor St Ste 719","San Francisco","CA","94102","2013-09-04T00:00:00.000",,"2021-11-01T00:00:00.000","2021-11-01T00:00:00.000",,"548 Market St Unit 49911","San Francisco","94104","CA","6100-6299","Private Education and Health Services","Private Education and Health Services","false","false",,,,"5","Tenderloin","Central Market","POINT (-122.4108135 37.782594)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","20","5","10","36","20"
"1386150-04-251-1168846","1386150-04-251","1168846","Ingrid Hirtz","Ingrid Hirtz","2453 38th Ave","San Francisco","CA","94116","2025-04-01T00:00:00.000",,"2025-04-01T00:00:00.000",,,"2453 38th Ave","San Francisco","94116","CA","7220-7229","Food Services","Food Services","false","false",,,,"4","Sunset/Parkside",,"POINT (-122.496327 37.741239)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","39","10","7","35","39"
"1114374-08-161-1054959","1114374-08-161","1054959","Emanuel D. Swan","Estransport","4688 Greenrock Ct","Antioch","CA","94531","2016-05-16T00:00:00.000","2016-09-30T00:00:00.000","2016-05-16T00:00:00.000","2016-09-30T00:00:00.000",,,,,,"7220-7229 8100-8139","Multiple","Food Services; Certain Services","false","false",,,,,,,"POINT (-121.754492038 37.977199018)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0489944-01-999-0489944","0489944-01-999","0489944","Irwin Seating Company","Irwin Seating Company","3251 Fruit Ridge Nw Ave","Grand Rapids","MI","49544","2014-10-06T00:00:00.000",,"2014-10-06T00:00:00.000",,,"3251 Fruit Ridge Ave Nw","Grand Rapids","49544","MI","4400-4599","Retail Trade","Retail Trade","false","false",,,,,,,"POINT (-85.765706974 43.024263989)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0451318-01-001-0451318","0451318-01-001","0451318","Dwyer Richard J & Dina","Dwyer Properties","1143 Mariposa St","San Francisco","CA","94107","2010-07-29T00:00:00.000","2018-03-30T00:00:00.000","2010-07-29T00:00:00.000","2018-03-30T00:00:00.000",,,,,,,,,"false","false",,,,"10","Potrero Hill",,"POINT (-122.3954955 37.763703)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","54","2","9","26","54"
"1251302-04-201-1079528","1251302-04-201","1079528","Trinity G2 Holding LLC","440 9th - Parking","440 9th Ave","San Francisco","CA","94118","2017-11-20T00:00:00.000",,"2017-11-20T00:00:00.000",,,"1145 Market St 12","San Francisco","94103","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","true","false",,,,"1","Inner Richmond",,"POINT (-122.467122 37.780074)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","5","8","4","11","5"
"1313841-09-221-1138636","1313841-09-221","1138636","Carlson Surgical Dermatology Corp.","California Center For Dermatologic Surgery","2100 Webster St Ste 506","San Francisco","CA","94115","2022-08-29T00:00:00.000",,"2022-08-29T00:00:00.000",,,"2100 Webster St Ste 506","San Francisco","94115","CA","6100-6299","Private Education and Health Services","Private Education and Health Services","false","false",,,,"2","Pacific Heights",,"POINT (-122.432365 37.79014)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","4","6","30","102"
