"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"1201292-09-181-1093052","1201292-09-181","1093052","Forest Legacies, LLC","Forest Legacies, LLC","28 Keystone Way","San Francisco","CA","94127","2018-09-13T00:00:00.000","2021-11-01T00:00:00.000","2018-09-13T00:00:00.000","2021-11-01T00:00:00.000",,,,,,,,,"false","false",,,,"7","West of Twin Peaks",,"POINT (-122.4623655 37.7262)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","68","10","8","41","68"
"1174491-01-181-1009515","1174491-01-181","1009515","Makegameswithus Inc","Make School","981 Mission St","San Francisco","CA","94103","2015-02-10T00:00:00.000","2024-06-30T00:00:00.000","2017-06-01T00:00:00.000","2024-06-30T00:00:00.000","***Administratively Closed",,,,,"5600-5699","Administrative and Support Services","Administrative and Support Services","false","false",,,,"6","South of Market",,"POINT (-122.408163 37.781244)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"0469498-01-001-0469498","0469498-01-001","0469498","Golden Gate Commercial Dvlpmt","Sonoma Chicken Coop SF","1446 Market St","San Francisco","CA","94102","2012-06-01T00:00:00.000","2018-06-15T00:00:00.000","2012-06-01T00:00:00.000","2018-06-15T00:00:00.000",,,,,,,,,"false","false",,,,"6","Tenderloin","Central Market","POINT (-122.4185895 37.776177)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","21","4","10","36","21"
"0302461-01-001-0302461","0302461-01-001","0302461","Lam Van","V & V Flowers","1455 Market St","San Francisco","CA","94103","1997-02-03T00:00:00.000","2015-03-31T00:00:00.000","1997-02-03T00:00:00.000","2015-03-31T00:00:00.000",,,,,,,,,"false","false",,,,"6","South of Market","Central Market","POINT (-122.418054 37.775862)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","5","10","34","32"
"1069978-05-161-1029281","1069978-05-161","1029281","Mare Nostrum LLC","Tawla","206 Valencia St","San Francisco","CA","94102","2016-03-16T00:00:00.000","2019-02-28T00:00:00.000","2016-05-01T00:00:00.000","2019-02-28T00:00:00.000",,,,,,,,,"false","false",,,,"9","Mission",,"POINT (-122.422653 37.769625)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","37","3","5","20","37"
"1030448-06-151-1014476","1030448-06-151","1014476","Fictional Artists Contemporary Theatre/San Francisco","Fact/SF","1310 Mission St","San Francisco","CA","94103","2008-08-26T00:00:00.000",,"2008-08-26T00:00:00.000",,,"80 Turk St","San Francisco","94102","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"6","South of Market","Central Market","POINT (-122.415183 37.776204)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","5","10","34","32"
"1023402-03-151-0482323","1023402-03-151","0482323","Urone Jeremy","Plant Sight","967 Haight St Apt 4","San Francisco","CA","94117","2013-08-13T00:00:00.000","2019-06-30T00:00:00.000","2014-10-01T00:00:00.000","2019-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,"5","Haight Ashbury",,"POINT (-122.4381015 37.770858)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","112","7","11","3","112"
"0457708-01-001-0457708","0457708-01-001","0457708","Wingo Sporting Toys Inc","Wingo Sporting Toys Inc","333 Bush St 4101","San Francisco","CA","94104","2011-03-30T00:00:00.000","2014-12-31T00:00:00.000","2011-03-30T00:00:00.000","2014-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"3","Financial District/South Beach",,"POINT (-122.403069 37.790595)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","19","6","3","8","19"
"1343806-09-231-1151235","1343806-09-231","1151235","Thu Bui","Thu's Hvac","2235 Ramish Dr # 2235","San Jose","CA","95131","2023-05-09T00:00:00.000","2023-11-30T00:00:00.000","2023-05-09T00:00:00.000","2023-11-30T00:00:00.000",,,,,,"2200-2299","Utilities","Utilities","false","false",,,,,,,"POINT (-121.869272982 37.388481003)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1203779-10-181-1085012","1203779-10-181","1085012","Century LLC","Century","911 Minna St","San Francisco","CA","94103","2017-01-02T00:00:00.000","2023-06-02T00:00:00.000","2018-09-12T00:00:00.000","2023-06-29T00:00:00.000",,,,,,"5400-5499","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","false","false",,,,"6","South of Market",,"POINT (-122.4156735 37.774404)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
