"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0470946-01-001-0470946","0470946-01-001","0470946","Liu He","Sf Vanpool","4119 20th St","San Francisco","CA","94114","2012-07-13T00:00:00.000","2015-04-26T00:00:00.000","2012-07-13T00:00:00.000","2015-04-26T00:00:00.000",,,,,,,,,"false","false",,,,"8","Castro/Upper Market",,"POINT (-122.4329985 37.757547)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","115","3","5","5","115"
"1219440-04-191-1101031","1219440-04-191","1101031","1100 Group LLC","The Star","475 Sixth St","San Francisco","CA","94103","2019-04-16T00:00:00.000","2019-12-29T00:00:00.000","2019-04-16T00:00:00.000","2019-12-29T00:00:00.000",,,,,,"7220-7229","Food Services","Food Services","false","false",,,,"6","South of Market",,"POINT (-122.4026145 37.776582)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","1","10","34","32"
"1049200-01-161-1023097","1049200-01-161","1023097","Terraphase Engineering Inc","Terraphase Engineering Inc","1404 Franklin St 600","Oakland","CA","94612","2016-01-01T00:00:00.000",,"2016-01-01T00:00:00.000",,,"1300 Clay St Ste 1000","Oakland","94612","CA",,,,"false","false",,,,,,,"POINT (-122.269515983 37.803883011)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0136037-01-001-0136037","0136037-01-001","0136037","Cal Model & Design Group Inc","Cal Model & Design Group Inc","1450 Mariposa St","San Francisco","CA","94107","1982-01-01T00:00:00.000",,"1982-01-01T00:00:00.000",,,"1450 Mariposa St","San Francisco","94107","CA","3100-3399","Manufacturing","Manufacturing","false","false","D03 D10","Multiple","PORTABLE CONTAINERS; APPLICATION OF FLAMMABLE FINISHES","10","Potrero Hill",,"POINT (-122.398308 37.764018)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","54","1","9","26","54"
"0400536-01-001-0400536","0400536-01-001","0400536","Mehari Dereje K","Tony's Market","2751 24th St","San Francisco","CA","94110","2006-08-10T00:00:00.000","2017-06-05T00:00:00.000","2006-08-10T00:00:00.000","2017-06-05T00:00:00.000",,,,,,,,,"false","false",,,,"9","Mission","Lower 24th Street","POINT (-122.4075375 37.752786)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","53","3","2","20","53"
"1375055-11-241-1164094","1375055-11-241","1164094","Mx2 Distribution","Mx2 Distribution","5521 California St","San Francisco","CA","94121","2024-11-18T00:00:00.000",,"2024-11-18T00:00:00.000",,,"5521 California St","San Francisco","94121","CA",,,,"false","false",,,,"1","Outer Richmond",,"POINT (-122.4768915 37.784016)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","5","8","4","29","5"
"0441569-01-999-0441569","0441569-01-999","0441569","Auto Rescue Of San Francisco","Auto Rescue Of San Francisco","2226a Westborough Blvd 246","S San Fran","CA","94080","2009-07-07T00:00:00.000","2015-04-04T00:00:00.000","2009-07-07T00:00:00.000","2015-04-04T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.451240441 37.644293614)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0355483-03-999-0355483","0355483-03-999","0355483","Gonzalez Carlos A","Remodel 4 Less","583 Clarinada Ave 5","Daly City","CA","94015","2012-02-27T00:00:00.000","2018-06-30T00:00:00.000","2012-02-27T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,,,,"POINT (-122.478944036 37.671137009)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1382146-02-251-1167177","1382146-02-251","1167177","Campos Entereprises Inc","Campos Entereprises Inc","250 Napoleon St Unit D","San Francisco","CA","94124","2021-05-17T00:00:00.000",,"2021-05-17T00:00:00.000",,,"250 Napoleon St Unit D","San Francisco","94124","CA","4400-4599 4800-4999 5600-5699","Multiple","Retail Trade; Transportation and Warehousing; Administrative and Support Services","false","false",,,,"10","Bayview Hunters Point",,"POINT (-122.400918 37.746765)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","85","2","9","1","85"
"1233565-09-191-1106515","1233565-09-191","1106515","Streamline Drywall Inc","Streamline Drywall Inc","143 Gold Valley Way","American Canyon","CA","94503","2019-09-01T00:00:00.000",,"2019-09-01T00:00:00.000","2021-12-01T00:00:00.000",,"88 Howard St Apt 1609","San Francisco","94105","CA","2300-2399","Construction","Construction","false","false",,,,,,,"POINT (-122.248309433 38.173474985)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"0387605-02-001-0387605","0387605-02-001","0387605","Holiday Group LLC","2350 Union St Apts","2350 Union St","San Francisco","CA","94123","2005-01-01T00:00:00.000",,"2005-01-01T00:00:00.000","2015-05-01T00:00:00.000",,"0000 Undeliverable Mail","San Francisco","99999","CA","5300-5399","Real Estate and Rental and Leasing Services","Real Estate and Rental and Leasing Services","false","false",,,,"2","Marina",,"POINT (-122.4380745 37.797057)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","14","4","6","13","14"
"0373469-01-001-0373469","0373469-01-001","0373469","Grin And Wear It LLC","Grin And Wear It LLC","735 Haight St","San Francisco","CA","94117","2004-01-15T00:00:00.000","2022-06-29T00:00:00.000","2004-01-15T00:00:00.000","2018-09-10T00:00:00.000",,,,,,,,,"false","false",,,,"5","Haight Ashbury",,"POINT (-122.434245 37.771416)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","26","4","11","3","26"
"0303198-05-001-0303198","0303198-05-001","0303198","Barbagelata Mark D","Sf Seismic","45 West Portal Ave","San Francisco","CA","94127","2004-01-30T00:00:00.000","2014-12-31T00:00:00.000","2010-05-10T00:00:00.000","2014-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"7","West of Twin Peaks","West Portal","POINT (-122.46597 37.740195)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","46","10","8","41","46"
"1151674-06-171-1072330","1151674-06-171","1072330","Pedro Garcia","Financial Liberty Network","5324 Mission St","San Francisco","CA","94112","2017-06-23T00:00:00.000","2018-06-30T00:00:00.000","2017-06-23T00:00:00.000","2017-06-23T00:00:00.000",,,,,,"5210-5239 5240-5249 5300-5399 5600-5699","Multiple","Financial Services; Insurance; Real Estate and Rental and Leasing Services; Administrative and Support Services","false","false",,,,"11","Outer Mission",,"POINT (-122.4432045 37.714419)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","80","9","1","28","80"
