"uniqueid","ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","administratively_closed","mailing_address_1","mail_city","mail_zipcode","mail_state","naic_code","naic_code_description","naics_code_descriptions_list","parking_tax","transient_occupancy_tax","lic","lic_code_description","lic_code_descriptions_list","supervisor_district","neighborhoods_analysis_boundaries","business_corridor","location","data_as_of","data_loaded_at",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz"
"0415037-01-001-0415037","0415037-01-001","0415037","Summer Of Love Intl Inc","Summer Of Love Intl Inc","4104 24th St","San Francisco","CA","94114","2007-02-15T00:00:00.000",,"2007-02-15T00:00:00.000",,,"0000 Undeliverable Mail","San Francisco","99999","CA",,,,"false","false",,,,"8","Noe Valley","24th St","POINT (-122.4343935 37.751445)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","84","3","5","22","84"
"0407574-01-999-0407574","0407574-01-999","0407574","Fish David L","Fish David L","328 Ridgewood Ave","Mill Valley","CA","94941","2007-01-01T00:00:00.000","2007-08-30T00:00:00.000","2007-01-01T00:00:00.000","2007-08-30T00:00:00.000",,,,,,,,,"false","false",,,,,,,"POINT (-122.546111998 37.894665016)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1375693-12-241-1164370","1375693-12-241","1164370","Collective - Sf LLC","The Collective Studios","1751 Fulton St","San Francisco","CA","94117","2024-12-02T00:00:00.000",,"2024-12-02T00:00:00.000",,,"66 Brushwood Ln","Greenbrae","94901","CA","7100-7199","Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation","false","false",,,,"5","Lone Mountain/USF",,"POINT (-122.4455535 37.775637)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","24","7","11","18","24"
"1334222-05-231-1147184","1334222-05-231","1147184","Lp Quarters Corporation","Lp Quarters Corporation","1111 Taraval St","San Francisco","CA","94116","2023-05-16T00:00:00.000",,"2023-05-16T00:00:00.000",,,"85 Lobos St","San Francisco","94112","CA","7220-7229","Food Services","Food Services","false","false",,,,"4","Sunset/Parkside","Parkside Taraval","POINT (-122.478165 37.742787)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","40","10","7","35","40"
"1122250-10-161-0182170","1122250-10-161","0182170","Pca Consulting Group, Inc","Pca Inspections","2453 Franklin St","San Francisco","CA","94123","1988-12-01T00:00:00.000",,"2016-10-01T00:00:00.000","2021-12-03T00:00:00.000",,"1738 Union St Ste 201","San Francisco","94123","CA",,,,"false","false",,,,"2","Marina",,"POINT (-122.425713 37.797156)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","102","4","6","13","102"
"1229825-08-191-0055426","1229825-08-191","0055426","Chinatown Comm. Devlp.Ctr","St. Claire Residence","585 Geary St","San Francisco","CA","94102","1990-01-10T00:00:00.000",,"1999-12-19T00:00:00.000","2024-12-03T00:00:00.000",,"615 Grant Ave","San Francisco","94108","CA",,,,"false","false","HHH","HEALTHY HOUSING HOTELS","HEALTHY HOUSING HOTELS","5","Tenderloin",,"POINT (-122.412852 37.78659)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","20","5","10","36","20"
"1004845-08-141-1003009","1004845-08-141","1003009","Leung Conti","Conti Leung Construction","500 Cathedral Dr #2216","Aptos","CA","95001","2014-08-21T00:00:00.000","2018-06-30T00:00:00.000","2014-08-21T00:00:00.000","2018-06-30T00:00:00.000","***Administratively Closed",,,,,,,,"false","false",,,,,,,"POINT (-121.89889798 36.979246986)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000",,,,,
"1301661-04-221-0445533","1301661-04-221","0445533","Blue Bottle Coffee LLC","The Hub","55 S Van Ness Ave","San Francisco","CA","94103","2008-08-18T00:00:00.000",,"2022-03-07T00:00:00.000","2022-03-07T00:00:00.000",,"476 9th St","Oakland","94607","CA","7220-7229","Food Services","Food Services","false","false",,,,"6","Mission",,"POINT (-122.4186165 37.774017)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","32","5","10","20","32"
"0478210-01-001-0478210","0478210-01-001","0478210","Go-Ucm Gp LLC","Saratoga Apartments","1008 Larkin St","San Francisco","CA","94109","2013-04-03T00:00:00.000","2015-12-31T00:00:00.000","2013-04-03T00:00:00.000","2015-12-31T00:00:00.000",,,,,,,,,"false","false",,,,"3","Nob Hill",,"POINT (-122.4180945 37.787301)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","50","6","3","21","50"
"0322507-02-001-0322507","0322507-02-001","0322507","Lu Li Wei","Sunset Pearls","1623 California St","San Francisco","CA","94109","2003-11-19T00:00:00.000",,"2008-05-01T00:00:00.000",,,"1623 California St","San Francisco","94109","CA","3100-3399","Manufacturing","Manufacturing","false","false",,,,"3","Nob Hill",,"POINT (-122.4211455 37.790217)","2025-05-02T00:00:00.000","2025-05-02T04:12:57.000","105","4","3","21","105"
