uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0388537-01-001-0388537,0388537-01-001,388537,One Two Three Auto Srvcs Inc,One Two Three Auto Srvcs Inc,390 1st St,San Francisco,CA,94105.0,2005-05-31T00:00:00.000,,2005-05-31T00:00:00.000,,,1767 38th Ave,San Francisco,94122,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.393484 37.786095),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,30.0,1.0,10.0,8.0,30.0
0363094-01-001-0363094,0363094-01-001,363094,Veen L Whyte A & Phillips T,226-228-230 Scott Hoa,230 Scott St,San Francisco,CA,94117.0,2003-01-15T00:00:00.000,2019-06-30T00:00:00.000,2003-01-15T00:00:00.000,2019-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,5.0,Haight Ashbury,,POINT (-122.43519 37.772019),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,26.0,4.0,11.0,3.0,26.0
1123835-10-161-1059575,1123835-10-161,1059575,Luis Repairs,Repair Man,2108 Folsom St Apt 4,San Francisco,CA,94110.0,2016-10-13T00:00:00.000,2020-06-29T00:00:00.000,2016-10-13T00:00:00.000,2020-06-30T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,9.0,Mission,,POINT (-122.415444 37.763352),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
0408998-01-001-0408998,0408998-01-001,408998,Lam Tu Q,Lam Tu Q,476 5th Ave,San Francisco,CA,94118.0,2007-01-01T00:00:00.000,2018-06-30T00:00:00.000,2007-01-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,1.0,Inner Richmond,,POINT (-122.462991 37.779687),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,11.0,5.0
0471573-01-001-0471573,0471573-01-001,471573,May Trudy/Moesch Margaret,36-40 Shotwell St Bldg,36 Shotwell St,San Francisco,CA,94103.0,2011-07-21T00:00:00.000,2017-03-03T00:00:00.000,2011-07-21T00:00:00.000,2017-03-03T00:00:00.000,,,,,,,,,False,False,,,,9.0,Mission,,POINT (-122.416965 37.767789),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1078462-06-161-1038160,1078462-06-161,1038160,Alexis Fulgencio,Alexis Fulgencio,207 Del Monte Ave Ave,South San Francisco,CA,94080.0,2014-01-10T00:00:00.000,2020-07-23T00:00:00.000,2014-01-10T00:00:00.000,2020-07-23T00:00:00.000,,,,,,4800-4999,Transportation and Warehousing,Transportation and Warehousing,False,False,,,,,,,POINT (-122.442177992 37.655743015),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0467095-01-999-0467095,0467095-01-999,467095,G & T Communications Corp,Banks Communications,3166 Winterbrook Dr,Bay Point,CA,94565.0,2012-02-01T00:00:00.000,2015-06-21T00:00:00.000,2012-02-01T00:00:00.000,2013-08-31T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-121.950187013 38.02214601),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1048663-01-161-1022841,1048663-01-161,1022841,Eagan John,John M Eagan,3942 B 17th St Unit B,San Francisco,CA,94114.0,2015-01-01T00:00:00.000,2015-01-01T00:00:00.000,2015-01-01T00:00:00.000,2015-01-01T00:00:00.000,,,,,,,,,False,False,,,,8.0,Castro/Upper Market,,POINT (-122.433792865 37.762602984),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,38.0,3.0,5.0,5.0,38.0
0020100-01-004-0020100,0020100-01-004,20100,Kaiser Foundation Hospital,Kaiser Foundation Hospital,2323 Geary Blvd,San Francisco,CA,94115.0,1970-10-01T00:00:00.000,,1970-10-01T00:00:00.000,,,393 E Walnut St Fl 6th,Pasadena,91188,CA,,,,False,False,,,,2.0,Western Addition,,POINT (-122.441493583 37.782963974),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,13.0,8.0,6.0,39.0,13.0
1368798-08-241-1161448,1368798-08-241,1161448,Vega Pr,Vega Pr,1721 Cabrillo St,San Francisco,CA,94121.0,2024-08-14T00:00:00.000,,2024-08-14T00:00:00.000,,,1721 Cabrillo St,San Francisco,94121,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,1.0,Outer Richmond,,POINT (-122.4772695 37.774521),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,29.0,5.0
0413740-01-001-0413740,0413740-01-001,413740,Chinn Marian K,454 12th Ave Apts,454 12th Ave,San Francisco,CA,94118.0,2007-02-01T00:00:00.000,,2007-02-01T00:00:00.000,,,1448 Pine St Ste 202,San Francisco,94109,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,1.0,Inner Richmond,,POINT (-122.470308 37.779651),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,11.0,5.0
0446802-01-001-0446802,0446802-01-001,446802,Inouye Daro G,Daro Inouye,600 Townsend St 329e,San Francisco,CA,94103.0,2010-02-26T00:00:00.000,2022-06-29T00:00:00.000,2010-02-26T00:00:00.000,2013-12-31T00:00:00.000,,,,,,,,,False,False,,,,6.0,South of Market,,POINT (-122.4026955 37.771713),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,33.0,1.0,10.0,34.0,33.0
0413804-01-999-0413804,0413804-01-999,413804,Norris R & Mattis C,Station 1 Fire Protection,7276 Lauras Ln,Vacaville,CA,95688.0,2007-02-21T00:00:00.000,,2007-02-21T00:00:00.000,,,2351 N Watney Way A2 Ste,Fairfield,94533,CA,,,,False,False,,,,,,,POINT (-121.982912981 38.414001995),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1214691-03-191-1099041,1214691-03-191,1099041,Sierra Trading Post Inc.,Sierra Trading Post Inc.,770 Cochituate Rd,Framingham,MA,1701.0,2018-01-01T00:00:00.000,,2018-01-01T00:00:00.000,,,Po Box 9358,Framingham,01701,MA,4400-4599,Retail Trade,Retail Trade,False,False,,,,,,,POINT (-71.383031174 42.31076676),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0353197-01-001-0353197,0353197-01-001,353197,Rose Melinda,Botanika Gardens,1323 33rd Ave,San Francisco,CA,94122.0,2002-02-01T00:00:00.000,,2004-11-01T00:00:00.000,2024-05-31T00:00:00.000,,Po Box 170046,San Francisco,94117,CA,,,,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.4924345 37.762407),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
0431145-04-001-0431145,0431145-04-001,431145,Ventureedge LLC,Naturally Delicious World,461 Roosevelt Way,San Francisco,CA,94114.0,2008-08-01T00:00:00.000,,2011-08-01T00:00:00.000,,,461 Roosevelt Way,San Francisco,94114,CA,,,,False,False,,,,8.0,Castro/Upper Market,,POINT (-122.442804 37.763739),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,112.0,7.0,5.0,5.0,112.0
1039711-09-151-1018437,1039711-09-151,1018437,610-660 Clipper I1 Lp,610-660 Clipper Street,610 -660 Clipper St,San Francisco,CA,94108.0,2014-12-09T00:00:00.000,,2014-12-09T00:00:00.000,,,Po Box 1258,Portsmouth,03802,NH,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,8.0,Noe Valley,,POINT (-122.439070988 37.748860008),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,51.0,3.0,5.0,22.0,51.0
1382350-02-251-1167246,1382350-02-251,1167246,Gic San Francisco LLC,Gic San Francisco LLC,2270 Jerrold Ave,San Francisco,CA,94124.0,2022-05-09T00:00:00.000,,2022-05-09T00:00:00.000,,,3333 Michelson Dr Ste 1050,Irvine,92612,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.4003735 37.746108),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,85.0,2.0,9.0,1.0,85.0
