uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1363392-06-241-1159285,1363392-06-241,1159285,Cal Surplus & Design LLC,Cal Surplus & Design LLC,1541 Haight St,San Francisco,CA,94117.0,2024-06-06T00:00:00.000,,2024-06-06T00:00:00.000,,,1541 Haight St,San Francisco,94117.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,5.0,Haight Ashbury,,POINT (-122.447556 37.769643),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,25.0,7.0,11.0,3.0,25.0
0460036-02-001-0460036,0460036-02-001,460036,Zimmerman Sharon N,Sharon Z Jewelry,833 Market St Ste 527,San Francisco,CA,94103.0,2011-06-06T00:00:00.000,,2014-05-01T00:00:00.000,2020-07-15T00:00:00.000,,850 Filbert St,San Francisco,94133.0,CA,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,,,,6.0,South of Market,,POINT (-122.406084 37.784808),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,5.0,10.0,34.0,32.0
0450199-01-001-0450199,0450199-01-001,450199,Hs Wang Enterprises Inc,Walnut Cleaners,2266 Chestnut St,San Francisco,CA,94123.0,2010-07-01T00:00:00.000,2021-10-30T00:00:00.000,2010-07-01T00:00:00.000,2021-10-30T00:00:00.000,,,,,,,,,False,False,D30,DRY CLEANING PLANT,DRY CLEANING PLANT,2.0,Marina,,POINT (-122.4405945 37.800432),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,17.0,4.0,6.0,13.0,17.0
1325575-02-231-1088545,1325575-02-231,1088545,Vu Pham,Mellow & Barbers,103 Carl St,San Francisco,CA,94117.0,2018-06-01T00:00:00.000,,2022-10-01T00:00:00.000,,,53 Crescent Ave,San Francisco,94110.0,CA,,,,False,False,,,,8.0,Haight Ashbury,,POINT (-122.450229 37.765602),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,29.0,7.0,11.0,3.0,29.0
1172724-12-171-1081144,1172724-12-171,1081144,James Hsu,James Hsu,1817 California St Apt 2a,San Francisco,CA,94109.0,2017-12-26T00:00:00.000,2018-05-01T00:00:00.000,2017-12-26T00:00:00.000,2018-05-01T00:00:00.000,,,,,,7210-7219,Accommodations,Accommodations,False,False,,,,2.0,Western Addition,,POINT (-122.4245475 37.789569),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,39.0,102.0
1086073-08-161-1040920,1086073-08-161,1040920,City Lift Parking LLC,City Lift Parking LLC,1545 Pine St,San Francisco,CA,94111.0,2016-07-26T00:00:00.000,2024-06-30T00:00:00.000,2016-07-26T00:00:00.000,2024-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Nob Hill,,POINT (-122.42125004 37.789501973),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,50.0,4.0,3.0,21.0,50.0
1312724-08-221-1136034,1312724-08-221,1136034,"Christopher A. Gurries, Dds, Inc.",Sf Implants & Oral Surgery,450 Sutter St Rm 2439,San Francisco,CA,94108.0,2022-06-10T00:00:00.000,,2022-07-05T00:00:00.000,,,450 Sutter St Rm 2439,San Francisco,94108.0,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.407848 37.789659),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
1151317-06-171-0418706,1151317-06-171,418706,Lam Teresa Hoa,Teresa Lam,336 Sutter St,San Francisco,CA,94108.0,2007-05-31T00:00:00.000,,2017-06-21T00:00:00.000,,,66 Tingley St,San Francisco,94112.0,CA,8100-8139,Certain Services,Certain Services,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4060705 37.789668),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
1270004-02-211-1121567,1270004-02-211,1121567,Mallory B Gaston,Bm Fitness & Supply,1919 Mission St,San Francisco,CA,94107.0,2021-01-01T00:00:00.000,,2021-01-01T00:00:00.000,,,0000 Undeliverable Mail,San Francisco,99999.0,CA,4400-4599 8100-8139,Multiple,Retail Trade; Certain Services,False,False,,,,9.0,Mission,,POINT (-122.4196155 37.766268),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1144902-05-171-0382710,1144902-05-171,382710,Snidle James A,James Snidle Fine Arts,195 Portola Dr,San Francisco,CA,94131.0,2004-11-17T00:00:00.000,2020-11-03T00:00:00.000,2004-11-17T00:00:00.000,2020-11-03T00:00:00.000,,,,,,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,8.0,Noe Valley,,POINT (-122.44374 37.747521),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,51.0,3.0,5.0,22.0,51.0
0440718-01-001-0440718,0440718-01-001,440718,D'aura Joseph O,Joseph D'aura Insurance Agency,364 Country Club Dr,San Francisco,CA,94132.0,2009-07-01T00:00:00.000,,2009-07-01T00:00:00.000,,,Po Box 320117,San Francisco,94132.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,4.0,Sunset/Parkside,,POINT (-122.495004 37.732743),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,43.0,10.0,8.0,35.0,43.0
0143046-01-001-0143046,0143046-01-001,143046,Michael Stanton,Michael Stanton Architecture,555 De Haro St 300,San Francisco,CA,94107.0,1983-06-01T00:00:00.000,,2006-06-30T00:00:00.000,2014-10-31T00:00:00.000,,1501 Mariposa St Ste 328,San Francisco,94107.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,10.0,Potrero Hill,,POINT (-122.4009225 37.762686),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,54.0,2.0,9.0,26.0,54.0
1148072-05-171-1070894,1148072-05-171,1070894,Jing Ning,Tummymom LLC,535 Stockton St Apt 46,San Francisco,CA,94108.0,2017-05-15T00:00:00.000,2018-12-21T00:00:00.000,2017-05-15T00:00:00.000,2018-05-30T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Nob Hill,,POINT (-122.407569 37.790847),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,21.0,16.0
0456631-02-001-0456631,0456631-02-001,456631,Streamline Retail LLC,Greenline,865 Market St,San Francisco,CA,94103.0,2011-03-15T00:00:00.000,2018-06-30T00:00:00.000,2011-03-15T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,6.0,South of Market,,POINT (-122.407173 37.783953),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,5.0,10.0,34.0,32.0
1076369-06-161-1037085,1076369-06-161,1037085,Amaramgalan Tsenddorj,Tnc Contract Driver - Uber,81 Crestwood Dr Apt 12,Daly City,CA,94015.0,2014-02-06T00:00:00.000,2019-06-30T00:00:00.000,2014-02-06T00:00:00.000,2019-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-122.485028963 37.699410006),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1321696-01-231-1141992,1321696-01-231,1141992,Asian Image,Asian Image,733 Grant Ave,San Francisco,CA,94108.0,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,,733 Grant Ave,San Francisco,94108.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,3.0,Chinatown,Chinatown,POINT (-122.4065025 37.793853),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
