uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0468291-01-999-0468291,0468291-01-999,468291,Hugglestone Kara S,Sail Couture,515 Avenue Del Oro,Half Moon Bay,CA,94019.0,2012-04-13T00:00:00.000,,2012-04-13T00:00:00.000,2024-01-01T00:00:00.000,,2000 Broadway St Apt 914,San Francisco,94115,CA,,,,False,False,,,,,,,POINT (-122.470002976 37.508775982),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0411643-01-001-0411643,0411643-01-001,411643,Slootsky Leonid,Slootsky Leonid,667 43rd Ave,San Francisco,CA,94121.0,2007-01-01T00:00:00.000,2007-01-01T00:00:00.000,2007-01-01T00:00:00.000,2007-01-01T00:00:00.000,,,,,,,,,False,False,,,,1.0,Outer Richmond,,POINT (-122.50413 37.775997),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,6.0,8.0,4.0,29.0,6.0
0421283-01-001-0421283,0421283-01-001,421283,Gonzalez Geovanni,Finish Concrete,161 Shawnee Ave,San Francisco,CA,94112.0,2007-09-05T00:00:00.000,2018-06-30T00:00:00.000,2007-09-05T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,11.0,Outer Mission,,POINT (-122.447367 37.718487),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,80.0,9.0,1.0,28.0,80.0
1173033-12-171-1027755,1173033-12-171,1027755,Rodriguez Julio,Rodriguez Julio,5260 Mission St 1,San Francisco,CA,94112.0,2012-03-14T00:00:00.000,,2012-03-14T00:00:00.000,,,5260 Mission St # 1,San Francisco,94112,CA,,,,False,False,,,,11.0,Outer Mission,,POINT (-122.442318 37.715094),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,80.0,9.0,1.0,28.0,80.0
1085303-07-161-1040592,1085303-07-161,1040592,Glenda Swetman & Steve Quick,Glenda & Steve's Diamond Cave,1607 Diamond St,San Francisco,CA,94131.0,2016-07-26T00:00:00.000,2016-07-26T00:00:00.000,2016-07-26T00:00:00.000,2016-07-26T00:00:00.000,,,,,,7210-7219,Accommodations,Accommodations,False,False,,,,8.0,Noe Valley,,POINT (-122.4353565 37.744596),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,9.0,5.0,22.0,84.0
1283241-07-211-1126553,1283241-07-211,1126553,Thomvest Holdings LLC,Thomvest Holdings LLC,138 South Park St,San Francisco,CA,94107.0,2021-07-12T00:00:00.000,2023-11-28T00:00:00.000,2021-07-12T00:00:00.000,2023-11-28T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.394568464 37.781367378),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,8.0,31.0
0198206-02-001-0198206,0198206-02-001,198206,Christine Foley Inc,Christine Foley,950 Mason St,San Francisco,CA,94108.0,1990-07-01T00:00:00.000,2018-12-31T00:00:00.000,2000-04-01T00:00:00.000,2017-10-31T00:00:00.000,,,,,,,,,False,False,,,,3.0,Nob Hill,,POINT (-122.410683 37.792179),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,21.0,16.0
1193252-06-181-1036700,1193252-06-181,1036700,J Zappettini & Co Inc,"Zappettini Capital Management, Inc.",300 Montgomery St Ste 1108,San Francisco,CA,94104.0,2013-01-07T00:00:00.000,2021-12-31T00:00:00.000,2013-01-07T00:00:00.000,2017-11-01T00:00:00.000,,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4023985 37.79235),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1028978-05-151-0380877,1028978-05-151,380877,Foghorn Creative Inc,Foghorn Creative Inc,375 Valdez Ave,San Francisco,CA,94127.0,2004-09-01T00:00:00.000,2018-12-31T00:00:00.000,2015-05-09T00:00:00.000,2018-12-31T00:00:00.000,,,,,,,,,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.4572355 37.733373),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,70.0,9.0,8.0,41.0,70.0
1274532-04-211-0347549,1274532-04-211,347549,Rockman Et Al Cooperative Inc,Rockman Et Al Cooperative Inc.,2203 Mcgee Ave,Berkeley,CA,94703.0,2001-07-01T00:00:00.000,2020-06-30T00:00:00.000,2020-10-31T00:00:00.000,2020-10-31T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.276976966 37.868017982),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
