uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1331549-05-231-1146173,1331549-05-231,1146173,Plateaux,Plateaux,2830 20th St Unit 104,San Francisco,CA,94110.0,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,,2830 20th St Unit 104,San Francisco,94110.0,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,9.0,Mission,,POINT (-122.409378 37.760058),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,9.0,20.0,53.0
1130925-12-161-1062842,1130925-12-161,1062842,Bright Ideas Plumbing And Rooter,Plumbing And Rooter,3 Concord St,San Francisco,CA,94112.0,2016-12-23T00:00:00.000,,2016-12-23T00:00:00.000,,,3 Concord St,San Francisco,94112.0,CA,2300-2399,Construction,Construction,False,False,,,,11.0,Excelsior,,POINT (-122.4431505 37.713861),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,58.0,9.0,1.0,7.0,58.0
1188228-05-181-1014517,1188228-05-181,1014517,J & S Accounting Inc,J & S Accounting Inc,2360 San Bruno Ave,San Francisco,CA,94134.0,2015-06-01T00:00:00.000,,2018-05-14T00:00:00.000,2025-04-15T00:00:00.000,,308 Somerset St,San Francisco,94134.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,9.0,Portola,San Bruno Ave,POINT (-122.4061605 37.73304),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,91.0,2.0,2.0,25.0,91.0
0449377-01-001-0449377,0449377-01-001,449377,Studio Trilogy LLC,Studio Trilogy LLC,1160 Bryant St,San Francisco,CA,94103.0,2010-04-01T00:00:00.000,2016-10-31T00:00:00.000,2010-04-01T00:00:00.000,2016-10-31T00:00:00.000,,,,,,,,,False,False,,,,6.0,South of Market,,POINT (-122.409531 37.770903),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
0474343-01-001-0474343,0474343-01-001,474343,Jimenez Arturo Varela Miguel,La Taqueria Menudo,4591 Mission St,San Francisco,CA,94112.0,2012-12-01T00:00:00.000,2016-09-15T00:00:00.000,2012-12-01T00:00:00.000,2016-09-15T00:00:00.000,,,,,,,,,False,False,,,,11.0,Excelsior,Mission Street,POINT (-122.4344475 37.724733),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,90.0,9.0,1.0,7.0,90.0
0449555-03-001-0449555,0449555-03-001,449555,Vaknin Sagy,West Coast Construction,98 12th Ave,San Francisco,CA,94103.0,2010-05-26T00:00:00.000,2018-06-30T00:00:00.000,2013-03-10T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,6.0,Mission,,POINT (-122.418737203 37.773094437),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,20.0,32.0
1085438-07-161-0950464,1085438-07-161,950464,Judabugs Group Home,Judabugs Group Home,Po Box 6516,San Pablo,CA,94806.0,1996-03-11T00:00:00.000,2018-06-30T00:00:00.000,1996-03-11T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-122.343414 37.961945),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1037650-08-151-0431167,1037650-08-151,431167,Tightrope Interactive Inc,Super Click Interactive,588 Sutter St #551,San Francisco,CA,94102.0,2008-02-20T00:00:00.000,2021-07-15T00:00:00.000,2015-08-14T00:00:00.000,2021-07-15T00:00:00.000,,,,,,,,,False,False,,,,3.0,Nob Hill,,POINT (-122.409963 37.789272),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,21.0,19.0
0207756-06-001-0207756,0207756-06-001,207756,Dale Scott & Co Inc,Dale Scott & Co Inc,650 California St Fl 8,San Francisco,CA,94108.0,1988-03-06T00:00:00.000,,2013-07-11T00:00:00.000,2021-03-01T00:00:00.000,,548 Market St # 44410,San Francisco,94104.0,CA,5210-5239,Financial Services,Financial Services,False,False,,,,3.0,Chinatown,Chinatown,POINT (-122.40522 37.792944),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
1368638-08-241-1161383,1368638-08-241,1161383,Teresa Donnelly,Beyond The Pond,1484 Church St,San Francisco,CA,94131.0,2024-08-19T00:00:00.000,,2024-08-19T00:00:00.000,,,333 N Bush St Apt 4003,San Francisco,94104.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,8.0,Noe Valley,,POINT (-122.4272745 37.747008),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,9.0,5.0,22.0,84.0
