uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0926826-02-001-0926826,0926826-02-001,926826,Sanchez Sylvia,Drapery Service,4721 Mission St,San Francisco,CA,94112.0,2011-01-01T00:00:00.000,2016-08-31T00:00:00.000,2011-01-01T00:00:00.000,2016-08-31T00:00:00.000,,,,,,,,,False,False,,,,11.0,Excelsior,Mission Street,POINT (-122.4359775 37.722708),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,90.0,9.0,1.0,7.0,90.0
0153986-19-002-0153986,0153986-19-002,153986,Yp Western Directory LLC,At&T Advertising Solutions,666 Folsom St,San Francisco,CA,94107.0,1986-01-02T00:00:00.000,2016-04-13T00:00:00.000,2008-11-01T00:00:00.000,2016-04-13T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.398221777 37.784398759),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,8.0,32.0
0460328-01-001-0460328,0460328-01-001,460328,Udemy Inc,Udemy Inc,425 2nd St 250,San Francisco,CA,94107.0,2011-06-01T00:00:00.000,,2011-06-01T00:00:00.000,2014-07-27T00:00:00.000,,600 Harrison St Fl,San Francisco,94107,CA,5100-5199,Information,Information,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.394719018 37.78398965),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,30.0,1.0,10.0,8.0,30.0
1287123-09-211-1128077,1287123-09-211,1128077,Xpress Market Inc,Xpress Market Inc,453 O'farrell St,San Francisco,CA,94102.0,2021-09-01T00:00:00.000,,2021-09-01T00:00:00.000,2021-09-01T00:00:00.000,,260 King St Unit 1605,San Francisco,94107,CA,4400-4599,Retail Trade,Retail Trade,False,False,H07 H31,Multiple,"RETAIL MKTS W/FOOD PREP (UNDER 5,001); TOBACCO SALES -ANNUAL LICENSE FEE",5.0,Tenderloin,,POINT (-122.4122625 37.785807),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,20.0,5.0,10.0,36.0,20.0
0489502-01-001-0489502,0489502-01-001,489502,Social Flow Inc,Social Flow Inc,201 Mission St 12th Fl,San Francisco,CA,94105.0,2012-07-01T00:00:00.000,2014-12-31T00:00:00.000,2012-07-01T00:00:00.000,2014-12-31T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.39478 37.791036),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,1.0,10.0,8.0,108.0
0918533-02-999-0918533,0918533-02-999,918533,Synertel,Synertel,80 Tanforan Ave Ste 14,S San Fran,CA,94080.0,1993-01-01T00:00:00.000,2022-06-29T00:00:00.000,2013-01-01T00:00:00.000,2022-06-29T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-122.414140023 37.640852019),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1383174-03-251-1167589,1383174-03-251,1167589,"The Vibe Check Deck, LLC",Vibe Check,1177 Market St Apt 630,San Francisco,CA,94103.0,2025-03-11T00:00:00.000,,2025-03-11T00:00:00.000,,,1177 Market St Apt 630,San Francisco,94103,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,6.0,South of Market,Central Market,POINT (-122.4138645 37.779075),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,5.0,10.0,34.0,32.0
1330017-04-231-1145501,1330017-04-231,1145501,Charles Voliva,Charles Voliva,101 Lombard St Apt 603w,San Francisco,CA,94111.0,2023-04-14T00:00:00.000,,2023-04-14T00:00:00.000,,,101 Lombard St Apt 603w,San Francisco,94111,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Financial District/South Beach,,POINT (-122.4040905 37.803474),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,18.0,6.0,3.0,8.0,18.0
0456066-01-001-0456066,0456066-01-001,456066,Johnston Eric R,Machine Level,3824 21st St,San Francisco,CA,94114.0,2011-02-04T00:00:00.000,2017-03-01T00:00:00.000,2011-02-04T00:00:00.000,2017-03-01T00:00:00.000,,,,,,,,,False,False,,,,8.0,Castro/Upper Market,,POINT (-122.433012 37.75644),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,115.0,3.0,5.0,5.0,115.0
1254434-06-201-1115247,1254434-06-201,1115247,Maia Childrens Books,Maia Childrens Books,1438 43rd Ave.,San Francisco,CA,94122.0,2020-06-25T00:00:00.000,2021-05-25T00:00:00.000,2020-06-25T00:00:00.000,2021-05-25T00:00:00.000,,,,,,,,,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.5023435 37.759824),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
1352869-02-241-1143211,1352869-02-241,1143211,Seul Ki Hong,Seulki Hong Piano Studio,1339 Folsom St,San Francisco,CA,94103.0,2023-01-01T00:00:00.000,,2024-01-01T00:00:00.000,2024-01-01T00:00:00.000,,1160 Mission St Unit 1407,San Francisco,94103,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,6.0,South of Market,,POINT (-122.411943 37.773198),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1293030-12-211-1122322,1293030-12-211,1122322,Daniel Avendano,360 Builders Studio,1160 Battery St Ste 100,San Francisco,CA,94111.0,2021-03-12T00:00:00.000,,2021-07-07T00:00:00.000,,,1160 Battery St Ste 100,San Francisco,94111,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Financial District/South Beach,,POINT (-122.401134 37.801917),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,77.0,6.0,3.0,8.0,77.0
1361961-05-241-1142440,1361961-05-241,1142440,Jesus Reyes Sandoval,Jesus Reyes Sandoval,2101 Mission St,San Francisco,CA,94110.0,2023-01-06T00:00:00.000,,2024-05-22T00:00:00.000,2024-05-22T00:00:00.000,,544 Railroad Ave,South San Francisco,94080,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,9.0,Mission,,POINT (-122.4190215 37.763181),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1214067-02-191-0449764,1214067-02-191,449764,Lin Peter Y,All Muffler,5897 Mission St,San Francisco,CA,94112.0,2010-06-04T00:00:00.000,,2019-02-25T00:00:00.000,2024-02-20T00:00:00.000,,1800 Alemany Blvd,San Francisco,94112,CA,,,,False,False,D23 D39,Multiple,VEHICLE REPAIR GARAGE - MAJOR; HOT WORK OPERATIONS,11.0,Excelsior,,POINT (-122.4523395 37.708668),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,58.0,9.0,1.0,7.0,58.0
1139380-03-171-1066943,1139380-03-171,1066943,"Ludus For Kids, Inc.",Ludus Inc,Wisconsin St,San Francisco,CA,94107.0,2017-03-10T00:00:00.000,2017-09-26T00:00:00.000,2017-03-10T00:00:00.000,2017-09-26T00:00:00.000,,,,,,,,,False,False,,,,10.0,Mission Bay,,POINT (-122.39973 37.765842),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,54.0,1.0,9.0,4.0,54.0
1320182-12-221-1141343,1320182-12-221,1141343,Pamela Kong,Law Office Of Pamela Kong,4104 24th St # 919,San Francisco,CA,94114.0,2022-01-03T00:00:00.000,,2022-01-03T00:00:00.000,,,4104 24th St # 919,San Francisco,94114,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,8.0,Noe Valley,24th St,POINT (-122.4343935 37.751445),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,3.0,5.0,22.0,84.0
0448204-02-001-0448204,0448204-02-001,448204,Sequoia Construction & Dev Inc,Sequoia Construction & Dev Inc,1485 Bay Shore Blvd #320-O,San Francisco,CA,94124.0,2010-03-24T00:00:00.000,2021-06-30T00:00:00.000,2012-04-23T00:00:00.000,2021-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.40152 37.725815),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
1322462-01-231-1014216,1322462-01-231,1014216,Buckholz Wade,Buck Construction,2820 Kirkham St,San Francisco,CA,94122.0,2015-06-03T00:00:00.000,,2015-06-06T00:00:00.000,,,2820 Kirkham St,San Francisco,94122,CA,2300-2399,Construction,Construction,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.4912735 37.759455),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
0472653-01-001-0472653,0472653-01-001,472653,Gaston Frank C,The Messenger,734 14th Street 2a,San Francisco,CA,94114.0,2012-10-01T00:00:00.000,2018-06-30T00:00:00.000,2012-10-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,8.0,Castro/Upper Market,,POINT (-122.429709 37.767915),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,28.0,7.0,5.0,5.0,28.0
1369939-09-241-1161918,1369939-09-241,1161918,"Brazos Thermal Systems, Inc","Brazos Thermal Systems, Inc",28770 Avenue 14,Madera,CA,93638.0,2024-09-03T00:00:00.000,,2024-09-03T00:00:00.000,,,28770 Avenue 14 1/2,Madera,93638,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-120.021722223 36.952532048),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0444246-01-999-0444246,0444246-01-999,444246,Follett Software Company,Follett Software Company,1391 Corporate Dr,Johnsburg,IL,60050.0,2009-10-01T00:00:00.000,,2009-10-01T00:00:00.000,,,3 Westbrook Corporate Ctr,Westchester,60154,IL,,,,False,False,,,,,,,POINT (-88.285096012 42.310277006),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1315696-10-221-1139430,1315696-10-221,1139430,Violeta Garcia,Violeta Garcia,1135 Ingerson Ave,San Francisco,CA,94124.0,2022-10-10T00:00:00.000,,2022-10-10T00:00:00.000,,,1135 Ingerson Ave,San Francisco,94124,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.3955765 37.720251),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,88.0,2.0,9.0,1.0,88.0
1203768-10-181-1094215,1203768-10-181,1094215,Be Nguyen,Lux Nails & Spa,297 West Portal Ave,San Francisco,CA,94127.0,2018-10-21T00:00:00.000,,2018-10-21T00:00:00.000,2024-05-07T00:00:00.000,,138 Rutland St,San Francisco,94134,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.468929167 37.738015845),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,46.0,10.0,8.0,41.0,46.0
1379938-02-251-1166243,1379938-02-251,1166243,Diaspora Restaurant Group LLC,Meski,1000 Larkin St,San Francisco,CA,94109.0,2025-01-01T00:00:00.000,,2025-01-01T00:00:00.000,,,1000 Larkin St,San Francisco,94109,CA,7100-7199 7220-7229,Multiple,"Arts, Entertainment, and Recreation; Food Services",False,False,,,,3.0,Nob Hill,,POINT (-122.4180945 37.787301),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,50.0,6.0,3.0,21.0,50.0
0438395-01-001-0438395,0438395-01-001,438395,Ribeiro John E,Diamond John,533 Peralta Ave,San Francisco,CA,94110.0,2009-04-23T00:00:00.000,2018-06-30T00:00:00.000,2009-04-23T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,9.0,Bernal Heights,,POINT (-122.4084825 37.744029),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,60.0,9.0,2.0,2.0,60.0
1230068-08-191-1105120,1230068-08-191,1105120,"Joe By The Yard, LLC","Joe By The Yard, LLC",42 Lippard Ave,San Francisco,CA,94131.0,2019-08-06T00:00:00.000,,2019-08-06T00:00:00.000,,,42 Lippard Ave,San Francisco,94131,CA,,,,False,False,,,,8.0,Glen Park,,POINT (-122.435766 37.735227),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,96.0,9.0,5.0,10.0,96.0
1001979-07-141-1001433,1001979-07-141,1001433,Boba Delight LLC,Boba Delight,528 Larkin St,San Francisco,CA,94102.0,2014-07-20T00:00:00.000,2017-06-30T00:00:00.000,2014-07-20T00:00:00.000,2017-06-30T00:00:00.000,,,,,,,,,False,False,,,,5.0,Tenderloin,Larkin Street,POINT (-122.4170775 37.78281),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,20.0,5.0,10.0,36.0,20.0
1335508-06-231-1147694,1335508-06-231,1147694,Jm 125 LLC,Juri Ma Design,125 Anzavista Ave,San Francisco,CA,94115.0,2023-06-12T00:00:00.000,,2023-06-12T00:00:00.000,,,125 Anzavista Ave,San Francisco,94115,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,2.0,Lone Mountain/USF,,POINT (-122.4437625 37.779318),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,13.0,7.0,6.0,18.0,13.0
0416058-02-001-0416058,0416058-02-001,416058,So Patricia Y P,1377 Union St Apts,1377 Union St,San Francisco,CA,94109.0,2007-03-16T00:00:00.000,,2007-03-16T00:00:00.000,,,117 Greenwich St,San Francisco,94111,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,3.0,Russian Hill,,POINT (-122.421888 37.798587),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,105.0,4.0,3.0,32.0,105.0
