uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0005370-01-001-0005370,0005370-01-001,5370,Choi Shu C/James/Herman,Chat Hai Co,864 Washington St,San Francisco,CA,94108.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,,864 Washington St,San Francisco,94108,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,3.0,Chinatown,Chinatown,POINT (-122.40747 37.795284),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
1152027-06-171-1072408,1152027-06-171,1072408,Dj Cleaning Service LLC,Dj Cleaning Service,1418 Thomas Ave,San Francisco,CA,94124.0,2016-10-01T00:00:00.000,,2016-10-01T00:00:00.000,,,1418 Thomas Ave,San Francisco,94124,CA,8100-8139,Certain Services,Certain Services,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.387787 37.728729),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
0396908-01-001-0396908,0396908-01-001,396908,Public Glass,Public Glass,1750 Armstrong Ave,San Francisco,CA,94124.0,1997-04-11T00:00:00.000,,1997-04-11T00:00:00.000,,,1750 Armstrong Ave,San Francisco,94124,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,D19 D39,Multiple,STORAGE & USE OF FLAMMABLE OR COMBUSTIBLE LIQUIDS; HOT WORK OPERATIONS,10.0,Bayview Hunters Point,,POINT (-122.394987 37.728252),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
1084766-07-161-1040343,1084766-07-161,1040343,Tracy Kronzak,Tracy Kronzak Consulting,143 Nevada St,San Francisco,CA,94110.0,2016-07-20T00:00:00.000,2016-12-30T00:00:00.000,2016-07-20T00:00:00.000,2016-12-30T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,9.0,Bernal Heights,,POINT (-122.411043 37.740708),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,83.0,9.0,2.0,2.0,83.0
0369332-01-001-0369332,0369332-01-001,369332,Lobelia Properties LLC,Lobelia Properties LLC,2001 Oak St,San Francisco,CA,94117.0,2003-08-01T00:00:00.000,,2003-08-01T00:00:00.000,,,2001 Oak St,San Francisco,94117,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,5.0,Haight Ashbury,,POINT (-122.4523935 37.770993),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,25.0,7.0,11.0,3.0,25.0
1318870-11-221-1140714,1318870-11-221,1140714,Amy Guan,Modokot,2377 San Jose Ave # 14,San Francisco,CA,94112.0,2022-08-01T00:00:00.000,,2022-11-18T00:00:00.000,,,1728 Ocean Ave Unit 286,San Francisco,94112,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,11.0,Outer Mission,,POINT (-122.4467685 37.719513),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,80.0,9.0,1.0,28.0,80.0
1072725-05-161-1035433,1072725-05-161,1035433,Varni Anthony,National Real Estate Co,217 Balboa St,San Francisco,CA,94118.0,2016-05-25T00:00:00.000,,2016-05-25T00:00:00.000,,,217 Balboa St,San Francisco,94118,CA,7210-7219,Accommodations,Accommodations,False,False,,,,1.0,Inner Richmond,,POINT (-122.4610875 37.77723),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,11.0,5.0
0486208-01-001-0486208,0486208-01-001,486208,Freire Ana,Ana Freire,870 Market St Ste 400,San Francisco,CA,94102.0,2014-02-01T00:00:00.000,,2014-02-01T00:00:00.000,2020-02-02T00:00:00.000,,2912 Diamond St # 220,San Francisco,94131,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.407434 37.785114),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
0414396-01-001-0414396,0414396-01-001,414396,Wong Ida S M Wong How Hwa,Foon Ling Wong Apartments,2915 Taraval St,San Francisco,CA,94116.0,2007-03-01T00:00:00.000,,2007-03-01T00:00:00.000,,,115 2nd Ave,Daly City,94014,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,4.0,Sunset/Parkside,Parkside Taraval,POINT (-122.497479 37.741851),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
1325655-02-231-0479953,1325655-02-231,479953,Ralston Capital Sfmf IV LLC,Arzo Hair Culture,228 Sanchez St,San Francisco,CA,94114.0,2013-07-01T00:00:00.000,,2020-09-01T00:00:00.000,,,2215r Market St,San Francisco,94114,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,8.0,Castro/Upper Market,Market/Castro,POINT (-122.4314325 37.765098),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,38.0,3.0,5.0,5.0,38.0
