uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0431116-02-001-0431116,0431116-02-001,431116,Mccann Patrick,Pavilion By The Bay,291 Ave Of The Palms,San Francisco,CA,94130,2014-03-01T00:00:00.000,2018-06-30T00:00:00.000,2014-03-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,6.0,Treasure Island,,POINT (-122.373668812 37.819007466),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,36.0,1.0,10.0,37.0,36.0
0422221-01-999-0422221,0422221-01-999,422221,Navarro Milton,International Builders,89 Gressel St,Hayward,CA,94544,2007-10-09T00:00:00.000,2007-12-08T00:00:00.000,2007-10-09T00:00:00.000,2007-12-08T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.037689975 37.615088982),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1179853-02-181-1083959,1179853-02-181,1083959,Clark Hill Llp,Clark Hill Llp,1 Embarcadero Ctr Ste 400,San Francisco,CA,94111,2017-07-17T00:00:00.000,,2017-07-17T00:00:00.000,2021-02-27T00:00:00.000,,500 Woodward Ave 3500 Ste,Detroit,48226.0,MI,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,6.0,Financial District/South Beach,,POINT (-122.38840628 37.781864829),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,8.0,31.0
1013306-12-141-1006489,1013306-12-141,1006489,Tunnell Jason,Jason Tunnell Construction,1877 Virginia Ave,Novato,CA,94945,2014-11-19T00:00:00.000,,2014-11-19T00:00:00.000,,,1001 Bridgeway # 183,Sausalito,94965.0,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.588515041 38.11182198),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0458874-01-001-0458874,0458874-01-001,458874,Fair Oaks Lp,Fair Oaks Lp,410 Fair Oaks St,San Francisco,CA,94110,2011-04-23T00:00:00.000,,2011-04-23T00:00:00.000,,,1667 E Lincoln Ave,Orange,92865.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,8.0,Mission,,POINT (-122.4240885 37.749969),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,52.0,3.0,5.0,20.0,52.0
0945460-01-001-0945460,0945460-01-001,945460,Huckleberry Youth Programs Inc,Huckleberry Youth Programs,3310 Geary Blvd,San Francisco,CA,94118,1995-09-22T00:00:00.000,,1995-09-22T00:00:00.000,2019-06-30T00:00:00.000,,3450 Geary Blvd 107 Bldg,San Francisco,94118.0,CA,,,,False,False,,,,2.0,Presidio Heights,,POINT (-122.4545355 37.781865),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,11.0,8.0,6.0,31.0,11.0
1374258-11-241-0304990,1374258-11-241,304990,Community Youth Center Of SF,Community Youth Center Of San Francisco,918 Clement St,San Francisco,CA,94118,1970-07-10T00:00:00.000,,2021-11-10T00:00:00.000,,,1038 Post St,San Francisco,94109.0,CA,,,,False,False,,,,1.0,Inner Richmond,,POINT (-122.4691875 37.782864),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,11.0,5.0
0414346-01-001-0414346,0414346-01-001,414346,Lisa Bradbury Skincare LLC,Lisa Bradbury Skincare LLC,2130 Fillmore St 382,San Francisco,CA,94115,2007-03-05T00:00:00.000,,2007-03-05T00:00:00.000,2014-02-09T00:00:00.000,,2425 Fillmore St Ste 200,San Francisco,94115.0,CA,,,,False,False,,,,2.0,Pacific Heights,,POINT (-122.43366 37.789461),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,30.0,102.0
0439209-01-001-0439209,0439209-01-001,439209,Ruiz Mario,Mario Ruiz Design,874 Hampshire St,San Francisco,CA,94110,2009-05-10T00:00:00.000,2018-06-30T00:00:00.000,2009-05-10T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,9.0,Mission,,POINT (-122.4080865 37.758141),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
0347380-02-999-0347380,0347380-02-999,347380,Stir Fry Seminars & Consulting,Stir Fry Seminars & Consulting,2311 18th St,Berkeley,CA,94710,2001-07-16T00:00:00.000,,2006-05-24T00:00:00.000,,,2311 8th St,Berkeley,94710.0,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,,,,POINT (-122.2983 37.873417),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
