uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1128439-11-161-1061651,1128439-11-161,1061651,Richardvon Pey,Icarus Arcade,4145 Ulloa St,San Francisco,CA,94116.0,2016-11-28T00:00:00.000,2016-12-15T00:00:00.000,2016-11-28T00:00:00.000,2016-12-15T00:00:00.000,,,,,,4400-4599,Retail Trade,Retail Trade,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.5010025 37.739853),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
1221640-05-191-1043903,1221640-05-191,1043903,Gm Cruise LLC,Cruise,1201 Bryant St,San Francisco,CA,94103.0,2016-05-12T00:00:00.000,,2016-05-12T00:00:00.000,,,333 Brannan St,San Francisco,94107.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,6.0,Mission,,POINT (-122.4098595 37.769796),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,20.0,32.0
1155157-07-171-1073693,1155157-07-171,1073693,Sovans Enterprise Inc,Sovan's Eyebrows Threading,520 Montgomery Street Mo1,San Francisco,CA,94111.0,2017-07-01T00:00:00.000,,2017-07-01T00:00:00.000,2022-12-22T00:00:00.000,,520 Montgomery St # Mo3,San Francisco,94111.0,CA,,,,False,False,,,,3.0,Chinatown,,POINT (-122.402835 37.794159),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,6.0,108.0
0469643-06-001-0469643,0469643-06-001,469643,Ralston Cptl Sf Multfmly I LLC,Sf Multifamily I LLC,610 Clipper St,San Francisco,CA,94114.0,2011-06-06T00:00:00.000,,2011-06-06T00:00:00.000,2014-12-09T00:00:00.000,,3475 California St,San Francisco,94118.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,8.0,Noe Valley,,POINT (-122.4385965 37.748889),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,51.0,3.0,5.0,22.0,51.0
1193934-07-181-1089736,1193934-07-181,1089736,The Habitory LLC,The Habitory,70 Encanto Ave,San Francisco,CA,94115.0,2018-07-23T00:00:00.000,2019-07-23T00:00:00.000,2018-07-23T00:00:00.000,2019-07-23T00:00:00.000,,,,,,,,,False,False,,,,2.0,Lone Mountain/USF,,POINT (-122.4434115 37.780866),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,13.0,7.0,6.0,18.0,13.0
0919406-01-001-0919406,0919406-01-001,919406,Sutter Securities Inc,Sutter Securities Inc,220 Montgomery St Ste 1700,San Francisco,CA,94104.0,1992-12-07T00:00:00.000,2021-12-31T00:00:00.000,2009-08-06T00:00:00.000,2020-07-31T00:00:00.000,,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.402007 37.791324),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
0412996-02-001-0412996,0412996-02-001,412996,Temple Of Good Fortune & Wisdm,Kagyu Macang Monastery,1822 Eddy St,San Francisco,CA,94115.0,2006-06-25T00:00:00.000,,2008-05-22T00:00:00.000,,,1822 Eddy St,San Francisco,94115.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,5.0,Western Addition,,POINT (-122.4381555 37.780992),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,97.0,4.0,11.0,39.0,97.0
1304272-05-221-1134566,1304272-05-221,1134566,Emily Elyse Chetney,Emily Elyse Chetney,3991 17th Ave,San Francisco,CA,94114.0,2022-04-08T00:00:00.000,,2022-04-08T00:00:00.000,2022-04-08T00:00:00.000,,144 City Limits Cir,Oakland,94608.0,CA,,,,False,False,,,,8.0,Castro/Upper Market,,POINT (-122.435012649 37.762512417),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,38.0,3.0,5.0,5.0,38.0
0339862-01-999-0339862,0339862-01-999,339862,Quality Const Electric Srvcs,Quality Const Electric Srvcs,1315 Concord Ave,Los Altos,CA,94024.0,2000-07-01T00:00:00.000,2023-05-01T00:00:00.000,2000-07-01T00:00:00.000,2023-05-01T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.081856989 37.359258),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0329269-01-003-0329269,0329269-01-003,329269,Osterhout Group Inc,Osterhout Design Group,2 Clarence Place 9,San Francisco,CA,94107.0,1999-07-01T00:00:00.000,2022-06-29T00:00:00.000,2008-12-01T00:00:00.000,2013-06-30T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3929125 37.779678),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,31.0,1.0,10.0,8.0,31.0
1141307-03-171-1067862,1141307-03-171,1067862,"National Plant Services, Inc","National Plant Services, Inc.",1461 Harbor Ave,Long Beach,CA,90813.0,2017-03-29T00:00:00.000,2024-05-07T00:00:00.000,2017-03-29T00:00:00.000,2024-05-07T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-118.210768969 33.784949995),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1001425-07-141-1001043,1001425-07-141,1001043,Quirk Deandra,Quirk Courier,1612 Folsom St,San Francisco,CA,94103.0,2014-07-15T00:00:00.000,2016-04-20T00:00:00.000,2014-07-15T00:00:00.000,2016-04-20T00:00:00.000,,,,,,,,,False,False,,,,6.0,Mission,,POINT (-122.4153855 37.770786),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,20.0,32.0
1074008-05-161-1036023,1074008-05-161,1036023,"Gee Family Trust A Udt, Chung Lim Gee, Trustee","Gee Family Trust A Udt, Chung Lim Gee, Trustee",2240 A Van Ness Ave,San Francisco,CA,94109.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,,427 Greenwich St Apt,San Francisco,94133.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,3.0,Russian Hill,,POINT (-122.423148 37.796391),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,105.0,4.0,3.0,32.0,105.0
0397370-02-999-0397370,0397370-02-999,397370,Wpcs Intl--Suisun City Inc,Wpcs Intl--Suisun City Inc,521 Railroad Ave,Suisun City,CA,94585.0,2006-04-15T00:00:00.000,,2009-05-20T00:00:00.000,,,5130 Fulton Dr Ste X,Fairfield,94534.0,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.01015601 38.26175298),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1252461-05-201-0476909,1252461-05-201,476909,Cf Contracting Inc,"Cf Contracting, Inc.",850 S Van Ness Ave Ste 21,San Francisco,CA,94110.0,2013-02-20T00:00:00.000,,2013-02-20T00:00:00.000,,,850 S Van Ness Ave 21 Bldg,San Francisco,94110.0,CA,2300-2399,Construction,Construction,False,False,,,,9.0,Mission,,POINT (-122.4174825 37.759509),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
0432683-01-999-0432683,0432683-01-999,432683,Interactive Media Holding Inc,Interactive Media Holdings Inc,4 Park Plaza 1900,Irvine,CA,92614.0,2006-08-01T00:00:00.000,2017-03-03T00:00:00.000,2006-08-01T00:00:00.000,2017-03-03T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-117.837893971 33.678234999),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1312457-08-221-1138050,1312457-08-221,1138050,Patty Pei Yu Huang,Patty Pei Yu Huang,1050 Girard St,San Francisco,CA,94134.0,2022-08-01T00:00:00.000,,2022-08-01T00:00:00.000,,,1050 Girard St,San Francisco,94134.0,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,10.0,Portola,,POINT (-122.401665 37.719432),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,91.0,9.0,9.0,25.0,91.0
0445674-01-003-0445674,0445674-01-003,445674,One Medical Group Inc,One Medical Group,559 Clay St Ste 200,San Francisco,CA,94111.0,2010-01-01T00:00:00.000,,2010-01-01T00:00:00.000,,,1 Embarcadero Ctr Ste 1900,San Francisco,94111.0,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,3.0,Chinatown,,POINT (-122.402538 37.794501),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,6.0,108.0
0414952-01-001-0414952,0414952-01-001,414952,Koobatian Mary L Trustee,204 - 206 A&B Frederick St,204 Frederick St,San Francisco,CA,94117.0,2007-03-01T00:00:00.000,2019-12-03T00:00:00.000,2007-03-01T00:00:00.000,2019-12-03T00:00:00.000,,,,,,,,,False,False,,,,5.0,Haight Ashbury,,POINT (-122.4467145 37.767321),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,25.0,7.0,11.0,3.0,25.0
1169978-12-171-1076795,1169978-12-171,1076795,Christina Mei-Hua Young,Young Neuro,2224 Bush St Unit A,San Francisco,CA,94115.0,2017-09-28T00:00:00.000,,2017-10-06T00:00:00.000,2018-08-01T00:00:00.000,,3628 Sacramento St Ste A,San Francisco,94118.0,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,5.0,Pacific Heights,,POINT (-122.433937047 37.786990744),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,103.0,4.0,11.0,30.0,103.0
0428872-01-001-0428872,0428872-01-001,428872,Jin Hui,Hj Trading Co,1559a Sloat Blvd,San Francisco,CA,94132.0,2008-05-14T00:00:00.000,2014-05-30T00:00:00.000,2010-01-20T00:00:00.000,2014-05-30T00:00:00.000,,,,,,,,,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.4910845 37.733058),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,43.0,10.0,8.0,35.0,43.0
