uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1352397-02-241-1154946,1352397-02-241,1154946,International Association Of Fire Fighters,International Association Of Fire Fighters,1750 New York Nw Ave,Washington,DC,20006,2024-02-06T00:00:00.000,2024-06-26T00:00:00.000,2024-02-06T00:00:00.000,2024-06-26T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-77.041007009 38.895681598),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0469333-01-999-0469333,0469333-01-999,469333,Efficient Energy Solutions Inc,Efficient Energy Solutions,4153 Northgate Blvd 6,Sacramento,CA,95834,2012-05-23T00:00:00.000,2015-05-25T00:00:00.000,2012-05-23T00:00:00.000,2015-05-25T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-121.476139427 38.645782824),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0474733-01-002-0474733,0474733-01-002,474733,Lombard Terrace LLC,Lombard Terrace LLC,60 Grenard Ter,San Francisco,CA,94109,2009-03-27T00:00:00.000,,2010-06-07T00:00:00.000,,,Po Box 1258,Portsmouth,03802,NH,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,3.0,Russian Hill,,POINT (-122.423634 37.801242),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,107.0,4.0,6.0,32.0,107.0
0477142-01-001-0477142,0477142-01-001,477142,Sanfrankidsgo LLC,Sanfrankidsgo LLC,235 Arch St,San Francisco,CA,94132,2013-03-01T00:00:00.000,2016-12-31T00:00:00.000,2013-03-01T00:00:00.000,2016-12-31T00:00:00.000,,,,,,,,,False,False,,,,11.0,Oceanview/Merced/Ingleside,,POINT (-122.467392 37.714968),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,65.0,10.0,1.0,24.0,65.0
0431433-01-001-0431433,0431433-01-001,431433,Cooper Kislik Teresa,Achieve Consulting Internatl,2125 17th Ave,San Francisco,CA,94116,2008-08-13T00:00:00.000,2015-06-14T00:00:00.000,2008-08-13T00:00:00.000,2015-06-14T00:00:00.000,,,,,,,,,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.4742545 37.748232),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,44.0,10.0,8.0,41.0,44.0
1314490-09-221-1138913,1314490-09-221,1138913,Babak Suzani,Babak Suzani,333 Roosevelt Way,San Francisco,CA,94114,2022-09-20T00:00:00.000,,2022-09-20T00:00:00.000,,,333 Roosevelt Way,San Francisco,94114,CA,7210-7219,Accommodations,Accommodations,False,True,,,,8.0,Castro/Upper Market,,POINT (-122.441841 37.765143),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,113.0,7.0,5.0,5.0,113.0
0470262-01-001-0470262,0470262-01-001,470262,Bellus Alc Of California LLC,American Laser Skincare,2300 Sutter St 205,San Francisco,CA,94115,2012-02-03T00:00:00.000,2018-06-30T00:00:00.000,2012-02-03T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,2.0,Pacific Heights,,POINT (-122.4384615 37.785735),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,103.0,4.0,6.0,30.0,103.0
1289827-10-211-1118467,1289827-10-211,1118467,"Alien Technology Group, Inc.","Alien Technology Group, Inc.",2256 Palou Ave,San Francisco,CA,94124,2020-10-23T00:00:00.000,,2021-10-25T00:00:00.000,,,2256 Palou Ave,San Francisco,94124,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.402511 37.740987),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,82.0,2.0,9.0,1.0,82.0
1084339-07-161-0489179,1084339-07-161,489179,The Realreal Inc,The Real Real Inc,55 Francisco St Rm 800,San Francisco,CA,94133,2013-03-01T00:00:00.000,,2016-06-02T00:00:00.000,2019-11-25T00:00:00.000,,55 Francisco St Ste 4,San Francisco,94133,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,3.0,North Beach,,POINT (-122.4055035 37.805571),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,18.0,6.0,3.0,23.0,18.0
1359300-04-241-1157788,1359300-04-241,1157788,Fathom Video Inc.,Fathom Video Inc.,2261 Market St,San Francisco,CA,94114,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,,2261 Market St 4156,San Francisco,94114,CA,5100-5199,Information,Information,False,False,,,,8.0,Castro/Upper Market,Market/Castro,POINT (-122.4319545 37.764693),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,38.0,3.0,5.0,5.0,38.0
