uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1212022-02-191-1097875,1212022-02-191,1097875,Gina Clark,Location 1,170 Madison St,San Francisco,CA,94134.0,2019-02-05T00:00:00.000,2020-03-16T00:00:00.000,2019-02-05T00:00:00.000,2020-03-16T00:00:00.000,,,,,,7210-7219,Accommodations,Accommodations,False,False,,,,11.0,Excelsior,,POINT (-122.423202 37.726956),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,90.0,9.0,2.0,7.0,90.0
1035935-08-151-0451752,1035935-08-151,451752,Struppek Holger,Holger Struppek,49 Chula Ln,San Francisco,CA,94114.0,2012-01-22T00:00:00.000,,2015-06-20T00:00:00.000,,,49 Chula Ln,San Francisco,94114.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,8.0,Castro/Upper Market,,POINT (-122.427612 37.763604),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,37.0,3.0,5.0,5.0,37.0
1224280-06-191-1102806,1224280-06-191,1102806,New Moon Healing Collective,New Moon Healing Collective,1782 Union St Ste 1,San Francisco,CA,94123.0,2019-06-06T00:00:00.000,2020-07-20T00:00:00.000,2019-06-06T00:00:00.000,2022-07-20T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,2.0,Marina,Union Street,POINT (-122.4286065 37.798182),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
0489104-05-001-0489104,0489104-05-001,489104,Neri Strategic Solutions Inc,Nss,333 Harrison St 739,San Francisco,CA,94105.0,2014-04-08T00:00:00.000,2014-10-31T00:00:00.000,2014-04-08T00:00:00.000,2014-10-31T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.39136 37.786599),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,30.0,1.0,10.0,8.0,30.0
1173534-12-171-1040209,1173534-12-171,1040209,140 South Van Ness Hoa,140 South Van  Ness Hoa,2799 California St,San Francico,CA,94115.0,2005-01-13T00:00:00.000,,2005-01-13T00:00:00.000,2020-01-01T00:00:00.000,,601 California St Ste 1501,San Francisco,94103.0,CA,,,,False,False,,,,2.0,Pacific Heights,,POINT (-122.4402705 37.787967),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,103.0,4.0,6.0,30.0,103.0
0391827-01-001-0391827,0391827-01-001,391827,Womens Audio Mission,Womens Audio Mission,499 Alabama St 108,San Francisco,CA,94110.0,2005-10-01T00:00:00.000,,2005-10-01T00:00:00.000,2014-12-31T00:00:00.000,,544 Natoma St # C-1ste,San Francisco,94103.0,CA,,,,False,False,,,,9.0,Mission,,POINT (-122.411763 37.763586),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1350064-01-241-1153038,1350064-01-241,1153038,Jjmcg Enterprises Inc,Treasurefest,Ave Ave N Is #,San Francisco,CA,94130.0,2023-12-06T00:00:00.000,2025-03-10T00:00:00.000,2024-01-09T00:00:00.000,2025-03-10T00:00:00.000,,,,,,7220-7229,Food Services,Food Services,False,False,,,,6.0,Treasure Island,,POINT (-122.36385 37.823715),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,36.0,1.0,10.0,37.0,36.0
1033420-07-151-0948720,1033420-07-151,948720,Bay Area Video Coalition Inc,Bay Area Video Coalition Inc,1111 17th St,San Francisco,CA,94107.0,1979-05-03T00:00:00.000,,1979-05-03T00:00:00.000,2015-07-15T00:00:00.000,,145 9th St Ste 101,San Francisco,94103.0,CA,,,,False,False,,,,10.0,Potrero Hill,,POINT (-122.395293 37.764828),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,54.0,1.0,9.0,26.0,54.0
1077806-06-161-1037841,1077806-06-161,1037841,Bolter Christopher J,Bolter Builders,204 Scenic Rd,Fairfax,CA,94930.0,2016-06-22T00:00:00.000,2017-09-30T00:00:00.000,2016-06-22T00:00:00.000,2017-09-30T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.599402965 37.989485002),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1005131-08-141-1003173,1005131-08-141,1003173,Fiksu Inc,Fiksu Inc,575 Sutter St Ste 302,San Francisco,CA,94102.0,2011-10-01T00:00:00.000,2021-06-30T00:00:00.000,2011-10-01T00:00:00.000,2021-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Nob Hill,,POINT (-122.409789451 37.789051256),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,21.0,19.0
