uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0456337-01-001-0456337,0456337-01-001,456337,Nakamura Sam T,Sam Nakamura,1818 California St,San Francisco,CA,94109.0,2011-02-14T00:00:00.000,,2011-02-14T00:00:00.000,,,Po Box 475835,San Francisco,94147,CA,2300-2399,Construction,Construction,False,False,,,,2.0,Pacific Heights,,POINT (-122.424534 37.790406),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,30.0,102.0
0460146-01-001-0460146,0460146-01-001,460146,Gudich-Yulle Alexander,Kickback Tickets,719 42nd Ave,San Francisco,CA,94121.0,2011-07-01T00:00:00.000,2018-05-25T00:00:00.000,2011-07-01T00:00:00.000,2018-05-25T00:00:00.000,,,,,,,,,False,False,,,,1.0,Outer Richmond,,POINT (-122.502978 37.775043),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
0486570-01-999-0486570,0486570-01-999,486570,Devore Gregory A,Jacks & Racks,529 Coot Ln,Suisun City,CA,94585.0,2014-01-18T00:00:00.000,2020-12-31T00:00:00.000,2014-01-18T00:00:00.000,2020-12-31T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.01172703 38.24454598),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0467889-03-001-0467889,0467889-03-001,467889,Hoyas Lessee LLC,Hotel Zetta,55 5th St,San Francisco,CA,94103.0,2012-04-05T00:00:00.000,,2013-02-21T00:00:00.000,,,55 5th St,San Francisco,94103,CA,,,,True,True,D03 D04 D26 H30 HHH,Multiple,PORTABLE CONTAINERS; PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY; STATION TANKS - ABOVE GROUND; CATERING FACILITIES; HEALTHY HOUSING HOTELS,6.0,South of Market,,POINT (-122.4068625 37.783512),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,5.0,10.0,34.0,32.0
0455680-01-999-0455680,0455680-01-999,455680,Bay Area Solar Solutions Inc,Your Energy Solutions,6700 Santa Rita Rd,Pleasanton,CA,94588.0,2011-01-21T00:00:00.000,2015-06-20T00:00:00.000,2011-01-21T00:00:00.000,2015-06-20T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-121.871411038 37.699098996),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1300866-03-221-1133463,1300866-03-221,1133463,Clarify LLC,Clarify LLC,870 Market St Ste 428,San Francisco,CA,94102.0,2022-03-23T00:00:00.000,2023-07-15T00:00:00.000,2022-03-23T00:00:00.000,2023-02-28T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,Financial District/South Beach,,POINT (-122.407434 37.785114),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,6.0,3.0,8.0,19.0
1040128-09-151-1014867,1040128-09-151,1014867,Dylan's Tours Inc,Petite Deli,752 Columbus Ave,San Francisco,CA,94133.0,2015-06-19T00:00:00.000,,2015-09-22T00:00:00.000,2016-02-11T00:00:00.000,,782 Columbus Ave,San Francisco,94133,CA,4800-4999,Transportation and Warehousing,Transportation and Warehousing,False,False,,,,3.0,North Beach,North Beach,POINT (-122.4120555 37.801782),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,23.0,106.0
1373550-10-241-1163446,1373550-10-241,1163446,"Nbcuniversal Media, LLC","Nbcuniversal Media, LLC",2450 N First St,San Jose,CA,95131.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,,30 Rockefeller Plz,New York,10112,NY,5100-5199,Information,Information,False,False,,,,,,,POINT (-121.923293007 37.38202501),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1233978-09-191-1106678,1233978-09-191,1106678,Lucky Girl Desserts,Bambu Desserts & Drinks,6050 Geary Blvd,San Francisco,CA,94121.0,2019-09-10T00:00:00.000,2019-11-25T00:00:00.000,2019-09-10T00:00:00.000,2019-11-25T00:00:00.000,,,,,,7220-7229,Food Services,Food Services,False,False,,,,1.0,Outer Richmond,,POINT (-122.484223071 37.780217477),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
0913368-03-001-0913368,0913368-03-001,913368,Chan Stella,Stella J Jewelry,1798 39th Ave Apt 204,San Francisco,CA,94122.0,2008-09-03T00:00:00.000,2024-06-12T00:00:00.000,2008-09-03T00:00:00.000,2024-06-12T00:00:00.000,,,,,,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,4.0,Sunset/Parkside,,POINT (-122.4975915 37.753551),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,39.0,10.0,7.0,35.0,39.0
