uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0471863-01-001-0471863,0471863-01-001,471863,Sf 701 Taylor Street LLC,701 Taylor,701 Taylor St,San Francisco,CA,94108.0,2012-05-03T00:00:00.000,2024-01-19T00:00:00.000,2012-05-03T00:00:00.000,2024-01-19T00:00:00.000,,,,,,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,3.0,Nob Hill,,POINT (-122.4120915 37.78902),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,50.0,6.0,3.0,21.0,50.0
0075483-01-001-0075483,0075483-01-001,75483,300 Montgomery Associates,300 Montgomery St Bldg,300 Montgomery St,San Francisco,CA,94104.0,1972-10-01T00:00:00.000,,1972-10-01T00:00:00.000,,,300 Montgomery St,San Francisco,94104,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,D29,USE OF REFRIGERATION EQUIPMENT,USE OF REFRIGERATION EQUIPMENT,3.0,Financial District/South Beach,,POINT (-122.4023985 37.79235),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1353822-02-241-1155571,1353822-02-241,1155571,Humberto Felix,"4551-4559 Mission Street, San Francisco, Ca",1807 Canyon Oak Ct,San Mateo,CA,94402.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,,1807 Canyon Oak Ct,San Mateo,94402,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,,,,POINT (-122.33481302 37.522803013),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0381046-06-001-0381046,0381046-06-001,381046,Sf Family Counseling Ctr Inc,San Francisco Therapy Ctr,1801 Bush St Ste 215,San Francisco,CA,94109.0,2004-09-16T00:00:00.000,,2004-09-16T00:00:00.000,,,1801 Bush St Ste 215,San Francisco,94109,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,5.0,Pacific Heights,,POINT (-122.4272295 37.787508),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,101.0,4.0,11.0,30.0,101.0
1273481-04-211-1011557,1273481-04-211,1011557,Arshad Imtiaz,Shec Inc- Safety Health & Environmental Consultants,1625 Partridge Dr,Hercules,CA,94547.0,2015-03-24T00:00:00.000,,2017-09-19T00:00:00.000,,,Po Box 6928,San Pablo,94806,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,,,,POINT (-122.265136019 38.004166995),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0465327-01-001-0465327,0465327-01-001,465327,Salgado Ar Anthony D,Art Of Hustle,430 Hayes St Apt 102,San Francisco,CA,94102.0,2012-01-01T00:00:00.000,2022-06-29T00:00:00.000,2012-01-01T00:00:00.000,2022-06-29T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,5.0,Hayes Valley,,POINT (-122.4236295 37.776987),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,22.0,4.0,11.0,9.0,22.0
1181851-03-181-1084843,1181851-03-181,1084843,Gmo Payment Gateway LLC,"Gmopg 1confirmation, LLC.",180 Sansome St Fl 2,San Francisco,CA,94104.0,2017-09-21T00:00:00.000,2022-02-28T00:00:00.000,2017-09-21T00:00:00.000,2019-07-09T00:00:00.000,,,,,,5210-5239,Financial Services,Financial Services,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.400612 37.791927),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1361660-05-241-1158642,1361660-05-241,1158642,Mta Construction Inc,201 Turk St #501,2759 38th Ave,San Francisco,CA,94116.0,2023-07-12T00:00:00.000,,2023-08-18T00:00:00.000,,,2759 38th Ave,San Francisco,94116,CA,2300-2399,Construction,Construction,False,False,,,,4.0,Sunset/Parkside,,POINT (-122.4959265 37.735443),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,40.0,10.0,7.0,35.0,40.0
1280658-06-211-0418965,1280658-06-211,418965,1life Healthcare,1life Healthcare,201 Spear St Ste 230,San Francisco,CA,94105.0,2007-01-01T00:00:00.000,,2010-09-01T00:00:00.000,,,1 Embarcadero Ctr Ste 1900,San Francisco,94111,CA,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3918055 37.791189),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,1.0,10.0,8.0,108.0
1308342-06-221-1136053,1308342-06-221,1136053,Gloria E Montecino Ayala,Multiservicios,2913 24th St,San Francisco,CA,94110.0,2022-06-11T00:00:00.000,2023-05-30T00:00:00.000,2022-06-11T00:00:00.000,2022-08-29T00:00:00.000,,,,,,8100-8139,Certain Services,Certain Services,False,False,,,,9.0,Mission,Lower 24th Street,POINT (-122.410467 37.752561),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
