uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0169813-01-001-0169813,0169813-01-001,169813,Neu Investment Corporation,Neu Investment Corp,2200 Jerrold Ave,San Francisco,CA,94124.0,1988-01-01T00:00:00.000,2018-06-30T00:00:00.000,1988-01-01T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.398875 37.745613),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,85.0,2.0,9.0,1.0,85.0
0323243-04-001-0323243,0323243-04-001,323243,Rat Oil Inc,Auto City Car Wash,505 S Van Ness Ave,San Francisco,CA,94110.0,1999-01-15T00:00:00.000,,2007-10-01T00:00:00.000,,,1045 Airport Blvd,South San Francisco,94080,CA,4400-4599,Retail Trade,Retail Trade,False,False,D08 D14 H60,Multiple,STATION TANKS - UNDERGROUND; SELF-SERVICE MOTOR FUEL DISPENSING FACILITIES; MONITORING WELLS,9.0,Mission,,POINT (-122.4170235 37.76481),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1263654-11-201-1118906,1263654-11-201,1118906,Tapiwa Chirairo,Local Sf Handy,262 Sunset,Novato,CA,94947.0,2020-11-01T00:00:00.000,2020-11-01T00:00:00.000,2020-11-01T00:00:00.000,2020-11-01T00:00:00.000,,,,,,2300-2399 5600-5699,Multiple,Construction; Administrative and Support Services,False,False,,,,,,,POINT (-122.55935901 38.087877984),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1174084-01-181-1081377,1174084-01-181,1081377,Diego J. Tique Jurado,On Time Hvac Sf Inc,330444 Stockton St,San Francisco,CA,94133.0,2017-06-08T00:00:00.000,2018-12-31T00:00:00.000,2017-06-08T00:00:00.000,2018-12-31T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,3.0,North Beach,,POINT (-122.409546 37.80235),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,23.0,106.0
1311493-08-221-1118551,1311493-08-221,1118551,"Project 1972, Inc.",Chief - SF,735 Montgomery St,San Francisco,CA,94111.0,2020-07-01T00:00:00.000,,2022-08-01T00:00:00.000,,,13 E 19th St,New York,10003,NY,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,H85,EMPLOYEE CAFETERIA LIMITED FOOD PREP,EMPLOYEE CAFETERIA LIMITED FOOD PREP,3.0,Chinatown,,POINT (-122.4037665 37.79622),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,6.0,106.0
0356118-01-001-0356118,0356118-01-001,356118,Manshel C/Rusitzky W,Clm Marketing Strategies,15 Whitney St,San Francisco,CA,94131.0,2002-05-01T00:00:00.000,,2002-05-01T00:00:00.000,,,15 Whitney St,San Francisco,94131,CA,,,,False,False,,,,8.0,Glen Park,,POINT (-122.4275445 37.741572),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,59.0,9.0,5.0,10.0,59.0
1197528-08-181-1091310,1197528-08-181,1091310,300 Berry Street Lp,300 Berry Street Lp,300 Berry St Apt 1513,San Francisco,CA,94158.0,2018-02-01T00:00:00.000,2022-05-01T00:00:00.000,2018-02-01T00:00:00.000,2022-05-01T00:00:00.000,,,,,,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,6.0,Mission Bay,,POINT (-122.3959725 37.774008),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,34.0,1.0,10.0,4.0,34.0
0476889-01-001-0476889,0476889-01-001,476889,Graser Claire M,Sana Somatic &Naturopathic Art,609 Peralta Ave,San Francisco,CA,94110.0,2013-03-01T00:00:00.000,2024-03-01T00:00:00.000,2013-03-01T00:00:00.000,2021-12-19T00:00:00.000,,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,9.0,Bernal Heights,,POINT (-122.408541 37.743147),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,83.0,9.0,2.0,2.0,83.0
1341966-09-231-1150433,1341966-09-231,1150433,Mtx,Mtx,249 Onondaga Ave,San Francisco,CA,94112.0,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,,249 Onondaga Ave,San Francisco,94112,CA,2300-2399 5400-5499,Multiple,"Construction; Professional, Scientific, and Technical Services",False,False,,,,11.0,Outer Mission,,POINT (-122.442372 37.722798),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,80.0,9.0,1.0,28.0,80.0
0351532-01-001-0351532,0351532-01-001,351532,Anderson Mark F,Oakley House,200 Fair Oaks St,San Francisco,CA,94110.0,2002-01-02T00:00:00.000,2024-12-01T00:00:00.000,2002-01-02T00:00:00.000,2024-12-01T00:00:00.000,,,,,,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,8.0,Mission,,POINT (-122.4243045 37.753362),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,52.0,3.0,5.0,20.0,52.0
0459765-01-001-0459765,0459765-01-001,459765,Shapiro Robert J,Center Point Global,112 Woodland Ave,San Francisco,CA,94117.0,2011-06-03T00:00:00.000,2018-06-30T00:00:00.000,2011-06-03T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,8.0,Inner Sunset,,POINT (-122.453037 37.762137),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,110.0,7.0,11.0,14.0,110.0
0330218-01-001-0330218,0330218-01-001,330218,Roberts Dara K,Dara Roberts,760 Market St #401-8,San Francisco,CA,94102.0,1999-09-01T00:00:00.000,2019-06-30T00:00:00.000,1999-09-01T00:00:00.000,2019-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.404945 37.786545),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,19.0,5.0,3.0,8.0,19.0
0451691-01-001-0451691,0451691-01-001,451691,Epstein Russell H,Sanfranciscoinart.Com,3420 Market St Apt 11,San Francisco,CA,94114.0,2010-08-05T00:00:00.000,2019-06-30T00:00:00.000,2010-08-05T00:00:00.000,2010-09-05T00:00:00.000,,,,,,,,,False,False,,,,8.0,Castro/Upper Market,,POINT (-122.4428985 37.756917),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,47.0,7.0,5.0,5.0,47.0
0341326-04-999-0341326,0341326-04-999,341326,Quality Customs & Mech Inc,Q2 Ga,712 Bancroft Rd 283,Walnut Creek,CA,94598.0,2010-10-15T00:00:00.000,2010-10-15T00:00:00.000,2011-09-15T00:00:00.000,2010-10-15T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.039281028 37.928338013),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1204662-11-181-1094621,1204662-11-181,1094621,Erika Boissiere Marriage Therapy Group Practice Inc.,The Relationship Institute Of San Francisco,1760 Union St Apt 4,San Francisco,CA,94123.0,2018-11-04T00:00:00.000,2020-06-01T00:00:00.000,2018-11-04T00:00:00.000,2018-11-26T00:00:00.000,,,,,,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,2.0,Marina,Union Street,POINT (-122.4283545 37.79829),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
1077150-06-161-1037469,1077150-06-161,1037469,Stone-Logan Gem,Gem Stone-Logan,2443 Fillmore St 380-6706,San Francisco,CA,94115.0,2016-06-20T00:00:00.000,2018-05-31T00:00:00.000,2016-06-20T00:00:00.000,2018-05-31T00:00:00.000,,,,,,,,,False,False,,,,2.0,Pacific Heights,,POINT (-122.434504966 37.791980501),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,30.0,102.0
0160183-02-001-0160183,0160183-02-001,160183,Murphy James J,James J Murphy Attorney,333 West Portal Ave,San Francisco,CA,94127.0,1987-01-01T00:00:00.000,2021-06-30T00:00:00.000,2003-04-01T00:00:00.000,2021-06-30T00:00:00.000,,,,,,,,,False,False,,,,7.0,West of Twin Peaks,West Portal,POINT (-122.469327 37.737369),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,46.0,10.0,8.0,41.0,46.0
1014996-12-141-0415544,1014996-12-141,415544,"J.T Business Brokerage, Inc",Best Business Brokers,1485 Bayshore Blvd #172,San Francisco,CA,94124.0,2007-04-01T00:00:00.000,,2014-12-29T00:00:00.000,2016-04-01T00:00:00.000,,100 Pine St 1250 Ste,San Francisco,94111,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.4006435 37.725939),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
1362883-05-241-1159087,1362883-05-241,1159087,Gary Hensley,Gary Hensley,1501 -150 7th Ave #,San Francisco,CA,94122.0,2024-05-31T00:00:00.000,,2024-05-31T00:00:00.000,,,739 Chestnut Ave,San Bruno,94066,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,,,,,2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1119237-09-161-1057383,1119237-09-161,1057383,Light Insights,Lightinsights,1592 Union St Ste 400,San Francisco,CA,94123.0,2016-09-12T00:00:00.000,,2016-09-12T00:00:00.000,,,1592 Union St Ste 400,San Francisco,94123,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,2.0,Marina,Union Street,POINT (-122.4254475 37.798632),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
1138495-03-171-1066531,1138495-03-171,1066531,Murillo Raymond & Cortes Jaime & Resurreccion Rey,Airbnbeats,923 Eddy St Apt 202,San Francisco,CA,94109.0,2017-03-02T00:00:00.000,2017-12-19T00:00:00.000,2017-03-02T00:00:00.000,2017-12-19T00:00:00.000,,,,,,,,,False,False,,,,2.0,Western Addition,,POINT (-122.4228825 37.782378),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,100.0,4.0,11.0,39.0,100.0
