uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1150114-06-171-1071750,1150114-06-171,1071750,Cape Environmental Management Inc,Cape Environmental Management Inc,8215 Sw Tualatin-Sherwood Rd Ste 200,Tualatin,OR,97062.0,2017-06-12T00:00:00.000,2022-05-31T00:00:00.000,2017-06-12T00:00:00.000,2022-05-31T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.761895965 45.382150014),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1197378-08-181-1091250,1197378-08-181,1091250,Dwiid Inc.,Dwiid,18 Bartol St 132,San Francisco,CA,94107.0,2018-08-07T00:00:00.000,2018-11-07T00:00:00.000,2018-08-07T00:00:00.000,2018-11-07T00:00:00.000,,,,,,,,,False,False,,,,3.0,North Beach,,POINT (-122.403428348 37.79793048),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,23.0,106.0
0472426-01-001-0472426,0472426-01-001,472426,Top Trot Productions LLC,Top Trot Productions LLC,658 26th Ave,San Francisco,CA,94121.0,2012-08-30T00:00:00.000,,2012-08-30T00:00:00.000,,,658 26th Ave,San Francisco,94121,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,1.0,Outer Richmond,,POINT (-122.485275 37.77705),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
0307575-00-000-0307575,0307575-00-000,307575,American Ctr For Law & Justice,American Ctr For Law & Justice,1000 Regent Univ Dr,Virginia Beach,VA,23467.0,1997-06-01T00:00:00.000,2011-04-11T00:00:00.000,1997-06-01T00:00:00.000,2011-04-11T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-76.194211997 36.803089011),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1287296-09-211-1121654,1287296-09-211,1121654,Policarpio Nah,El Yucateco Bakery,1565 Kirkwood Ave,San Francisco,CA,94124.0,2021-02-24T00:00:00.000,,2021-09-20T00:00:00.000,2021-09-20T00:00:00.000,,315 Rio Verde St,Daly City,94014,CA,7220-7229,Food Services,Food Services,False,False,,,,10.0,Bayview Hunters Point,,POINT (-122.3892225 37.737468),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,86.0,2.0,9.0,1.0,86.0
0161379-03-001-0161379,0161379-03-001,161379,Man Lui Lai & Chan Chee Heung,16 Waverley Pl Apts,16 Waverly Pl,San Francisco,CA,94108.0,1986-08-12T00:00:00.000,,1991-01-01T00:00:00.000,,,355 Panorama Dr,San Francisco,94131,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,3.0,Chinatown,Chinatown,POINT (-122.40657 37.793565),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
1238857-11-191-1108723,1238857-11-191,1108723,Fariborz Morvari,Morvari Construction,235 S Hanford Ave,San Pedro,CA,90732.0,2019-11-19T00:00:00.000,2023-06-30T00:00:00.000,2019-11-19T00:00:00.000,2023-06-30T00:00:00.000,***Administratively Closed,,,,,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-118.302332963 33.7418),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1221928-05-191-1101994,1221928-05-191,1101994,Tam And Sons Inc,Tam And Sons,553 3rd Ave,San Francisco,CA,94118.0,2019-05-16T00:00:00.000,,2019-05-16T00:00:00.000,,,553 3rd Ave,San Francisco,94118,CA,2300-2399,Construction,Construction,False,False,,,,1.0,Inner Richmond,,POINT (-122.461011 37.778265),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,5.0,8.0,4.0,11.0,5.0
1174461-01-181-1081553,1174461-01-181,1081553,Tasha Amaral,Amaral Real Estate,518 Noe 1,San Francisco,CA,94114.0,2018-01-04T00:00:00.000,2018-05-06T00:00:00.000,2018-01-04T00:00:00.000,2018-05-06T00:00:00.000,,,,,,7210-7219,Accommodations,Accommodations,False,False,,,,8.0,Castro/Upper Market,,POINT (-122.432806177 37.760683982),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,38.0,3.0,5.0,5.0,38.0
1323390-02-231-1142717,1323390-02-231,1142717,Nikesh Desai,Nikesh Desai,3130 Divisadero St,San Francisco,CA,94123.0,2023-02-03T00:00:00.000,2023-05-16T00:00:00.000,2023-02-03T00:00:00.000,2023-05-16T00:00:00.000,,,,,,7210-7219,Accommodations,Accommodations,False,False,,,,2.0,Marina,,POINT (-122.442237 37.798623),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,14.0,4.0,6.0,13.0,14.0
0390832-01-999-0390832,0390832-01-999,390832,Isip Ariel T,Ariels Plumbing,3900 Moulton Dr,San Bruno,CA,94066.0,2005-08-17T00:00:00.000,,2005-08-17T00:00:00.000,,,3900 Moulton Dr,San Bruno,94066,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.469717992 37.633342001),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0322329-01-001-0322329,0322329-01-001,322329,Chiu Kenneth J H,Sincere Realty,157 Stonecrest Dr,San Francisco,CA,94132.0,1999-01-01T00:00:00.000,,2003-10-01T00:00:00.000,2022-05-01T00:00:00.000,,745 46th Ave,San Francisco,94121,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.47389 37.727532),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,41.0,10.0,8.0,41.0,41.0
1271774-03-211-1122283,1271774-03-211,1122283,Nancy Reiko Kato,Nr Kato,208 Pennysylvania Ave Unit 106,San Francisco,CA,94107.0,2021-03-10T00:00:00.000,,2021-03-10T00:00:00.000,,,208 Pennysylvania Ave 106 Unit,San Francisco,94107,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,,,,10.0,Potrero Hill,,POINT (-122.393763462 37.763856822),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,54.0,2.0,9.0,26.0,54.0
0472380-02-001-0472380,0472380-02-001,472380,Are-San Francisco No 19 LLC,Are-San Francisco No 19 LLC,450 South St,San Francisco,CA,94158.0,2004-11-30T00:00:00.000,2019-07-29T00:00:00.000,2004-11-30T00:00:00.000,2019-05-22T00:00:00.000,,,,,,,,,False,False,,,,7.0,Golden Gate Park,,POINT (-122.472889983 37.767173144),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,9.0,8.0,11.0,12.0,9.0
1090878-08-161-1043236,1090878-08-161,1043236,Ochoa Lizbeth,Lizbeth Ochoa,3134 King St #B,Berkeley,CA,94703.0,2016-05-16T00:00:00.000,2021-06-30T00:00:00.000,2016-05-16T00:00:00.000,2021-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,,,,POINT (-122.274133993 37.850789986),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0487473-01-999-0487473,0487473-01-999,487473,The Capelo Companies LLC,Hill Country Barbecue,2655 Middlefield Rd,Redwood City,CA,94061.0,2014-03-01T00:00:00.000,2020-03-16T00:00:00.000,2014-03-01T00:00:00.000,2018-01-23T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.21152302 37.477112001),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
