uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1138666-03-171-1066609,1138666-03-171,1066609,Pruitt Mechele,Piccolo Parenting SF,2130 Leavenworth St #3,San Francisco,CA,94133.0,2017-03-03T00:00:00.000,,2017-03-03T00:00:00.000,,,2130 Leavenworth St Apt 3,San Francisco,94133.0,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,3.0,Russian Hill,,POINT (-122.417334 37.800801),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,107.0,6.0,6.0,32.0,107.0
1107341-08-161-1051439,1107341-08-161,1051439,Olivia Edwards,O Mcmillion,1581 W 164th Ave E Ave Unit,San Leandro,CA,94578.0,2016-01-08T00:00:00.000,2021-06-30T00:00:00.000,2016-01-08T00:00:00.000,2021-06-30T00:00:00.000,***Administratively Closed,,,,,7210-7219,Accommodations,Accommodations,False,False,,,,,,,POINT (-122.110336014 37.697767991),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0308997-01-001-0308997,0308997-01-001,308997,Pando A Scott,San Francisco Massage Works,260 San Jose Ave Apt 204,San Francisco,CA,94110.0,1997-08-26T00:00:00.000,2019-02-20T00:00:00.000,1997-08-26T00:00:00.000,2019-02-20T00:00:00.000,,,,,,,,,False,False,,,,8.0,Mission,,POINT (-122.421924 37.751022),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,5.0,20.0,53.0
0482628-01-001-0482628,0482628-01-001,482628,Urban Reel LLC,Urban Reel LLC,1458 San Bruno Ave,San Francisco,CA,94110.0,2013-08-14T00:00:00.000,2015-09-28T00:00:00.000,2013-08-14T00:00:00.000,2015-09-28T00:00:00.000,,,,,,,,,False,False,,,,9.0,Mission,,POINT (-122.4043605 37.750005),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,54.0,3.0,9.0,20.0,54.0
1135397-02-171-0449397,1135397-02-171,449397,Uber Technologies Inc,Uber Technologies Inc,130 Vermont St,San Francisco,CA,94103.0,2008-11-18T00:00:00.000,2016-12-31T00:00:00.000,2014-06-01T00:00:00.000,2016-12-31T00:00:00.000,,,,,,5100-5199,Information,Information,False,False,,,,6.0,Mission,,POINT (-122.405301 37.76787),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,33.0,3.0,9.0,20.0,33.0
1167515-11-171-1079173,1167515-11-171,1079173,Wellington Ankomahene,Tnc,11070 Hirschfeld Way 74,Rancho Cordova,CA,95670.0,2017-11-14T00:00:00.000,2019-05-01T00:00:00.000,2017-11-14T00:00:00.000,2019-05-01T00:00:00.000,,,,,,4800-4999,Transportation and Warehousing,Transportation and Warehousing,False,False,,,,,,,POINT (-121.274990095 38.610725053),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1013692-12-141-0461729,1013692-12-141,461729,Artful Gentleman LLC,Artful Gentleman,1687 Market St Fl 2,San Francisco,CA,94103.0,2011-08-01T00:00:00.000,2016-10-11T00:00:00.000,2014-01-01T00:00:00.000,2016-02-22T00:00:00.000,,,,,,,,,False,False,,,,6.0,Mission,,POINT (-122.421816 37.772685),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,20.0,32.0
1372407-10-241-1143953,1372407-10-241,1143953,Meow And More Pet Mart,Petit Pawtisserie,1343 Bacon St,San Francisco,CA,94134.0,2023-03-01T00:00:00.000,,2024-10-11T00:00:00.000,,,1343 Bacon St,San Francisco,94134.0,CA,4400-4599,Retail Trade,Retail Trade,False,False,,,,9.0,Portola,,POINT (-122.415984 37.724175),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,92.0,2.0,2.0,25.0,92.0
1275137-04-211-1123521,1275137-04-211,1123521,Sunternal Construction Inc,Sunternal Construction Inc,5671 Santa Teresa Blvd,San Jose,CA,95123.0,2021-04-19T00:00:00.000,2024-06-30T00:00:00.000,2021-04-19T00:00:00.000,2024-06-30T00:00:00.000,***Administratively Closed,,,,,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-121.860231004 37.241371981),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1021766-03-151-1000482,1021766-03-151,1000482,Skycatch Inc,Skycatch Inc,524 3rd St,San Francisco,CA,94107.0,2013-02-04T00:00:00.000,,2014-06-01T00:00:00.000,2016-02-29T00:00:00.000,,38350 Fremont Blvd Ste 203,Fremont,94536.0,CA,,,,False,False,,,,6.0,South of Market,,POINT (-122.395806 37.780821),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
1020061-02-151-1009705,1020061-02-151,1009705,Delucchi Properties Lp,566-570 Lombard,566 Lombard St #570,San Francisco,CA,94133.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,,3628 Broderick St,San Francisco,94123.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,3.0,North Beach,,POINT (-122.410962 37.803375),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,23.0,106.0
1334130-05-231-0306233,1334130-05-231,306233,Goodson IIi William H,William H Goodson IIi Md,2100 Webster St Ste 318,San Francisco,CA,94118.0,2008-05-01T00:00:00.000,,2023-01-03T00:00:00.000,,,2100 Webster St Ste 320,San Francisco,94115.0,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,,,,2.0,Pacific Heights,,POINT (-122.432144 37.790527),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,102.0,4.0,6.0,30.0,102.0
1149829-06-171-1071634,1149829-06-171,1071634,Roger Garrison,"A Bee Well Production, LLC",1401 Jones Street 408,San Francisco,CA,94109.0,2017-06-08T00:00:00.000,,2017-06-08T00:00:00.000,,,1401 Jones St Apt 408,San Francisco,94109.0,CA,,,,False,False,,,,3.0,Nob Hill,,POINT (-122.4149445 37.79433),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,16.0,6.0,3.0,21.0,16.0
0419745-01-001-0419745,0419745-01-001,419745,16th & Church St Associates,16th & Church St Associates,3400 16th St,San Francisco,CA,94114.0,2007-07-01T00:00:00.000,,2007-07-01T00:00:00.000,,,1600 Broadway 2000 Ste,Denver,80202.0,CO,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,8.0,Castro/Upper Market,,POINT (-122.429016 37.764738),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,37.0,3.0,5.0,5.0,37.0
1225791-06-191-1103446,1225791-06-191,1103446,Herve Blondel,Herve Blondel,2671 22nd St Fl,San Francisco,CA,94110.0,2019-06-24T00:00:00.000,2019-12-31T00:00:00.000,2019-06-24T00:00:00.000,2019-12-31T00:00:00.000,,,,,,7210-7219,Accommodations,Accommodations,False,False,,,,9.0,Mission,,POINT (-122.408001 37.755936),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,53.0,3.0,2.0,20.0,53.0
1288953-10-211-1128711,1288953-10-211,1128711,"Calico Building Services, Inc","Calico Building Services, Inc",15550 Rockfield Blvd Ste C,Irvine,CA,92618.0,2021-10-13T00:00:00.000,,2021-10-13T00:00:00.000,,,15550 Rockfield Blvd Ste C,Irvine,92618.0,CA,,,,False,False,,,,,,,POINT (-117.722601983 33.639115986),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1117244-09-161-1021209,1117244-09-161,1021209,215 Home Care,215 Home Care,214 California St #211,San Francisco,CA,94111.0,2015-11-23T00:00:00.000,2019-06-30T00:00:00.000,2016-09-02T00:00:00.000,2019-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.399181 37.79361),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
0327160-02-001-0327160,0327160-02-001,327160,Jn International LLC,325-333 Broadway St Bldg,325 Broadway St,San Francisco,CA,94133.0,1999-02-05T00:00:00.000,2020-03-31T00:00:00.000,1999-06-22T00:00:00.000,2020-03-31T00:00:00.000,,,,,,,,,False,False,,,,3.0,North Beach,,POINT (-122.402646129 37.798354952),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,106.0,6.0,3.0,23.0,106.0
1234423-09-191-1106875,1234423-09-191,1106875,"Stephen M Silva II, Inc.",Dasilva Underground Construction,3300 Powell St,Emeryville,CA,94608.0,2019-09-20T00:00:00.000,,2019-09-20T00:00:00.000,,,9550 Via Cielo,Atascadero,93422.0,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.309329017 37.837347005),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1240042-12-191-1109258,1240042-12-191,1109258,Carl And Dan Auto Repair,Carl And Dan Auto Repair,6000 Geary Blvd,San Francisco,CA,94121.0,2019-12-06T00:00:00.000,,2019-12-06T00:00:00.000,2023-12-31T00:00:00.000,,579 Potrero Ave,San Francisco,94110.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,D24,VEHICLE REPAIR GARAGE - MINOR,VEHICLE REPAIR GARAGE - MINOR,1.0,Outer Richmond,Geary Boulevard,POINT (-122.4839655 37.780443),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
