uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
0061988-01-001-0061988,0061988-01-001,61988,Neuhaus Gerhard,3202-3208 Anza Apts,3202 Anza St,San Francisco,CA,94121.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,,4330 California St,San Francisco,94118.0,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,1.0,Outer Richmond,,POINT (-122.482737 37.7784),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
0450326-01-001-0450326,0450326-01-001,450326,Weedecor LLC,Weedecord LLC,1118 Church St 2,San Francisco,CA,94114.0,2010-04-15T00:00:00.000,2014-12-31T00:00:00.000,2010-04-15T00:00:00.000,2014-12-31T00:00:00.000,,,,,,,,,False,False,,,,8.0,Noe Valley,,POINT (-122.4279135 37.752966),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,3.0,5.0,22.0,84.0
1366415-07-241-1160484,1366415-07-241,1160484,Rs Professional Painting Inc,Rs Professional Painting Inc,291 Santos St Apt 9,San Francisco,CA,94134.0,2024-07-17T00:00:00.000,,2024-07-17T00:00:00.000,,,291 Santos St Apt 9,San Francisco,94134.0,CA,2300-2399,Construction,Construction,False,False,,,,10.0,Visitacion Valley,,POINT (-122.419674 37.708506),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,74.0,9.0,9.0,40.0,74.0
1137725-02-171-1066175,1137725-02-171,1066175,Schuerer Living Trust,585 587  Dolores Street San Francisco,2906 Eastern Shore Dr,Hampton Cove,AL,35763.0,2007-03-01T00:00:00.000,2019-12-31T00:00:00.000,2007-03-01T00:00:00.000,2019-12-31T00:00:00.000,,,,,,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,,,,POINT (-86.45416 34.66389),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0487004-01-001-0487004,0487004-01-001,487004,Robinson Penelope,Penelope Hartwell Designs,561a Dimaond St,San Francisco,CA,94114.0,2014-02-12T00:00:00.000,2019-06-30T00:00:00.000,2014-02-12T00:00:00.000,2019-06-30T00:00:00.000,,,,,,,,,False,False,,,,8.0,Noe Valley,,POINT (-122.43648435 37.75331158),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,3.0,5.0,22.0,84.0
1081441-07-161-1039065,1081441-07-161,1039065,Lomov Denis,Urban Carpet Clean,126 Bellevue Ave,Daly City,CA,94014.0,2016-07-06T00:00:00.000,2017-05-27T00:00:00.000,2016-07-06T00:00:00.000,2017-05-27T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.442684007 37.707992991),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1253763-06-201-1033714,1253763-06-201,1033714,Carbon Health Medical Group Of California Pc,Carbon Health,470 Brannan St,San Francisco,CA,94107.0,2016-05-13T00:00:00.000,,2020-06-15T00:00:00.000,,,2100 Franklin St Ste 355,Oakland,94612.0,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,6.0,South of Market,,POINT (-122.395972308 37.778818503),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
0480082-03-001-0480082,0480082-03-001,480082,Calcal Inc,Prime Dip Gourmet Sand Market,455 Market St 160,San Francisco,CA,94105.0,2013-06-24T00:00:00.000,2017-04-30T00:00:00.000,2013-09-03T00:00:00.000,2015-09-01T00:00:00.000,,,,,,,,,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.3986455 37.790955),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,10.0,8.0,108.0
1169234-12-171-1080030,1169234-12-171,1080030,"99 Lupine I7, Lp","99 Lupine I7, Lp",99 Lupine St,San Francisco,CA,94118.0,2017-08-02T00:00:00.000,,2017-08-02T00:00:00.000,,,Po Box 1258,Portsmouth,3802.0,NH,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,2.0,Presidio Heights,,POINT (-122.447922547 37.783848041),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,11.0,8.0,6.0,31.0,11.0
0368658-02-001-0368658,0368658-02-001,368658,Studio 19.Us Inc,Studio 19,1599 Dolores SF,San Francisco,CA,94110.0,2003-07-01T00:00:00.000,,2011-07-11T00:00:00.000,2016-12-31T00:00:00.000,,411 N 50th St,Seattle,98103.0,WA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,8.0,Noe Valley,,POINT (-122.424318557 37.743909061),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,84.0,9.0,5.0,22.0,84.0
