uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,administratively_closed,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,lic,lic_code_description,lic_code_descriptions_list,supervisor_district,neighborhoods_analysis_boundaries,business_corridor,location,data_as_of,data_loaded_at,:@computed_region_6qbp_sg9q,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz
1283967-08-211-1126818,1283967-08-211,1126818,"Westward Builders, LLC",Wbi,2032 Mill Rd,Novato,CA,94947,2021-08-06T00:00:00.000,,2021-08-06T00:00:00.000,,,40 Paul Dr,San Rafael,94903,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.601030982 38.101678997),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0349672-01-001-0349672,0349672-01-001,349672,Quans Family Lp/Fong A/Fong W,Parker & Turk Association,2369 Ocean Ave 200,San Francisco,CA,94127,2001-09-15T00:00:00.000,2013-12-31T00:00:00.000,2001-09-15T00:00:00.000,2013-12-31T00:00:00.000,,,,,,,,,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.4692415 37.729692),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,67.0,10.0,8.0,41.0,67.0
1260915-09-201-1117715,1260915-09-201,1117715,Amanda Borgonovo,Coastal Glow Skincare,3638 Sacramento,San Francisco,CA,94118,2020-09-23T00:00:00.000,2021-05-01T00:00:00.000,2020-09-23T00:00:00.000,2021-05-01T00:00:00.000,,,,,,,,,False,False,,,,2.0,Presidio Heights,,POINT (-122.452626224 37.787496209),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,10.0,8.0,6.0,31.0,10.0
1014182-12-141-1006884,1014182-12-141,1006884,Trautwein Chris,Chris Trautwein,35 Valley Rd,San Anselmo,CA,94960,2014-12-16T00:00:00.000,2015-02-20T00:00:00.000,2014-12-16T00:00:00.000,2015-02-20T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.58290101 37.989507005),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0319594-01-001-0319594,0319594-01-001,319594,Thongvichit Yupin,755-757 Monterey Blvd Apts,755 Monterey Blvd,San Francisco,CA,94127,1998-01-01T00:00:00.000,,1998-01-01T00:00:00.000,,,375 Hazelwood Ave,San Francisco,94127,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,7.0,West of Twin Peaks,,POINT (-122.4523845 37.73124),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,95.0,9.0,8.0,41.0,95.0
1270669-03-211-1065039,1270669-03-211,1065039,"Degree, Inc",Lattice Hq,360 Spear St,San Francisco,CA,94105,2016-04-01T00:00:00.000,,2021-01-07T00:00:00.000,,,360 Spear St 4 Fl,San Francisco,94105,CA,5100-5199,Information,Information,False,False,,,,6.0,Financial District/South Beach,,POINT (-122.390127 37.788993),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,30.0,1.0,10.0,8.0,30.0
1046477-12-151-0491047,1046477-12-151,491047,Indian Paradox Inc,Indian Paradox,258 Divisadero St,San Francisco,CA,94117,2014-07-03T00:00:00.000,2020-03-16T00:00:00.000,2015-12-08T00:00:00.000,2020-03-16T00:00:00.000,,,,,,,,,False,False,,,,5.0,Haight Ashbury,,POINT (-122.4368955 37.771533),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,26.0,4.0,11.0,3.0,26.0
1157609-08-171-1074550,1157609-08-171,1074550,Paper & Petals Inc,Paper And Petals Inc,155 University St,San Francisco,CA,94134,2017-07-31T00:00:00.000,2018-04-26T00:00:00.000,2017-07-31T00:00:00.000,2018-04-26T00:00:00.000,,,,,,4400-4599 7100-7199,Multiple,"Retail Trade; Arts, Entertainment, and Recreation",False,False,,,,9.0,Portola,,POINT (-122.414391 37.728036),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,91.0,2.0,2.0,25.0,91.0
1332871-05-231-1146682,1332871-05-231,1146682,Professional Electrical Construction Service,Professional Electrical Construction Service,9112 Santa Anita Ave,Rancho Cucamonga,CA,91730,2023-05-15T00:00:00.000,,2023-05-15T00:00:00.000,,,9112 Santa Anita Ave,Rancho Cucamonga,91730,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-117.53951297 34.088009984),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1033426-07-151-1015889,1033426-07-151,1015889,Sivola Minna,Harmoniaalto,2712 Derby St #5,Berkeley,CA,94705,2015-07-14T00:00:00.000,2020-01-01T00:00:00.000,2015-07-14T00:00:00.000,2019-12-31T00:00:00.000,,,,,,,,,False,False,,,,,,,POINT (-122.252945966 37.861933013),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
1320533-12-221-1131250,1320533-12-221,1131250,Marissa Wang Dental Corporation,Rinse Dental,1763 Union St Ste 1,San Francisco,CA,94123,2022-01-10T00:00:00.000,,2022-12-05T00:00:00.000,,,2261 Market St Pmb 4502,San Francisco,94114,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,,,,2.0,Marina,Union Street,POINT (-122.428278 37.797723),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,15.0,4.0,6.0,13.0,15.0
0066832-01-001-0066832,0066832-01-001,66832,Wong Jones W B,Wong's Tv & Radio Service,59 Waverly Pl,San Francisco,CA,94108,1969-01-01T00:00:00.000,2022-11-30T00:00:00.000,1969-01-01T00:00:00.000,2022-11-30T00:00:00.000,,,,,,4400-4599,Retail Trade,Retail Trade,False,False,,,,3.0,Chinatown,Chinatown,POINT (-122.406885 37.793979),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
1386709-04-251-1169020,1386709-04-251,1169020,Upper Noe Neighbors,Upper Noe Neighbors,235 30th St,San Francisco,CA,94131,2022-11-11T00:00:00.000,,2022-11-11T00:00:00.000,2022-11-11T00:00:00.000,,235 30th St,San Francisco,94131,CA,8100-8139,Certain Services,Certain Services,False,False,,,,8.0,Glen Park,,POINT (-122.425506 37.742004),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,59.0,9.0,5.0,10.0,59.0
1057559-03-161-1028238,1057559-03-161,1028238,Frelicot Limited Partnership,6 Commonwealth,6 Commonwealth,San Francisco,CA,94118,2016-02-15T00:00:00.000,,2016-02-15T00:00:00.000,,,2466 Vallejo St,San Francisco,94123,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,2.0,Presidio Heights,,POINT (-122.455830138 37.785943346),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,11.0,8.0,6.0,31.0,11.0
0474353-02-001-0474353,0474353-02-001,474353,Leathern Robert A,Pbhs 1992,100 Bush St 780,San Francisco,CA,94104,2012-11-22T00:00:00.000,2018-06-30T00:00:00.000,2012-11-23T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.3999775 37.791576),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1202970-10-181-1093861,1202970-10-181,1093861,Sombat LLC,Sha Thai Dessert Cafe,655 Larkin St,San Francisco,CA,94109,2018-10-15T00:00:00.000,2018-10-15T00:00:00.000,2018-10-15T00:00:00.000,2018-10-15T00:00:00.000,,,,,,7220-7229,Food Services,Food Services,False,False,,,,5.0,Tenderloin,Larkin Street,POINT (-122.417964 37.784061),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,20.0,5.0,10.0,36.0,20.0
1284331-08-211-0477518,1284331-08-211,477518,Woopra Inc,Woopra - 600 California,600 California St Fl 11,San Francisco,CA,94108,2012-01-12T00:00:00.000,2023-01-01T00:00:00.000,2021-06-15T00:00:00.000,2023-01-01T00:00:00.000,,,,,,5100-5199,Information,Information,False,False,,,,3.0,Chinatown,,POINT (-122.404550223 37.792659702),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,104.0,6.0,3.0,6.0,104.0
1345256-10-231-1151851,1345256-10-231,1151851,Joanne Jackson,Auntie Joanne's Kitchen,1474 N Fillmore St,San Francisco,CA,94115,2023-10-23T00:00:00.000,,2023-10-23T00:00:00.000,,,1212 N Turk St,San Francisco,94115,CA,7220-7229,Food Services,Food Services,False,False,,,,5.0,Western Addition,Fillmore Street (Lower),POINT (-122.4333315 37.782621),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,97.0,4.0,11.0,39.0,97.0
1146811-05-171-1070377,1146811-05-171,1070377,"Ajloun Enterprises, LLC","Ajloun Enterprises, LLC",890 47th Ave,San Francisco,CA,94121,2017-01-01T00:00:00.000,,2017-01-01T00:00:00.000,,,933 Geary St,San Francisco,94109,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,,,,1.0,Outer Richmond,,POINT (-122.507613 37.771722),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,8.0,8.0,4.0,29.0,8.0
0443856-05-001-0443856,0443856-05-001,443856,Guthy-Renker LLC,Production Squared LLC,455 9th St,San Francisco,CA,94103,2008-03-01T00:00:00.000,2016-05-01T00:00:00.000,2012-05-10T00:00:00.000,2016-05-01T00:00:00.000,,,,,,,,,False,False,,,,6.0,South of Market,,POINT (-122.409018 37.77201),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,32.0,1.0,10.0,34.0,32.0
0471999-01-999-0471999,0471999-01-999,471999,Integrated Sign Installations,Integrated Sign Installations,1999 Alpine Way #100,Hayward,CA,94545,2012-08-15T00:00:00.000,,2012-08-15T00:00:00.000,,,29440 Union City Blvd,Union City,94587,CA,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-122.124366985 37.648547989),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0440213-02-001-0440213,0440213-02-001,440213,Telava Mobile Inc,Smartcashmobile,353 Sacramento St Ste 1500,San Francisco,CA,94111,2009-04-01T00:00:00.000,2015-06-01T00:00:00.000,2009-06-01T00:00:00.000,2015-06-01T00:00:00.000,,,,,,,,,False,False,,,,3.0,Financial District/South Beach,,POINT (-122.39973 37.793907),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1118609-09-161-0446177,1118609-09-161,446177,Laz Parking California LLC,Laz Parking California LLC,345 California St,San Francisco,CA,94104,2010-02-04T00:00:00.000,,2016-09-08T00:00:00.000,,,1 Financial Plz 14 Fl,Hartford,06103,CT,8100-8139,Certain Services,Certain Services,True,False,,,,3.0,Financial District/South Beach,,POINT (-122.40045 37.792611),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,108.0,6.0,3.0,8.0,108.0
1205810-11-181-1095109,1205810-11-181,1095109,"Metawater Usa, Inc And Subsidiaries",Aqua-Aerobic Systems Inc,6306 N Alpine Rd,Loves Park,IL,61111,2018-11-19T00:00:00.000,2019-05-15T00:00:00.000,2018-11-19T00:00:00.000,2019-05-15T00:00:00.000,,,,,,3100-3399,Manufacturing,Manufacturing,False,False,,,,,,,POINT (-89.031262002 42.322383994),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
0468375-01-001-0468375,0468375-01-001,468375,Rowland Kevin E,Kevin E Rowland,825 Van Ness Ave 503,San Francisco,CA,94114,2012-04-17T00:00:00.000,2018-06-30T00:00:00.000,2012-04-17T00:00:00.000,2018-06-30T00:00:00.000,***Administratively Closed,,,,,,,,False,False,,,,2.0,Western Addition,,POINT (-122.421267993 37.783153014),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,100.0,4.0,11.0,39.0,100.0
1134710-01-171-1064737,1134710-01-171,1064737,Joaquin Roofing Co,Joaquin Roofing Co,440 Fullerton Dr,Turlock,CA,95382,2017-01-30T00:00:00.000,2017-11-01T00:00:00.000,2017-01-30T00:00:00.000,2017-11-01T00:00:00.000,,,,,,2300-2399,Construction,Construction,False,False,,,,,,,POINT (-120.84384704 37.526404004),2025-05-02T00:00:00.000,2025-05-02T04:12:57.000,,,,,
